ID,ID game,ID player,ID team,total time on ice,throws by,a shot on target,accurate transmission,blocked throws
44057,9317,6281.0,331,1972.0,2.0,1.0,,
44058,9317,5544.0,23,796.0,1.0,4.0,,
44059,9317,1431.0,331,1239.0,,,,
44060,9317,4254.0,23,1112.0,3.0,7.0,,
44061,9317,5587.0,331,1993.0,1.0,1.0,,3.0
44062,9317,9685.0,23,939.0,3.0,3.0,,
44063,9317,3229.0,331,1538.0,2.0,6.0,,1.0
44064,9317,1550.0,23,1141.0,4.0,4.0,,
44065,9317,6533.0,331,1190.0,2.0,1.0,,1.0
44066,9317,461.0,23,792.0,2.0,4.0,,
44067,9317,8156.0,331,1537.0,1.0,2.0,,
44068,9317,6901.0,331,1272.0,2.0,,,
44069,9317,6291.0,23,850.0,2.0,1.0,,
44070,9317,4529.0,331,1426.0,,2.0,,
44071,9317,2824.0,23,905.0,2.0,2.0,,
44072,9053,222.0,49,,,,,
44073,9053,1619.0,447,,,,,
44074,9053,919.0,49,,,,,
44075,9053,7200.0,49,,,,,
44076,9053,6140.0,447,,,,,
44077,9053,917.0,49,,,,,
44078,9053,5175.0,447,226.0,1.0,,,
44079,9053,277.0,49,,,,,
44080,9053,8762.0,447,1410.0,1.0,5.0,,
44081,9053,203.0,49,,,,,
44082,9053,6088.0,447,56.0,,,,
44083,9053,7184.0,447,1209.0,3.0,2.0,,
44084,9053,208.0,49,,,,,
44085,9053,5082.0,447,1129.0,4.0,3.0,,
44086,9053,8927.0,49,,,,,
44087,9053,5081.0,447,1083.0,1.0,3.0,,
44088,9053,921.0,49,,,,,
44089,9053,8758.0,447,1127.0,2.0,6.0,,
44090,9053,3456.0,49,,,,,
44091,9053,8753.0,447,757.0,,4.0,,1.0
44092,9053,3461.0,49,,,,,
44093,9053,8759.0,447,548.0,2.0,1.0,,
44094,9053,8745.0,447,984.0,2.0,,,
44095,9053,2270.0,447,558.0,1.0,2.0,,
44096,9053,8754.0,447,867.0,2.0,5.0,,
44097,9053,6487.0,447,1036.0,,4.0,,
44098,9053,7871.0,447,830.0,4.0,5.0,,
44099,9053,5696.0,447,836.0,,2.0,,
44100,9413,7519.0,15,,,,,
44101,9413,121.0,15,1946.0,,,,1.0
44102,9413,7153.0,15,2003.0,3.0,3.0,,7.0
44103,9413,1119.0,15,2262.0,1.0,1.0,,1.0
44104,9413,6044.0,15,1481.0,3.0,4.0,,
44105,9413,6219.0,15,1351.0,1.0,3.0,,
44106,9413,6538.0,15,1597.0,2.0,4.0,,2.0
44107,9413,6058.0,15,1747.0,4.0,8.0,,
44108,9413,4312.0,15,1476.0,3.0,4.0,,
44109,9413,10.0,494,,,,,
44110,9413,5522.0,494,1205.0,,1.0,,
44111,9413,216.0,494,1367.0,4.0,,,1.0
44112,9413,397.0,494,1.0,,,,
44113,9413,407.0,494,1195.0,,1.0,,
44114,9413,6122.0,494,737.0,1.0,1.0,,
44115,9413,963.0,494,1433.0,5.0,3.0,,
44116,9413,380.0,494,847.0,2.0,3.0,,
44117,9413,1118.0,494,826.0,2.0,3.0,,
44118,9413,8752.0,494,716.0,1.0,4.0,,
44119,9413,2760.0,494,1101.0,1.0,1.0,,
44120,9413,7857.0,494,1033.0,4.0,3.0,,
44121,9413,4960.0,494,1002.0,5.0,5.0,,
44122,9413,8344.0,494,1007.0,1.0,2.0,,
44123,9413,9538.0,494,878.0,2.0,4.0,,
44124,9298,3273.0,410,,,,,
44125,9298,619.0,410,,,,,
44126,9298,3990.0,410,,,,,
44127,9298,8980.0,410,,,,,
44128,9298,618.0,410,,,,,
44129,9298,628.0,410,,,,,
44130,9298,863.0,410,,,,,
44131,9298,6977.0,410,,,,,
44132,9298,7827.0,410,,,,,
44133,9298,6976.0,410,,,,,
44134,9298,6972.0,410,,,,,
44135,9298,4327.0,410,,,,,
44136,9298,2353.0,111,,,,,
44137,9298,53.0,111,1177.0,1.0,,,
44138,9298,9340.0,111,1221.0,1.0,3.0,,1.0
44139,9298,40.0,111,1315.0,2.0,1.0,,1.0
44140,9298,2444.0,111,1181.0,,,,1.0
44141,9298,7762.0,111,645.0,,4.0,,
44142,9298,2292.0,111,1306.0,,4.0,,
44143,9298,2307.0,111,1322.0,,5.0,,
44144,9298,274.0,111,942.0,2.0,2.0,,
44145,9298,194.0,111,1302.0,1.0,4.0,,1.0
44146,9298,2426.0,111,1260.0,3.0,6.0,,
44147,9298,785.0,111,810.0,2.0,5.0,,
44148,9070,4710.0,46,,,,,
44149,9070,1572.0,46,,,,,
44150,9070,4392.0,46,,,,,
44151,9070,5759.0,46,,,,,
44152,9070,3246.0,46,,,,,
44153,9070,3078.0,46,,,,,
44154,9070,5756.0,46,,,,,
44155,9070,1570.0,46,,,,,
44156,9070,9618.0,46,,,,,
44157,9070,302.0,46,,,,,
44158,9070,7238.0,46,,,,,
44159,9070,298.0,46,,,,,
44160,9070,6141.0,46,,,,,
44161,9070,5075.0,46,,,,,
44162,9070,8932.0,505,,,,,
44163,9070,7999.0,505,1144.0,,2.0,,
44164,9070,4643.0,505,1498.0,2.0,2.0,,1.0
44165,9070,7212.0,505,1218.0,1.0,,,1.0
44166,9070,3701.0,505,1033.0,2.0,,,1.0
44167,9070,2875.0,505,743.0,2.0,,,
44168,9070,8933.0,505,1010.0,3.0,7.0,,
44169,9070,8270.0,505,1661.0,4.0,4.0,,
44170,9070,8736.0,505,1218.0,5.0,3.0,,
44171,9070,2281.0,505,925.0,,,,1.0
44172,9070,2765.0,505,687.0,,2.0,,
44173,9070,2272.0,505,887.0,,3.0,,
44174,9070,9298.0,505,945.0,3.0,8.0,,1.0
44175,9415,2478.0,92,,,,,
44176,9415,2056.0,92,,,,,
44177,9415,2068.0,92,929.0,,,,1.0
44178,9415,2990.0,92,186.0,,,,
44179,9415,8123.0,92,1212.0,1.0,2.0,,1.0
44180,9415,2052.0,92,152.0,,,,
44181,9415,2066.0,92,1161.0,,,,1.0
44182,9415,4936.0,92,202.0,,,,
44183,9415,4224.0,92,114.0,,,,
44184,9415,9667.0,92,1090.0,3.0,3.0,,
44185,9415,2057.0,92,662.0,3.0,,,
44186,9415,2051.0,92,975.0,2.0,6.0,,
44187,9415,9666.0,92,1171.0,2.0,5.0,,
44188,9415,4227.0,92,1003.0,1.0,1.0,,
44189,9415,4651.0,92,529.0,,,,1.0
44190,9415,4941.0,92,291.0,,,,
44191,9415,3897.0,92,1031.0,2.0,2.0,,
44192,9415,4226.0,92,1100.0,3.0,11.0,,
44193,9415,2059.0,92,435.0,,,,
44194,9415,7542.0,31,,,,,
44195,9415,524.0,31,1449.0,1.0,,,
44196,9415,696.0,31,867.0,,4.0,,1.0
44197,9415,482.0,31,737.0,1.0,,,1.0
44198,9415,693.0,31,1213.0,1.0,,,
44199,9415,4485.0,31,573.0,,1.0,,
44200,9415,1116.0,31,1230.0,4.0,12.0,,
44201,9415,2895.0,31,786.0,4.0,5.0,,
44202,9415,281.0,31,601.0,2.0,1.0,,1.0
44203,9415,9619.0,31,885.0,,4.0,,
44204,9415,4490.0,31,627.0,3.0,1.0,,
44205,9415,6033.0,31,808.0,1.0,2.0,,
44206,9415,4489.0,31,533.0,1.0,2.0,,
44207,9475,2459.0,26,,,,,
44208,9475,4495.0,26,1348.0,2.0,2.0,,2.0
44209,9475,2464.0,26,1382.0,1.0,1.0,,
44210,9475,2799.0,26,1382.0,1.0,,,3.0
44211,9475,292.0,26,1353.0,,,,
44212,9475,2549.0,26,1056.0,2.0,5.0,,
44213,9475,5951.0,26,705.0,,1.0,,
44214,9475,2460.0,26,960.0,,2.0,,2.0
44215,9475,6197.0,26,1002.0,1.0,1.0,,
44216,9475,2466.0,26,671.0,1.0,2.0,,
44217,9475,2461.0,26,1432.0,,5.0,,1.0
44218,9475,4500.0,26,1016.0,3.0,,,
44219,9475,5641.0,26,1252.0,1.0,3.0,,
44220,9475,2438.0,269,,,,,
44221,9475,6208.0,269,1668.0,1.0,2.0,,
44222,9475,6287.0,269,1485.0,3.0,2.0,,2.0
44223,9475,8178.0,269,1330.0,2.0,1.0,,2.0
44224,9475,8671.0,269,68.0,,,,
44225,9475,9676.0,269,1077.0,,1.0,,
44226,9475,4192.0,269,1460.0,1.0,2.0,,
44227,9475,1491.0,269,1014.0,1.0,2.0,,
44228,9475,1058.0,269,1268.0,1.0,4.0,,
44229,9475,8942.0,269,1107.0,2.0,4.0,,
44230,9475,5782.0,269,959.0,3.0,2.0,,
44231,9475,5572.0,269,334.0,1.0,1.0,,
44232,9475,8446.0,269,1181.0,5.0,10.0,,
44233,9503,8668.0,544,,,,,
44234,9503,6244.0,544,2178.0,1.0,,,2.0
44235,9503,8561.0,544,2849.0,2.0,4.0,,2.0
44236,9503,6952.0,544,1214.0,1.0,1.0,,
44237,9503,6949.0,544,1303.0,,1.0,,
44238,9503,8404.0,544,2935.0,8.0,14.0,,
44239,9503,8836.0,544,1877.0,1.0,2.0,,1.0
44240,9503,8676.0,544,1854.0,3.0,7.0,,1.0
44241,9503,8040.0,400,,,,,
44242,9503,1046.0,400,,,,,
44243,9503,2428.0,400,1214.0,2.0,2.0,,1.0
44244,9503,7803.0,400,1022.0,4.0,8.0,,
44245,9503,7915.0,400,,,,,
44246,9503,9030.0,400,1104.0,1.0,3.0,,1.0
44247,9503,5265.0,400,1459.0,5.0,3.0,,1.0
44248,9503,5459.0,400,618.0,,,,2.0
44249,9503,6611.0,400,738.0,4.0,4.0,,
44250,9503,7769.0,400,664.0,,2.0,,
44251,9503,6913.0,400,273.0,,1.0,,
44252,9503,7624.0,400,1262.0,1.0,8.0,,1.0
44253,9503,9007.0,400,1168.0,3.0,1.0,,1.0
44254,9503,8807.0,400,510.0,,,,
44255,9503,5664.0,400,817.0,,2.0,,
44256,9503,6920.0,400,705.0,,1.0,,
44257,9503,8684.0,400,1648.0,3.0,3.0,,4.0
44258,9487,8887.0,498,,,,,
44259,9487,3955.0,498,997.0,,,,2.0
44260,9487,3961.0,498,714.0,1.0,1.0,,1.0
44261,9487,4375.0,498,926.0,1.0,2.0,,1.0
44262,9487,181.0,498,816.0,1.0,,,
44263,9487,3068.0,498,929.0,,,,
44264,9487,748.0,498,1123.0,1.0,2.0,,2.0
44265,9487,4670.0,498,859.0,1.0,2.0,,
44266,9487,480.0,498,711.0,1.0,,,1.0
44267,9487,474.0,498,1003.0,2.0,3.0,,
44268,9487,3936.0,498,1104.0,1.0,2.0,,
44269,9487,2873.0,498,1110.0,3.0,3.0,,
44270,9487,3441.0,498,990.0,,1.0,,
44271,9487,148.0,498,998.0,1.0,4.0,,
44272,9487,8886.0,498,958.0,,4.0,,1.0
44273,9487,727.0,498,903.0,1.0,2.0,,
44274,9487,5509.0,23,,,,,
44275,9487,1551.0,23,869.0,3.0,2.0,,
44276,9487,1577.0,23,831.0,1.0,,,
44277,9487,5525.0,23,777.0,1.0,,,2.0
44278,9487,1536.0,23,941.0,2.0,,,
44279,9487,1550.0,23,1013.0,,3.0,,3.0
44280,9487,9686.0,23,846.0,1.0,4.0,,
44281,9487,9683.0,23,1015.0,1.0,4.0,,
44282,9487,5223.0,23,1154.0,,3.0,,
44283,9487,8689.0,23,787.0,,1.0,,
44284,9487,934.0,23,1181.0,2.0,2.0,,
44285,9487,5544.0,23,977.0,1.0,1.0,,
44286,9487,9685.0,23,967.0,2.0,6.0,,
44287,9487,4184.0,23,1057.0,2.0,3.0,,1.0
44288,9487,2824.0,23,765.0,,3.0,,
44289,9487,2908.0,23,846.0,3.0,1.0,,
44290,9500,8820.0,546,,,,,
44291,9500,6994.0,546,,,,,
44292,9500,6945.0,546,1087.0,,,,
44293,9500,6921.0,546,442.0,,,,2.0
44294,9500,8046.0,546,1286.0,5.0,,,
44295,9500,6958.0,546,1084.0,1.0,,,2.0
44296,9500,9681.0,546,1073.0,,1.0,,2.0
44297,9500,7772.0,546,890.0,,5.0,,
44298,9500,7232.0,546,969.0,,2.0,,
44299,9500,8042.0,546,482.0,,2.0,,
44300,9500,8911.0,546,648.0,,1.0,,1.0
44301,9500,9680.0,546,567.0,1.0,1.0,,
44302,9500,9642.0,546,908.0,1.0,2.0,,2.0
44303,9500,9641.0,546,870.0,,1.0,,1.0
44304,9500,8642.0,546,1061.0,1.0,1.0,,
44305,9500,2312.0,411,,,,,
44306,9500,6956.0,546,1132.0,1.0,2.0,,1.0
44307,9500,5717.0,411,,,,,
44308,9500,5709.0,411,1447.0,3.0,3.0,,3.0
44309,9500,7799.0,411,1249.0,3.0,4.0,,
44310,9500,5710.0,411,1180.0,3.0,8.0,,
44311,9500,7086.0,411,1054.0,4.0,,,1.0
44312,9500,7085.0,411,1424.0,4.0,3.0,,2.0
44313,9500,7604.0,411,969.0,6.0,3.0,,
44314,9500,5713.0,411,940.0,2.0,5.0,,
44315,9500,5704.0,411,1063.0,2.0,5.0,,
44316,9500,4968.0,411,1245.0,7.0,5.0,,
44317,9500,5712.0,411,752.0,2.0,1.0,,
44318,9500,5249.0,411,1400.0,2.0,6.0,,
44319,9419,7821.0,452,,,,,
44320,9419,685.0,452,1421.0,2.0,,,1.0
44321,9419,6057.0,452,1221.0,4.0,1.0,,
44322,9419,3223.0,452,680.0,,,,1.0
44323,9419,118.0,452,1235.0,,,,2.0
44324,9419,3225.0,452,839.0,,,,
44325,9419,444.0,452,1112.0,1.0,1.0,,7.0
44326,9419,671.0,452,1408.0,1.0,4.0,,
44327,9419,204.0,452,781.0,2.0,1.0,,1.0
44328,9419,686.0,452,1234.0,1.0,1.0,,1.0
44329,9419,684.0,452,914.0,1.0,2.0,,
44330,9419,10.0,494,,,,,
44331,9419,3220.0,452,585.0,,2.0,,1.0
44332,9419,5522.0,494,673.0,,1.0,,
44333,9419,8094.0,452,499.0,2.0,1.0,,
44334,9419,216.0,494,1216.0,1.0,1.0,,1.0
44335,9419,415.0,452,938.0,1.0,,,
44336,9419,2447.0,452,709.0,3.0,2.0,,
44337,9419,397.0,494,1175.0,1.0,2.0,,1.0
44338,9419,407.0,494,1277.0,,3.0,,
44339,9419,6122.0,494,831.0,1.0,6.0,,
44340,9419,380.0,494,834.0,1.0,3.0,,
44341,9419,1118.0,494,896.0,1.0,7.0,,
44342,9419,855.0,494,977.0,1.0,4.0,,1.0
44343,9419,2760.0,494,1296.0,1.0,3.0,,1.0
44344,9419,4960.0,494,861.0,4.0,5.0,,
44345,9419,8344.0,494,1045.0,3.0,8.0,,
44346,9419,262.0,494,899.0,1.0,2.0,,
44347,9419,1494.0,494,836.0,4.0,3.0,,
44348,9483,2312.0,336,,,,,
44349,9483,5723.0,336,,,,,
44350,9483,5716.0,336,949.0,,2.0,,
44351,9483,5719.0,336,1519.0,3.0,4.0,,1.0
44352,9483,5711.0,336,517.0,1.0,3.0,,
44353,9483,5718.0,336,1687.0,1.0,2.0,,2.0
44354,9483,7117.0,336,470.0,1.0,1.0,,
44355,9483,5706.0,336,1302.0,1.0,1.0,,
44356,9483,7088.0,336,1158.0,2.0,3.0,,
44357,9483,7222.0,48,,,,,
44358,9483,7118.0,336,1180.0,1.0,2.0,,
44359,9483,2767.0,48,1055.0,1.0,1.0,,1.0
44360,9483,4468.0,336,859.0,,1.0,,
44361,9483,343.0,48,1538.0,5.0,1.0,,4.0
44362,9483,7116.0,336,1393.0,5.0,7.0,,
44363,9483,812.0,48,282.0,,,,
44364,9483,6304.0,336,802.0,1.0,1.0,,
44365,9483,116.0,48,636.0,,1.0,,1.0
44366,9483,3950.0,336,813.0,2.0,3.0,,
44367,9483,1582.0,48,762.0,,1.0,,
44368,9483,4473.0,336,784.0,1.0,3.0,,
44369,9483,180.0,48,1304.0,7.0,3.0,,
44370,9483,7119.0,336,,,,,
44371,9483,8931.0,48,323.0,,1.0,,
44372,9483,7120.0,336,10.0,,,,
44373,9483,155.0,48,767.0,4.0,,,
44374,9483,7121.0,336,,,,,
44375,9483,522.0,48,1048.0,1.0,2.0,,1.0
44376,9483,7122.0,336,1.0,,,,
44377,9483,4477.0,48,633.0,,2.0,,
44378,9483,8813.0,48,765.0,1.0,,,1.0
44379,9483,114.0,48,1051.0,2.0,8.0,,
44380,9483,115.0,48,462.0,2.0,,,
44381,9483,8364.0,48,1374.0,3.0,2.0,,
44382,9483,508.0,48,1036.0,1.0,7.0,,1.0
44383,9476,2458.0,205,,,,,
44384,9476,6312.0,205,716.0,,2.0,,
44385,9476,2290.0,205,1302.0,,,,
44386,9476,5663.0,205,38.0,,,,
44387,9476,7771.0,205,764.0,1.0,1.0,,1.0
44388,9476,1100.0,205,737.0,,1.0,,
44389,9476,4204.0,205,980.0,1.0,2.0,,1.0
44390,9476,2351.0,205,915.0,,2.0,,
44391,9476,4412.0,205,663.0,,,,
44392,9476,7201.0,205,914.0,,3.0,,
44393,9476,4195.0,205,722.0,1.0,1.0,,
44394,9476,6612.0,205,987.0,1.0,,,
44395,9476,8105.0,205,1022.0,1.0,3.0,,1.0
44396,9476,5895.0,205,926.0,2.0,2.0,,
44397,9476,4202.0,205,1.0,,,,
44398,9476,5153.0,205,763.0,4.0,,,
44399,9476,7196.0,205,760.0,,2.0,,
44400,9476,5694.0,129,,,,,
44401,9476,4337.0,129,1380.0,3.0,2.0,,1.0
44402,9476,3697.0,129,1385.0,1.0,,,1.0
44403,9476,730.0,129,1233.0,,1.0,,1.0
44404,9476,6123.0,129,1234.0,3.0,2.0,,1.0
44405,9476,1245.0,129,773.0,1.0,1.0,,
44406,9476,1525.0,129,1217.0,1.0,3.0,,1.0
44407,9476,1237.0,129,885.0,2.0,1.0,,
44408,9476,7078.0,129,988.0,4.0,5.0,,
44409,9476,7605.0,129,992.0,1.0,1.0,,
44410,9476,117.0,129,827.0,,4.0,,1.0
44411,9476,1250.0,129,849.0,,2.0,,
44412,9476,2743.0,129,1143.0,2.0,1.0,,
44413,9499,7979.0,446,,,,,
44414,9499,5769.0,65,,,,,
44415,9499,6569.0,446,1421.0,,3.0,,
44416,9499,9659.0,65,1196.0,1.0,,,
44417,9499,7997.0,446,506.0,,1.0,,
44418,9499,1535.0,65,1092.0,2.0,,,1.0
44419,9499,7994.0,446,1734.0,1.0,1.0,,2.0
44420,9499,6444.0,65,1586.0,1.0,4.0,,1.0
44421,9499,9648.0,446,1200.0,1.0,,,
44422,9499,1546.0,65,1190.0,1.0,3.0,,
44423,9499,7987.0,446,780.0,1.0,,,
44424,9499,9646.0,65,1511.0,6.0,8.0,,
44425,9499,247.0,446,511.0,2.0,1.0,,
44426,9499,3850.0,65,1226.0,5.0,5.0,,
44427,9499,8814.0,446,524.0,,,,3.0
44428,9499,5499.0,65,1469.0,,1.0,,
44429,9499,7977.0,446,518.0,1.0,,,
44430,9499,4165.0,65,1209.0,2.0,7.0,,1.0
44431,9499,7974.0,446,468.0,,,,
44432,9499,3849.0,65,1357.0,3.0,3.0,,1.0
44433,9499,7980.0,446,1512.0,1.0,6.0,,
44434,9499,6187.0,65,1331.0,4.0,9.0,,1.0
44435,9499,7990.0,446,614.0,2.0,1.0,,
44436,9499,8437.0,446,1029.0,1.0,2.0,,
44437,9499,825.0,446,1361.0,7.0,4.0,,
44438,9478,530.0,491,,,,,
44439,9478,6495.0,491,1141.0,2.0,2.0,,4.0
44440,9478,853.0,491,1188.0,3.0,,,1.0
44441,9478,593.0,491,1474.0,,,,1.0
44442,9478,590.0,491,1455.0,2.0,,,5.0
44443,9478,95.0,491,1010.0,3.0,,,1.0
44444,9478,8633.0,491,577.0,1.0,,,2.0
44445,9478,6289.0,491,1076.0,4.0,6.0,,
44446,9478,8742.0,491,921.0,2.0,5.0,,2.0
44447,9478,585.0,491,639.0,,2.0,,
44448,9478,234.0,491,1116.0,1.0,4.0,,
44449,9478,467.0,491,1171.0,2.0,4.0,,
44450,9478,9322.0,438,,,,,
44451,9478,4225.0,438,1116.0,2.0,2.0,,
44452,9478,5648.0,438,822.0,,,,3.0
44453,9478,2900.0,438,851.0,1.0,3.0,,1.0
44454,9478,8148.0,438,702.0,,,,
44455,9478,3847.0,438,677.0,4.0,1.0,,2.0
44456,9478,5114.0,438,901.0,1.0,,,
44457,9478,4384.0,438,1085.0,4.0,6.0,,
44458,9478,7098.0,438,694.0,1.0,3.0,,
44459,9478,1600.0,438,1026.0,1.0,1.0,,
44460,9478,5655.0,438,892.0,5.0,3.0,,
44461,9478,8688.0,438,918.0,1.0,3.0,,
44462,9478,2212.0,438,614.0,,2.0,,
44463,9478,8177.0,438,1054.0,3.0,6.0,,
44464,9478,3053.0,438,1070.0,6.0,2.0,,
44465,9478,7097.0,438,854.0,1.0,2.0,,
44466,9477,908.0,207,,,,,
44467,9477,3424.0,207,1624.0,2.0,2.0,,3.0
44468,9477,381.0,207,,,,,
44469,9477,1348.0,207,1092.0,1.0,1.0,,4.0
44470,9477,8098.0,207,1204.0,3.0,,,1.0
44471,9477,8433.0,207,1518.0,,,,
44472,9477,6230.0,207,1135.0,5.0,1.0,,1.0
44473,9477,3420.0,207,825.0,,1.0,,
44474,9477,5686.0,207,1099.0,6.0,4.0,,
44475,9477,1370.0,207,1095.0,1.0,4.0,,
44476,9477,4281.0,207,748.0,1.0,3.0,,
44477,9477,4584.0,207,1082.0,4.0,1.0,,
44478,9477,406.0,207,785.0,,2.0,,1.0
44479,9477,388.0,207,,,,,
44480,9477,657.0,207,754.0,3.0,2.0,,
44481,9477,4583.0,207,742.0,,1.0,,
44482,9479,4300.0,502,,,,,
44483,9479,9322.0,502,,,,,
44484,9479,8827.0,502,1072.0,,,,1.0
44485,9479,3049.0,502,1198.0,2.0,1.0,,3.0
44486,9479,8828.0,502,1322.0,1.0,2.0,,3.0
44487,9479,3163.0,502,1007.0,1.0,1.0,,2.0
44488,9479,8687.0,502,1031.0,2.0,2.0,,1.0
44489,9479,8179.0,502,652.0,,1.0,,1.0
44490,9479,5797.0,502,1027.0,1.0,3.0,,4.0
44491,9479,9321.0,502,1499.0,4.0,1.0,,1.0
44492,9479,4303.0,502,460.0,,2.0,,
44493,9479,8686.0,502,1119.0,1.0,3.0,,1.0
44494,9479,9605.0,502,838.0,,,,
44495,9479,6532.0,502,812.0,3.0,5.0,,
44496,9479,8431.0,332,,,,,
44497,9479,7936.0,332,1091.0,2.0,2.0,,2.0
44498,9479,5615.0,332,962.0,1.0,1.0,,
44499,9479,6585.0,332,1049.0,4.0,2.0,,1.0
44500,9479,3721.0,332,1300.0,6.0,2.0,,
44501,9479,8701.0,332,753.0,2.0,,,
44502,9479,6591.0,332,1327.0,2.0,5.0,,
44503,9479,8378.0,332,904.0,4.0,2.0,,
44504,9479,8822.0,332,1076.0,2.0,3.0,,
44505,9479,7939.0,332,1002.0,1.0,5.0,,
44506,9479,7146.0,332,705.0,1.0,2.0,,
44507,9479,8698.0,332,550.0,,2.0,,
44508,9479,7935.0,332,1019.0,1.0,3.0,,
44509,9479,8699.0,332,1126.0,,4.0,,1.0
44510,9477,8905.0,405,,,,,
44511,9477,8909.0,405,1366.0,2.0,1.0,,2.0
44512,9477,7132.0,405,1539.0,5.0,2.0,,3.0
44513,9477,9662.0,405,1364.0,3.0,,,1.0
44514,9477,7136.0,405,1555.0,4.0,3.0,,3.0
44515,9477,4400.0,405,1666.0,4.0,7.0,,1.0
44516,9477,7847.0,405,1654.0,2.0,8.0,,1.0
44517,9477,7846.0,405,1275.0,1.0,7.0,,
44518,9477,7131.0,405,1534.0,2.0,1.0,,1.0
44519,9477,8586.0,405,1316.0,1.0,2.0,,1.0
44520,9477,8916.0,405,1262.0,1.0,2.0,,
44521,9485,5516.0,44,,,,,
44522,9485,4167.0,44,1544.0,4.0,1.0,,
44523,9485,6602.0,44,1104.0,3.0,3.0,,1.0
44524,9485,6888.0,44,1494.0,,5.0,,2.0
44525,9485,592.0,44,1076.0,3.0,1.0,,
44526,9485,4205.0,44,588.0,2.0,2.0,,
44527,9485,2227.0,44,1022.0,4.0,7.0,,
44528,9485,62.0,44,563.0,,,,
44529,9485,7726.0,44,1032.0,4.0,7.0,,
44530,9485,9320.0,44,989.0,1.0,3.0,,
44531,9485,2452.0,44,1246.0,8.0,8.0,,2.0
44532,9485,7114.0,44,1308.0,1.0,2.0,,1.0
44533,9485,4561.0,44,1027.0,7.0,7.0,,
44534,9485,8012.0,214,,,,,
44535,9485,1017.0,214,2074.0,,1.0,,5.0
44536,9485,1452.0,214,526.0,,,,
44537,9485,8037.0,214,2772.0,1.0,2.0,,3.0
44538,9485,7607.0,214,2339.0,3.0,10.0,,1.0
44539,9485,1481.0,214,1650.0,4.0,2.0,,
44540,9485,1440.0,214,1637.0,4.0,3.0,,1.0
44541,9485,8038.0,214,1889.0,3.0,4.0,,
44542,9485,1039.0,214,1082.0,3.0,,,
44543,9504,7144.0,176,,,,,
44544,9504,7780.0,176,783.0,2.0,1.0,,
44545,9504,7084.0,176,610.0,1.0,,,1.0
44546,9504,7893.0,176,847.0,2.0,3.0,,
44547,9504,1505.0,176,583.0,,4.0,,
44548,9504,8691.0,176,573.0,,,,
44549,9504,7776.0,176,572.0,2.0,2.0,,
44550,9504,3967.0,176,756.0,1.0,1.0,,1.0
44551,9504,2244.0,176,617.0,1.0,1.0,,
44552,9504,4850.0,176,715.0,3.0,6.0,,
44553,9504,2236.0,176,1088.0,,2.0,,1.0
44554,9504,4362.0,176,625.0,2.0,2.0,,1.0
44555,9504,9612.0,176,877.0,2.0,,,
44556,9504,1549.0,176,1006.0,,5.0,,
44557,9504,8928.0,176,589.0,1.0,,,
44558,9504,2241.0,176,390.0,2.0,3.0,,
44559,9504,631.0,130,,,,,
44560,9504,1254.0,130,745.0,1.0,1.0,,
44561,9504,1242.0,130,1021.0,2.0,1.0,,1.0
44562,9504,7111.0,130,827.0,1.0,2.0,,
44563,9504,1230.0,130,820.0,1.0,4.0,,
44564,9504,1265.0,130,916.0,3.0,,,1.0
44565,9504,7713.0,130,698.0,,,,1.0
44566,9504,7712.0,130,846.0,1.0,3.0,,
44567,9504,6907.0,130,691.0,1.0,,,
44568,9504,1247.0,130,918.0,3.0,3.0,,1.0
44569,9504,5692.0,130,883.0,,3.0,,
44570,9504,1244.0,130,789.0,,3.0,,
44571,9504,1246.0,130,862.0,1.0,,,1.0
44572,9504,4969.0,130,1097.0,1.0,2.0,,1.0
44573,9504,4578.0,130,556.0,,,,
44574,9504,8805.0,130,613.0,,,,
44575,9502,1407.0,499,,,,,
44576,9502,9614.0,499,552.0,,,,
44577,9502,8787.0,499,938.0,1.0,,,1.0
44578,9502,6839.0,499,1090.0,,,,
44579,9502,8790.0,499,764.0,,,,
44580,9502,7094.0,499,1110.0,,1.0,,1.0
44581,9502,7021.0,499,1032.0,2.0,2.0,,
44582,9502,8802.0,499,769.0,1.0,1.0,,
44583,9502,8796.0,499,602.0,2.0,,,
44584,9502,7005.0,499,1085.0,1.0,3.0,,
44585,9502,8797.0,499,637.0,,1.0,,
44586,9502,8799.0,499,619.0,,2.0,,
44587,9502,4221.0,499,860.0,,2.0,,
44588,9502,8794.0,499,1214.0,1.0,2.0,,
44589,9502,8801.0,499,423.0,,,,
44590,9502,8798.0,499,805.0,1.0,,,
44591,9502,7816.0,439,,,,,
44592,9502,3986.0,439,1429.0,3.0,1.0,,
44593,9502,7812.0,439,1014.0,1.0,2.0,,2.0
44594,9502,8870.0,439,1165.0,,6.0,,
44595,9502,8890.0,439,1093.0,1.0,5.0,,
44596,9502,5749.0,439,1470.0,4.0,5.0,,
44597,9502,8027.0,439,1437.0,1.0,3.0,,
44598,9502,8892.0,439,1058.0,1.0,,,
44599,9502,7813.0,439,1049.0,2.0,1.0,,
44600,9502,8542.0,439,1101.0,,2.0,,
44601,9502,7802.0,439,1444.0,3.0,3.0,,
44602,9497,7966.0,448,,,,,
44603,9497,7956.0,448,487.0,2.0,1.0,,
44604,9497,8769.0,448,468.0,,2.0,,2.0
