ID,ID game,ID team,IDp_in_ice,IDp_out_ice,timer
870802,9958,531,9623,0,0-00
870803,9958,525,9245,0,0-00
870804,9957,540,9485,0,0-00
870805,9957,539,9359,0,0-00
827976,9883,544,1435,0,0-00
827977,9883,176,7144,0,0-00
828168,9819,191,6599,0,0-00
828169,9819,335,6265,0,0-00
828396,9074,442,5019,0,0-00
828397,9074,49,222,0,0-00
828468,9874,48,7222,0,0-00
828470,9874,22,4435,0,0-00
828653,9875,329,4246,0,0-00
828706,9795,92,2056,0,0-00
828707,9795,396,6488,0,0-00
828730,9875,329,4246,0,0-00
828731,9875,189,5121,0,0-00
828783,9886,411,2312,0,0-00
828784,9886,500,217,0,0-00
828842,9910,180,4055,0,0-00
828846,9795,396,6488,0,44-43
828849,9875,329,0,4246,44-20
828869,9910,342,6024,0,0-00
828897,9895,398,8952,0,0-00
828899,9895,448,7970,0,0-00
828933,9860,208,4257,0,0-00
828934,9860,109,4410,0,0-00
829248,9607,555,6097,0,0-00
829249,9607,29,673,0,0-00
829268,9895,448,0,7970,44-08
829269,9895,448,7970,0,44-35
829296,9821,440,8010,0,0-00
829297,9821,556,442,0,0-00
829393,9859,379,71,0,0-00
829395,9859,443,6600,0,0-00
829486,9917,519,9376,0,0-00
829487,9917,524,8470,0,0-00
829557,9607,555,0,6097,44-10
829565,9607,555,6097,0,44-42
829575,9821,556,0,442,44-40
829591,9822,111,10,0,0-00
829606,9880,336,1557,0,0-00
829618,9880,44,5516,0,0-00
829648,9822,63,743,0,0-00
829732,9913,417,8984,0,0-00
829733,9913,461,6242,0,0-00
829762,9632,15,7519,0,0-00
829763,9632,35,1376,0,0-00
829796,9880,336,0,1557,43-40
829803,9822,63,0,743,43-40
829840,9076,56,995,0,0-00
829841,9076,1,7472,0,0-00
829935,9075,505,8932,0,0-00
829936,9075,17,997,0,0-00
829957,9884,130,631,0,0-00
829958,9884,375,6280,0,0-00
829986,9075,505,0,8932,44-48
829991,9723,269,5639,0,0-00
829992,9723,491,4435,0,0-00
870791,9902,533,9589,0,0-00
873858,9908,563,10021,0,0-00
873859,9908,557,9892,0,0-00
873860,9907,563,10021,0,0-00
873861,9907,558,10021,0,0-00
873862,9906,559,9997,0,0-00
873863,9906,561,9917,0,0-00
825964,9920,515,9039,0,0-00
825965,9920,523,9176,0,0-00
826062,9881,546,8820,0,0-00
826063,9881,439,7620,0,0-00
826131,9725,129,5694,0,0-00
826133,9725,26,2459,0,0-00
826260,9882,499,1407,0,0-00
826261,9882,400,8040,0,0-00
826311,9077,447,6140,0,0-00
826312,9077,46,4710,0,0-00
826324,9882,400,0,8040,43-51
826536,9861,496,7924,0,0-00
826537,9861,410,3273,0,0-00
826676,9793,207,908,0,0-00
826677,9793,205,2458,0,0-00
826772,9818,440,8010,0,0-00
826773,9818,191,6599,0,0-00
826889,9793,207,0,908,44-00
826891,9793,207,908,0,44-43
827147,9818,440,0,8010,44-07
827150,9818,440,8010,0,44-45
827151,9877,53,1311,0,0-00
827152,9877,331,668,0,0-00
827351,9879,408,4933,0,0-00
827352,9879,23,2559,0,0-00
827534,9876,402,8020,0,0-00
827535,9876,214,8012,0,0-00
827642,9885,332,8431,0,0-00
827643,9885,431,8407,0,0-00
829224,9911,227,1961,0,0-00
829225,9911,488,2633,0,0-00
870792,9901,525,9246,0,0-00
870793,9901,526,9218,0,0-00
873852,9905,560,9961,0,0-00
873853,9905,563,10021,0,0-00
873854,9904,560,9960,0,0-00
873855,9904,562,9947,0,0-00
873856,9903,559,9997,0,0-00
873857,9903,562,9947,0,0-00
870794,9900,531,9623,0,0-00
870795,9900,540,9485,0,0-00
870796,9899,531,9623,0,0-00
870797,9899,539,9359,0,0-00
823104,9833,545,6584,0,0-00
823105,9833,453,1176,0,0-00
823165,9834,449,1194,0,0-00
823166,9826,375,2438,0,0-00
823167,9826,546,6994,0,0-00
823269,9824,109,4410,0,0-00
823270,9824,410,3273,0,0-00
823385,9722,269,4360,0,0-00
823386,9722,405,8905,0,0-00
823503,9824,109,0,4410,44-50
823570,9849,543,7745,0,0-00
823572,9849,464,9145,0,0-00
823702,9709,22,7157,0,0-00
823707,9709,402,8020,0,0-00
823800,9710,53,3072,0,0-00
823910,9710,214,4565,0,0-00
823991,9713,189,5121,0,0-00
823992,9713,336,1557,0,0-00
824078,9823,379,71,0,0-00
824080,9823,496,7924,0,0-00
824159,9848,423,7249,0,0-00
824163,9848,463,6242,0,0-00
824460,9693,92,2478,0,0-00
824461,9693,31,7542,0,0-00
824528,9606,447,1619,0,0-00
824529,9606,555,6097,0,0-00
824543,9827,130,631,0,0-00
824544,9827,431,8407,0,0-00
824545,9825,443,6600,0,0-00
824546,9825,208,4257,0,0-00
824605,9693,92,0,2478,40-36
824609,9693,92,2478,0,42-34
824675,9834,501,8959,0,0-00
824734,9816,111,2353,0,0-00
824735,9816,556,442,0,0-00
824737,9721,438,6325,0,0-00
824738,9721,129,5694,0,0-00
824820,9816,556,0,442,44-15
824824,9719,491,5516,0,0-00
824825,9719,205,2458,0,0-00
824898,9071,17,997,0,0-00
824899,9071,442,5019,0,0-00
824951,9719,491,0,5516,44-51
825230,9831,500,217,0,0-00
825231,9831,499,8403,0,0-00
825255,9072,56,995,0,0-00
825256,9072,46,6488,0,0-00
825303,9072,56,0,995,44-15
