ID,ID game,ID team,IDp_in_ice,IDp_out_ice,timer
1091316,12951,445,5123,0,0-00
1091317,12951,449,1194,0,0-00
1091399,12951,445,0,5123,43-56
1091401,12952,491,7157,0,0-00
1091402,12952,504,10063,0,0-00
1091445,12953,501,5771,0,0-00
1091528,12953,661,8725,0,0-00
1091631,12954,189,8360,0,0-00
1091632,12954,129,9322,0,0-00
1091651,12954,189,10415,8360,43-05
1090687,12947,189,8360,0,0-00
1090688,12947,504,10063,0,0-00
1090820,12947,504,0,10063,44-00
1090822,12949,445,5123,0,0-00
1090823,12949,661,8725,0,0-00
1090979,12950,449,1194,0,0-00
1090980,12950,501,5771,0,0-00
1091081,12948,129,9322,0,0-00
1091082,12948,491,7157,0,0-00
1091091,12948,491,530,7157,24-49
1090520,12955,29,7821,0,0-00
1090521,12955,15,1308,0,0-00
1090523,12955,29,0,7821,5-58
1090525,12955,29,7821,0,6-55
1090438,12946,214,2344,0,0-00
1090439,12946,15,1308,0,0-00
1089425,12935,129,9322,0,0-00
1089426,12935,502,10359,0,0-00
1089478,12936,565,2064,0,0-00
1089480,12936,504,10063,0,0-00
1089560,12938,331,668,0,0-00
1089644,12938,375,9322,0,0-00
1089677,12937,189,10403,0,0-00
1089678,12937,337,4360,0,0-00
1089778,12941,662,8820,0,0-00
1089779,12941,567,2438,0,0-00
1089912,12939,666,11684,0,0-00
1089913,12939,215,5581,0,0-00
1090104,12940,23,2559,0,0-00
1090105,12940,402,8020,0,0-00
1090175,12934,406,11736,0,0-00
1090176,12934,491,4435,0,0-00
1090261,12934,406,0,11736,43-45
1090263,12934,406,11736,0,43-50
1090285,12929,664,11768,0,0-00
1090287,12929,501,4250,0,0-00
1090332,12927,661,11746,0,0-00
1090333,12927,449,1194,0,0-00
1090344,12927,661,8725,11746,41-20
1090348,12928,661,8725,0,0-00
1090349,12928,652,11722,0,0-00
1088802,12924,12,9322,0,0-00
1088815,12924,438,2121,0,0-00
1088866,12926,567,2438,0,0-00
1088868,12926,23,2559,0,0-00
1088941,12932,331,668,0,0-00
1088942,12932,215,5581,0,0-00
1088975,12931,1,3463,0,0-00
1088976,12931,452,7821,0,0-00
1088998,12931,452,0,7821,19-25
1089000,12931,452,7821,0,19-37
1089027,12933,375,9322,0,0-00
1089028,12933,666,11684,0,0-00
1089125,12925,662,5464,0,0-00
1089126,12925,402,8020,0,0-00
1089139,12925,662,0,5464,44-15
1089141,12925,662,5464,0,44-43
1089142,12925,662,0,5464,44-49
1087663,12913,109,4246,0,0-00
1087664,12913,438,2121,0,0-00
1087666,12898,1,7542,0,0-00
1087667,12898,15,2344,0,0-00
1087841,12898,1,0,7542,44-38
1087850,12914,504,10063,0,0-00
1087851,12914,332,6140,0,0-00
1087852,12898,1,7542,0,44-50
1087855,12897,333,6599,0,0-00
1087856,12897,214,2344,0,0-00
1087989,12918,666,11684,0,0-00
1087991,12918,176,5509,0,0-00
1088217,12923,189,10403,0,0-00
1088219,12923,491,7157,0,0-00
1088391,12923,491,0,7157,43-56
1088440,12921,652,11545,0,0-00
1088441,12921,445,11562,0,0-00
1088484,12921,652,11722,11545,30-00
1088607,12920,663,9324,0,0-00
1088608,12920,661,8725,0,0-00
1088622,12922,406,1311,0,0-00
1088623,12922,565,3273,0,0-00
1088633,12922,565,2064,3273,30-00
1087232,12915,375,9322,0,0-00
1087233,12915,532,8431,0,0-00
1087360,12917,568,6994,0,0-00
1087361,12917,215,5581,0,0-00
1087377,12916,331,668,0,0-00
1087378,12916,545,6584,0,0-00
1086028,12903,23,2559,0,0-00
1086029,12903,335,6265,0,0-00
1086229,12896,92,2478,0,0-00
1086230,12896,15,1308,0,0-00
1086259,12902,492,2344,0,0-00
1086260,12902,402,8020,0,0-00
1086518,12901,567,2438,0,0-00
1086519,12901,329,3176,0,0-00
1086581,12909,446,9673,0,0-00
1086582,12909,176,5509,0,0-00
1086583,12912,663,9324,0,0-00
1086584,12912,664,11768,0,0-00
1086615,12901,329,0,3176,44-25
1086616,12901,329,3176,0,44-35
1086645,12904,502,6325,0,0-00
1086646,12904,337,4360,0,0-00
1086731,12904,502,0,6325,43-10
1086832,12907,332,1060,0,0-00
1086833,12907,189,10403,0,0-00
1086837,12907,332,6140,1060,15-00
1086876,12906,129,9322,0,0-00
1086877,12906,570,7923,0,0-00
1086949,12905,582,490,0,0-00
1086950,12905,665,6640,0,0-00
1087096,12905,665,0,6640,42-35
1087098,12905,665,6640,0,43-17
1087101,12910,445,11562,0,0-00
1087102,12910,661,8725,0,0-00
1087109,12910,661,11746,8725,33-10
1085445,12900,662,5464,0,0-00
1085446,12900,409,1557,0,0-00
1085609,12908,545,6584,0,0-00
1085625,12908,215,5581,0,0-00
1085727,12911,652,11722,0,0-00
1085728,12911,449,1194,0,0-00
1085818,12899,12,2309,0,0-00
1085819,12899,109,4246,0,0-00
1084420,12881,492,2344,0,0-00
1084421,12881,329,4246,0,0-00
1084443,12893,332,5212,0,0-00
1084445,12893,129,9322,0,0-00
1084464,12893,332,6140,5212,25-27
1084468,12881,329,3176,4246,31-22
1084566,12881,329,0,3176,44-03
1084603,12881,329,3176,0,44-56
1084644,12883,331,668,0,0-00
1084645,12883,666,11684,0,0-00
1084647,12876,452,7821,0,0-00
1084648,12876,214,2344,0,0-00
1084774,12882,402,10403,0,0-00
1084775,12882,567,2438,0,0-00
1084790,12880,12,2309,0,0-00
1084791,12880,438,2121,0,0-00
1084874,12880,12,0,2309,43-45
1084922,12890,502,10359,0,0-00
1084923,12890,665,11656,0,0-00
1084972,12889,663,9324,0,0-00
1084973,12889,501,5771,0,0-00
1085073,12890,665,0,11656,42-34
1085075,12890,665,11656,0,42-43
1085078,12894,406,1311,0,0-00
1085079,12894,582,4209,0,0-00
1085082,12895,491,4435,0,0-00
1085247,12891,570,7923,0,0-00
1085248,12891,189,10403,0,0-00
1085277,12891,189,10415,10403,30-24
1085292,12892,337,10238,0,0-00
1085293,12892,565,3273,0,0-00
1085338,12892,337,0,10238,44-27
1085340,12892,337,10238,0,44-35
1085342,12895,504,10063,0,0-00
1083543,12877,333,2121,0,0-00
1083544,12877,15,1308,0,0-00
1083635,12878,1,2025,0,0-00
1083726,12878,29,7821,0,0-00
1083730,12887,449,1194,0,0-00
1083731,12887,445,11562,0,0-00
1083732,12888,664,1194,0,0-00
1083733,12885,545,6584,0,0-00
1083891,12888,652,11722,0,0-00
1083933,12884,568,6994,0,0-00
1083976,12885,375,11735,0,0-00
1084065,12884,532,8431,0,0-00
1084091,12884,568,0,6994,44-10
1081937,12857,92,2478,0,0-00
1081938,12857,214,2344,0,0-00
1081975,12862,502,6325,0,0-00
1081976,12862,565,3273,0,0-00
1081997,12862,502,10359,6325,25-03
1082060,12862,502,0,10359,40-36
1082063,12862,502,10359,0,41-40
1082064,12862,502,0,10359,43-51
1082091,12858,333,5464,0,0-00
1082117,12858,1,7542,0,0-00
1082148,12861,438,10359,0,0-00
1082149,12861,109,3273,0,0-00
1082206,12861,109,306,3273,15-45
1082375,12874,409,740,0,0-00
1082376,12874,335,10425,0,0-00
1082377,12864,582,490,0,0-00
1082378,12864,337,10238,0,0-00
1082638,12864,582,4209,490,30-00
1082833,12865,129,9322,0,0-00
1082834,12865,189,10403,0,0-00
1082872,12871,501,4250,0,0-00
1082873,12871,445,11562,0,0-00
1082978,12871,445,0,11562,44-44
1082986,12869,375,11735,0,0-00
1082989,12872,664,11768,0,0-00
1082990,12872,661,8725,0,0-00
1083072,12863,665,6640,0,0-00
1083073,12863,406,5771,0,0-00
1083074,12873,663,9324,0,0-00
1083075,12873,652,11722,0,0-00
1083166,12873,663,0,9324,44-35
1083202,12866,332,6140,0,0-00
1083203,12866,491,4435,0,0-00
1083209,12866,332,5212,6140,13-10
1080849,12859,29,7821,0,0-00
1080850,12859,92,2478,0,0-00
1081087,12856,452,6055,0,0-00
1081187,12860,12,2309,0,0-00
1081242,12860,438,2121,0,0-00
1081320,12856,15,2344,0,0-00
1081405,12868,176,5509,0,0-00
1081406,12868,215,8634,0,0-00
1081429,12875,662,5464,0,0-00
1081430,12875,23,2559,0,0-00
1081602,12875,23,0,2559,44-10
1081604,12867,570,7923,0,0-00
1081605,12867,504,10063,0,0-00
1081697,12867,504,0,10063,44-15
1079831,12835,333,5464,0,0-00
1079832,12835,92,2478,0,0-00
1079864,12841,23,2559,0,0-00
1079865,12841,329,3176,0,0-00
1079903,12841,23,0,2559,44-30
1079907,12835,333,0,5464,44-10
1079988,12849,570,7923,0,0-00
1079990,12849,332,1060,0,0-00
1079992,12840,567,2438,0,0-00
1079993,12840,409,2958,0,0-00
1080004,12852,375,11735,10889,0-00
1080005,12852,176,5509,0,0-00
1080062,12849,570,0,7923,44-25
1080096,12847,565,3273,0,0-00
1080097,12847,582,490,0,0-00
1080301,12844,492,8012,0,0-00
1080441,12845,189,10403,0,0-00
1080443,12845,504,10063,0,0-00
1080513,12844,662,8820,0,0-00
1080567,12846,337,4360,0,0-00
1080568,12846,665,6640,0,0-00
1080647,12848,491,4435,0,0-00
1080648,12848,129,9322,0,0-00
1080677,12848,491,0,4435,43-58
1080680,12848,491,4435,0,44-17
1078666,12842,652,11722,0,0-00
1078667,12842,501,6923,0,0-00
1078746,12832,214,520,0,0-00
1078761,12832,1,7542,0,0-00
1078843,12842,501,0,6923,44-53
1078892,12839,335,10425,0,0-00
1078893,12839,402,10403,0,0-00
1078918,12836,12,2309,0,0-00
1078921,12836,109,306,0,0-00
1079028,12837,445,11562,0,0-00
1079029,12837,664,11768,0,0-00
1079060,12833,15,1308,0,0-00
1079090,12833,29,7821,0,0-00
1079172,12838,663,9324,0,0-00
1079173,12838,449,1194,0,0-00
1079192,12833,15,0,1308,44-39
1079243,12834,452,7821,0,0-00
1079244,12834,92,2478,0,0-00
1079286,12851,545,6584,0,0-00
1079287,12851,446,9673,0,0-00
1079304,12843,502,6325,0,0-00
1079305,12843,406,11736,0,0-00
1079348,12850,666,11684,0,0-00
1079349,12850,568,6994,0,0-00
1079523,12843,502,0,6325,40-35
1079526,12843,502,6325,0,43-31
1079555,12855,532,7620,0,0-00
1079556,12855,331,668,0,0-00
1079610,12855,532,0,7620,44-20
1076100,12814,502,6325,0,0-00
1076101,12814,582,4209,0,0-00
1076205,12814,582,0,4209,44-28
1076392,12809,109,3075,0,0-00
1076393,12809,438,2121,0,0-00
1076542,12822,215,3072,0,0-00
1076543,12822,375,11735,0,0-00
1076630,12812,492,8012,0,0-00
1076648,12812,23,10188,0,0-00
1076862,12812,23,5509,10188,25-32
1076894,12822,215,0,3072,43-58
1076934,12815,491,4435,0,0-00
1076935,12815,570,7923,0,0-00
1076939,12812,492,0,8012,44-53
1076944,12820,666,11684,0,0-00
1076963,12820,532,7620,0,0-00
1077166,12815,570,0,7923,44-21
1077345,12810,662,8820,0,0-00
1077346,12810,329,3176,0,0-00
1077370,12817,406,11736,0,0-00
1077371,12817,337,10238,0,0-00
1077428,12821,331,668,0,0-00
1077429,12821,568,6994,0,0-00
1077629,12810,662,0,8820,44-29
1077648,12824,445,11562,0,0-00
1077649,12824,663,9324,0,0-00
1077776,12825,661,8725,0,0-00
1077777,12825,501,10093,0,0-00
1077861,12825,501,0,10093,16-00
1077862,12824,663,0,9324,43-54
1077863,12825,501,10,0,17-30
1077985,12821,568,0,6994,44-30
1074843,12816,332,1060,0,0-00
1074844,12816,489,10101,0,0-00
1074989,12827,214,520,0,0-00
1074990,12827,15,1308,0,0-00
1075137,12816,332,6140,1060,15-00
1075196,12827,15,9341,1308,30-58
1075197,12826,567,2438,0,0-00
1075198,12826,335,10425,0,0-00
1075291,12811,402,10403,0,0-00
1075293,12811,409,740,0,0-00
1075429,12823,664,11768,0,0-00
1075431,12823,449,1194,0,0-00
1075456,12811,409,0,740,43-40
1075483,12818,129,9322,0,0-00
1075484,12818,504,10063,0,0-00
1075546,12818,504,11707,10063,30-00
1075580,12813,665,11656,0,0-00
1075581,12813,565,3273,0,0-00
1075792,12805,1,7542,0,0-00
1075851,12819,176,10188,0,0-00
1075852,12819,545,6584,0,0-00
1087128,12805,92,2056,0,0-00
1087129,12805,92,0,2056,44-00
1087131,12805,92,2056,0,44-51
1073402,12746,408,4933,0,0-00
1073403,12746,379,71,0,0-00
1073463,12791,439,7620,0,0-00
1073464,12791,398,416,0,0-00
1073479,12791,398,0,416,44-40
1071887,12779,568,769,0,0-00
1071888,12779,332,5212,0,0-00
1072010,12779,568,0,769,42-50
1072012,12779,568,769,0,44-10
1072038,12780,398,416,0,0-00
1072039,12780,439,7620,0,0-00
1071046,12775,205,2458,0,0-00
1071047,12775,397,8952,0,0-00
1071125,12776,439,8709,0,0-00
1071126,12776,398,416,0,0-00
1071202,12776,439,0,8709,43-35
1071204,12776,439,8709,0,44-44
1071237,12777,570,6640,0,0-00
1071238,12777,502,6325,0,0-00
1071358,12777,502,0,6325,42-04
1071361,12777,502,6325,0,43-41
1071364,12778,568,769,0,0-00
1071365,12778,332,5212,0,0-00
1069875,12755,129,5694,0,0-00
1069876,12755,446,9673,0,0-00
1070028,12749,397,8952,0,0-00
1070029,12749,205,2458,0,0-00
1070142,12772,375,2438,0,0-00
1070143,12772,499,8403,0,0-00
1070247,12756,23,2559,0,0-00
1070248,12756,402,8020,0,0-00
1070329,12756,402,0,8020,44-11
1070333,12753,502,6325,0,0-00
1070334,12753,332,1060,0,0-00
1070363,12753,502,0,6325,40-29
1070365,12753,502,6325,0,40-44
1070457,12753,502,0,6325,44-25
1070462,12753,502,6325,0,44-35
1070560,12752,545,6584,0,0-00
1070563,12752,245,7144,0,0-00
1070816,12752,545,10247,6584,42-51
1068824,12751,568,769,0,0-00
1068825,12751,570,6640,0,0-00
1069240,12750,332,1060,0,0-00
1069242,12750,502,6325,0,0-00
1069248,12754,402,8020,0,0-00
1069280,12754,23,0,2559,0-00
1069285,12754,23,1102,0,3-43
1069306,12754,23,2559,1102,15-00
1069310,12750,502,0,6325,44-25
1069385,12747,205,2458,0,0-00
1069386,12747,397,8952,0,0-00
1069389,12720,245,5509,0,0-00
1069396,12720,545,6584,0,0-00
1069561,12745,239,306,0,0-00
1069562,12745,63,520,0,0-00
1069587,12757,398,416,0,0-00
1069588,12757,499,1407,0,0-00
1069598,12757,499,0,1407,44-48
1067277,12723,499,8403,0,0-00
1067278,12723,398,416,0,0-00
1067418,12719,375,2438,0,0-00
1067419,12719,439,7620,0,0-00
1067511,12719,439,9327,7620,41-42
1067577,12708,63,520,0,0-00
1067645,12708,239,938,0,0-00
1067827,12708,63,0,520,44-00
1067966,12721,104,1312,0,0-00
1067973,12721,489,8728,0,0-00
1068193,12709,438,10359,0,0-00
1068194,12709,44,7157,0,0-00
1068195,12711,205,2458,0,0-00
1068196,12711,129,5694,0,0-00
1068230,12708,63,520,0,44-15
1068319,12711,129,0,5694,44-20
1068328,12710,23,2559,0,0-00
1068329,12710,402,8020,0,0-00
1068348,12709,438,0,10359,36-11
1068366,12709,438,10359,0,39-29
1068371,12709,438,0,4384,42-30
1068372,12709,438,10359,0,43-00
1068378,12716,570,6640,0,0-00
1068379,12716,568,769,0,0-00
1068433,12716,568,0,769,42-57
1068434,12716,568,769,0,43-14
1068435,12716,568,0,769,44-30
1068448,12714,111,2353,0,0-00
1068449,12714,443,5123,0,0-00
1068534,12705,505,9341,0,0-00
1068535,12705,29,7821,0,0-00
1068561,12705,29,0,7821,44-01
1068563,12705,29,7821,0,44-24
1068564,12705,29,0,7821,44-35
1065990,12717,439,8709,0,0-00
1065991,12717,375,2438,0,0-00
1066047,12718,545,6584,0,0-00
1066048,12718,245,7144,0,0-00
1066274,12704,29,673,0,0-00
1066405,12707,239,306,0,0-00
1066406,12707,63,520,0,0-00
1066573,12707,63,0,520,44-15
1066575,12707,63,520,0,44-40
1066626,12724,451,1365,0,0-00
1066627,12724,501,5771,0,0-00
1066727,12703,191,6599,0,0-00
1066800,12703,452,7821,0,0-00
1066938,12703,452,2447,7821,38-24
1066945,12722,499,8403,0,0-00
1066946,12722,398,416,0,0-00
1067017,12704,505,9341,0,0-00
1067042,12715,570,6640,0,0-00
1067043,12715,568,769,0,0-00
1063233,12699,660,10769,0,0-00
1063234,12699,655,11588,0,0-00
1063613,12639,129,5694,0,0-00
1063614,12639,205,2458,0,0-00
1063687,12700,659,9718,0,0-00
1063688,12700,658,11585,0,0-00
1063731,12700,658,11586,11585,7-50
1063732,12700,658,11585,11586,15-00
1063736,12700,659,10738,9718,16-17
1063755,12700,658,11586,11585,21-12
1064079,12700,658,11585,11586,30-00
1064114,12700,659,9718,10738,37-30
1064115,12700,658,11586,11585,37-18
1064193,12639,129,0,5694,42-37
1064232,12639,129,5694,0,43-58
1064235,12639,129,0,5694,44-21
1064315,12636,379,71,0,0-00
1064316,12636,408,4933,0,0-00
1064321,12701,657,11625,0,0-00
1064322,12701,656,10642,0,0-00
1064358,12701,657,11627,11625,15-00
1064378,12701,656,10768,10642,22-29
1064443,12701,657,11625,11627,30-00
1064659,12701,657,11627,11625,42-01
1064725,12648,431,10403,0,0-00
1064726,12648,499,8403,0,0-00
1065078,12642,452,7821,0,0-00
1065079,12642,191,6599,0,0-00
1065102,12648,431,0,10403,43-53
1065136,12646,400,8820,0,0-00
1065137,12646,375,4360,0,0-00
1065341,12649,411,2312,0,0-00
1065342,12649,439,9327,0,0-00
1065368,12654,570,6640,0,0-00
1065369,12654,405,5691,0,0-00
1065373,12650,216,1126,0,0-00
1065374,12650,398,416,0,0-00
1065583,12658,23,2559,0,0-00
1065584,12658,44,7157,0,0-00
1065587,12640,446,339,0,0-00
1065588,12640,397,8952,0,0-00
1065705,12662,505,9341,0,0-00
1065706,12662,29,673,0,0-00
1065740,12662,29,0,673,43-07
1065742,12662,29,673,0,44-30
1060725,12693,659,9718,0,0-00
1060726,12693,656,10768,0,0-00
1060729,12647,499,8403,0,0-00
1060730,12647,431,10403,0,0-00
1060869,12694,658,11586,0,0-00
1060870,12694,657,11625,0,0-00
1061105,12604,502,6325,0,0-00
1061106,12604,566,11284,0,0-00
1061107,12694,657,11627,11625,15-00
1061186,12694,658,11585,11586,29-00
1061189,12694,657,11625,11627,30-00
1061210,12694,657,11627,11625,40-15
1061225,12694,658,11586,11585,37-22
1061298,12695,655,11588,0,0-00
1061299,12695,659,10738,0,0-00
1061324,12643,411,5717,0,0-00
1061328,12643,439,7620,0,0-00
1061374,12695,659,9718,10738,14-35
1061456,12604,566,0,11284,44-25
1061660,12696,656,10639,0,0-00
1061661,12696,660,10769,0,0-00
1061705,12583,497,2334,0,0-00
1061734,12583,48,2056,0,0-00
1061747,12644,398,416,0,0-00
1061748,12644,216,1126,0,0-00
1061863,12696,656,10642,10639,24-55
1062198,12697,658,11585,0,0-00
1062199,12697,655,11588,0,0-00
1062201,12697,658,11586,11585,6-53
1062206,12645,400,8820,0,0-00
1062207,12645,375,8431,0,0-00
1062211,12697,658,11585,11586,15-00
1062215,12697,658,11586,11585,22-17
1062232,12697,658,11585,11586,30-00
1062269,12697,658,11586,11585,37-25
1062344,12698,657,11625,0,0-00
1062345,12652,501,5771,0,0-00
1062346,12652,451,1365,0,0-00
1062347,12698,660,10769,0,0-00
1062380,12606,405,5691,0,0-00
1062381,12606,570,6640,0,0-00
1062478,12698,657,0,11625,43-40
1062503,12641,191,6599,0,0-00
1062504,12641,452,7821,0,0-00
1062538,12634,111,10,0,0-00
1062553,12634,63,520,0,0-00
1062568,12644,398,4603,416,30-00
1062684,12634,111,0,10,43-57
1062735,12634,111,10,0,44-54
1062737,12638,23,2559,0,0-00
1062739,12638,44,7157,0,0-00
1062893,12638,23,0,2559,44-43
1062896,12637,402,8020,0,0-00
1062902,12637,438,10359,0,0-00
1062906,12651,104,10151,0,0-00
1062907,12651,545,6584,0,0-00
1062952,12637,438,0,10239,43-41
1059977,12687,660,10769,0,0-00
1059979,12687,658,11585,0,0-00
1060109,12688,656,10639,0,0-00
1060189,12689,659,9718,0,0-00
1060190,12689,657,11625,0,0-00
1060195,12689,659,10738,9718,16-35
1060235,12689,659,9718,10738,35-48
1060236,12689,657,11627,11625,39-30
1060292,12690,656,10768,10642,15-00
1060300,12690,658,11585,0,0-00
1060301,12690,656,10642,0,0-00
1060317,12690,656,10642,10768,30-00
1060318,12690,658,11586,11585,30-00
1060362,12691,655,8977,0,0-00
1060363,12691,657,11625,0,0-00
1060366,12688,655,8977,0,0-00
1060405,12691,657,11627,11625,39-53
1060510,12692,660,10769,0,0-00
1062878,12687,658,11586,11585,6-04
1062879,12687,658,11585,11586,11-57
1062880,12687,658,11586,11585,15-00
1062891,12687,658,11585,11586,21-16
1062892,12687,658,11586,11585,27-12
1062913,12687,658,11585,11586,32-33
1062918,12687,658,11586,11585,38-05
1062920,12687,658,11585,11586,43-55
1057899,12594,130,631,0,0-00
1057900,12594,411,5717,0,0-00
1057972,12599,245,7144,0,0-00
1058000,12599,489,8725,0,0-00
1058034,12594,130,0,631,44-07
1058070,12601,451,1365,0,0-00
1058071,12601,449,1194,0,0-00
1058191,12591,502,8829,0,0-00
1058216,12603,504,10063,0,0-00
1058217,12603,332,1060,0,0-00
1058218,12591,566,1517,0,0-00
1058419,12577,452,7821,0,0-00
1058508,12577,579,5464,0,0-00
1058531,12600,545,6584,0,0-00
1058597,12605,582,769,0,0-00
1058598,12605,568,10389,0,0-00
1058606,12597,431,10403,0,0-00
1058607,12597,574,10093,0,0-00
1058636,12589,397,8952,0,0-00
1058637,12589,446,339,0,0-00
1058642,12577,579,0,5464,44-43
1058655,12596,375,4360,0,0-00
1058656,12596,176,5509,0,0-00
1058896,12581,111,2353,0,0-00
1058963,12580,239,938,0,0-00
1058964,12580,443,6600,0,0-00
1058969,12581,63,520,0,0-00
1059358,12576,573,10416,0,0-00
1059421,12576,505,9341,0,0-00
1059435,12584,23,2559,0,0-00
1059436,12584,44,7157,0,0-00
1059523,12576,573,0,10416,44-14
1059530,12602,453,6246,0,0-00
1059531,12602,501,5771,0,0-00
1059616,12575,17,1619,0,0-00
1059617,12575,29,673,0,0-00
1059667,12600,104,10151,0,0-00
1056261,12592,568,10389,0,0-00
1056262,12592,582,769,0,0-00
1056455,12590,332,5212,0,0-00
1056456,12590,504,10063,0,0-00
1056709,12595,215,5581,0,0-00
1056710,12595,216,1126,0,0-00
1056783,12586,205,2458,0,0-00
1056784,12586,129,5694,0,0-00
1056861,12574,191,6599,0,0-00
1056862,12574,31,995,0,0-00
1056909,12585,438,10359,0,0-00
1056910,12585,402,8020,0,0-00
1057005,12504,499,1407,0,0-00
1057006,12504,398,416,0,0-00
1057071,12593,570,6640,0,0-00
1057073,12593,405,5691,0,0-00
1057088,12535,111,2353,0,0-00
1057232,12535,63,520,0,0-00
1057242,12587,8,1557,0,0-00
1057255,12587,446,339,0,0-00
1057378,12573,452,7821,0,0-00
1057380,12573,579,5464,0,0-00
1057401,12582,408,4933,0,0-00
1057402,12582,379,71,0,0-00
1057514,12579,239,938,0,0-00
1057574,12579,443,6600,0,0-00
1057576,12579,443,0,6600,44-22
1053655,12529,505,9341,0,0-00
1053656,12529,573,10416,0,0-00
1053676,12505,408,4933,0,0-00
1054060,12505,497,9601,0,0-00
1054194,12533,31,995,0,0-00
1054196,12533,191,6599,0,0-00
1054460,12538,205,2458,0,0-00
1054461,12538,581,11572,0,0-00
1054654,12549,448,5774,0,0-00
1054655,12549,582,769,0,0-00
1054756,12540,569,7923,0,0-00
1054757,12540,397,8952,0,0-00
1054884,12541,446,339,0,0-00
1054885,12541,8,1557,0,0-00
1055047,12531,579,2478,0,0-00
1055048,12531,452,7821,0,0-00
1055050,12500,574,10093,0,0-00
1055051,12500,400,8820,0,0-00
1055263,12531,452,0,7821,43-59
1055266,12547,577,908,0,0-00
1055279,12547,502,6325,0,0-00
1055400,12503,216,1126,0,0-00
1055401,12503,398,416,0,0-00
1055452,12454,431,10403,0,0-00
1055453,12454,215,5581,0,0-00
1055455,12536,443,6600,0,0-00
1055456,12536,239,938,0,0-00
1055549,12536,239,306,938,27-38
1055579,12539,129,5694,0,0-00
1055580,12539,269,2438,0,0-00
1055597,12536,239,0,306,43-00
1055598,12536,239,306,0,43-45
1055599,12536,239,0,306,43-50
1055681,12527,29,673,0,0-00
1055698,12527,17,997,0,0-00
1055717,12534,63,520,0,0-00
1055718,12534,111,2353,0,0-00
1055815,12539,269,0,2438,44-20
1055817,12539,269,2438,0,44-34
1055829,12527,17,2267,997,31-54
1055832,12501,61,10151,0,0-00
1055833,12501,445,11562,0,0-00
1055849,12501,61,0,10151,44-20
1051610,12499,431,10403,0,0-00
1051611,12499,411,2312,0,0-00
1051711,12480,239,306,0,0-00
1051712,12480,443,6600,0,0-00
1052210,12524,489,8725,0,0-00
1052211,12524,245,5509,0,0-00
1052348,12524,489,8728,8725,26-29
1052415,12542,449,1194,0,0-00
1052416,12542,451,1365,0,0-00
1052435,12537,23,2559,0,0-00
1052436,12537,336,740,0,0-00
1052528,12456,439,7620,0,0-00
1052619,12456,61,7979,0,0-00
1052625,12502,130,631,0,0-00
1052626,12502,215,8040,0,0-00
1052657,12456,439,9327,7620,22-48
1052686,12461,8,1557,0,0-00
1052687,12461,446,9673,0,0-00
1052767,12544,405,5691,0,0-00
1052769,12544,584,11461,0,0-00
1052942,12528,573,10416,0,0-00
1052943,12528,505,9341,0,0-00
1053051,12445,568,10389,0,0-00
1053052,12445,502,6325,0,0-00
1053146,12543,453,6246,0,0-00
1053148,12543,501,10093,0,0-00
1053275,12530,452,7821,0,0-00
1053276,12530,579,5464,0,0-00
1053280,12528,573,0,10416,43-09
1053284,12528,573,10416,0,43-25
1053286,12528,573,0,10416,44-01
1053288,12528,573,10416,0,44-39
1053292,12532,191,6599,0,0-00
1053293,12532,31,995,0,0-00
1053313,12530,579,0,5464,17-23
1053315,12530,579,5464,0,17-35
1053332,12525,104,10151,0,0-00
1053337,12525,545,6584,0,0-00
1053365,12530,579,0,5464,31-20
1053367,12530,579,5464,0,31-39
1053383,12545,406,1311,0,0-00
1053384,12545,504,10063,0,0-00
1053391,12525,545,10247,6584,18-37
1053393,12530,452,0,7821,44-05
1053400,12530,452,7821,0,44-28
1053431,12525,545,6584,10247,30-00
1053473,12545,406,0,1311,43-17
1053475,12545,406,1311,0,43-39
1051468,12526,29,673,0,0-00
1051469,12526,17,997,0,0-00
1048910,12494,453,9693,0,0-00
1048911,12494,545,6584,0,0-00
1049118,12495,449,1194,0,0-00
1049119,12495,245,7144,0,0-00
1049215,12452,574,1312,0,0-00
1049216,12452,411,2312,0,0-00
1049406,12455,130,631,0,0-00
1049407,12455,375,2438,0,0-00
1049432,12453,400,8820,0,0-00
1049451,12453,445,11562,0,0-00
1049464,12455,130,0,631,43-34
1049466,12455,130,631,0,43-42
1049518,12273,12,2309,0,0-00
1049519,12273,111,2353,0,0-00
1049545,12486,205,2458,0,0-00
1049558,12486,581,11572,0,0-00
1049646,12483,31,995,0,0-00
1049648,12483,191,6599,0,0-00
1049687,12273,12,0,2309,44-47
1049877,12458,379,71,0,0-00
1049878,12458,48,4182,0,0-00
1049906,12483,191,0,6599,44-21
1049909,12443,584,11461,0,0-00
1049910,12443,577,5685,0,0-00
1049982,12458,48,0,4182,43-13
1050141,12491,579,2478,0,0-00
1050142,12491,452,7821,0,0-00
1050169,12484,44,7157,0,0-00
1050170,12484,329,71,0,0-00
1050191,12438,570,6640,0,0-00
1050192,12438,331,9693,0,0-00
1050234,12491,579,0,2478,44-00
1050235,12491,579,2478,0,44-24
1050236,12491,579,0,2478,44-34
1050242,12450,176,5509,0,0-00
1050252,12450,398,416,0,0-00
1050259,12484,329,10419,71,26-54
1050305,12440,406,1311,0,0-00
1050306,12440,448,5774,0,0-00
1050334,12440,406,0,1311,44-48
1046517,12487,577,908,0,0-00
