ID,ID game,ID player,ID team,total time on ice,throws by,a shot on target,accurate transmission,blocked throws,skill,amplua
2701,7144,4432,441,988,2,3,0,2,0.0,9.0
2702,7144,1087,441,328,1,0,0,0,0.0,9.0
2703,7144,235,441,969,0,1,0,1,0.0,9.0
2704,7144,5622,441,829,1,1,0,0,0.0,10.0
2705,7144,7920,441,1217,1,2,0,1,0.0,9.0
2706,7144,2843,441,653,1,2,0,0,0.0,10.0
2707,7144,7919,441,951,0,5,0,0,0.0,10.0
2708,7144,6039,441,1142,1,9,0,0,0.0,10.0
2709,7144,7918,441,1043,1,1,0,0,0.0,10.0
2710,7144,228,441,537,1,2,0,0,0.0,10.0
2711,7144,6083,441,1086,2,5,0,0,0.0,10.0
2712,7144,1085,441,620,0,2,0,1,0.0,10.0
2713,7144,2559,23,0,0,0,0,0,0.0,8.0
2714,7144,1551,23,1291,2,3,0,1,0.0,9.0
2715,7144,5525,23,1233,2,2,0,2,0.0,9.0
2716,7144,1536,23,1086,1,0,0,0,0.0,9.0
2717,7144,1550,23,1129,1,2,0,0,0.0,9.0
2718,7144,5223,23,976,0,1,0,0,0.0,10.0
2719,7144,2743,23,715,1,1,0,0,0.0,10.0
2720,7144,3274,23,843,1,1,0,0,0.0,10.0
2721,7144,5544,23,788,2,1,0,0,0.0,10.0
2722,7144,461,23,809,0,0,0,0,0.0,10.0
2723,7144,876,23,737,1,3,0,0,0.0,10.0
2724,7144,4184,23,944,1,5,0,0,0.0,10.0
2725,7144,6291,23,994,3,3,0,0,0.0,10.0
2726,7144,5687,23,632,0,3,0,0,0.0,10.0
2727,7146,217,331,0,0,0,0,0,0.0,8.0
2728,7146,5591,331,1123,1,0,0,0,0.0,10.0
2729,7146,7721,331,1199,1,1,0,1,0.0,10.0
2730,7146,5585,331,1209,1,0,0,1,0.0,9.0
2731,7146,7094,331,1392,3,1,0,0,0.0,9.0
2732,7146,6281,331,707,0,1,0,0,0.0,9.0
2733,7146,7716,331,942,2,3,0,0,0.0,10.0
2734,7146,5582,331,831,3,1,0,0,0.0,10.0
2735,7146,652,331,808,1,0,0,2,0.0,10.0
2736,7146,6533,331,1009,3,2,0,1,0.0,10.0
2737,7146,806,331,1046,3,7,0,0,0.0,10.0
2738,7146,5584,331,1197,0,1,0,0,0.0,9.0
2739,7146,5587,331,827,0,1,0,1,0.0,9.0
2740,7146,4529,331,786,2,3,0,0,0.0,10.0
2741,7146,5121,189,0,0,0,0,0,0.0,8.0
2742,7146,8057,189,1318,0,2,0,1,0.0,9.0
2743,7146,6625,189,558,1,0,0,0,0.0,10.0
2744,7146,8049,189,589,0,0,0,0,0.0,9.0
2745,7146,5818,189,1096,1,2,0,2,0.0,9.0
2746,7146,4264,189,861,0,0,0,1,0.0,10.0
2747,7146,4265,189,999,6,5,0,0,0.0,10.0
2748,7146,6620,189,396,0,0,0,0,0.0,10.0
2749,7146,6629,189,901,3,2,0,0,0.0,10.0
2750,7146,8051,189,742,1,1,0,1,0.0,10.0
2751,7146,8056,189,865,1,2,0,2,0.0,10.0
2752,7146,8050,189,423,1,0,0,2,0.0,10.0
2753,7146,4413,189,653,1,0,0,0,0.0,10.0
2754,7146,6635,189,1111,3,6,0,0,0.0,10.0
2755,7146,6622,189,1112,1,7,0,0,0.0,10.0
2784,7157,1311,403,0,0,0,0,0,0.0,8.0
2785,7157,1310,403,1363,3,1,0,1,0.0,9.0
2786,7157,815,403,1311,1,1,0,0,0.0,9.0
2787,7157,4476,403,200,0,0,0,0,0.0,9.0
2788,7157,6286,403,141,0,0,0,0,0.0,9.0
2789,7157,116,403,1471,1,1,0,1,0.0,9.0
2790,7157,351,403,1298,0,0,0,1,0.0,9.0
2791,7157,812,403,1223,0,1,0,5,0.0,9.0
2792,7157,5248,403,1286,0,0,0,1,0.0,9.0
2793,7157,4577,403,1408,1,0,0,0,0.0,10.0
2794,7157,522,403,1505,0,1,0,1,0.0,10.0
2795,7157,4218,403,1353,2,0,0,0,0.0,10.0
2796,7157,704,403,1160,0,4,0,0,0.0,10.0
2797,7157,4435,22,0,0,0,0,0,0.0,8.0
2798,7157,1338,22,1628,3,2,0,0,0.0,9.0
2799,7157,942,22,1372,5,5,0,1,0.0,9.0
2800,7157,1341,22,1347,1,1,0,1,0.0,9.0
2801,7157,531,22,1124,4,4,0,0,0.0,9.0
2802,7157,1523,22,1213,1,0,0,1,0.0,9.0
2803,7157,1339,22,1241,1,5,0,0,0.0,10.0
2804,7157,2474,22,1349,2,4,0,0,0.0,10.0
2805,7157,688,22,1389,6,4,0,1,0.0,10.0
2806,7157,2911,22,1345,0,5,0,0,0.0,10.0
2807,7157,1334,22,1174,1,5,0,1,0.0,10.0
2808,7143,7801,443,0,0,0,0,0,0.0,8.0
2809,7143,4900,443,1342,3,3,0,1,0.0,9.0
2810,7143,7929,443,263,0,0,0,0,0.0,9.0
2811,7143,7928,443,1547,5,2,0,1,0.0,9.0
2812,7143,6308,443,1141,1,6,0,2,0.0,9.0
2813,7143,7927,443,1194,2,4,0,0,0.0,9.0
2814,7143,5599,443,974,0,1,0,1,0.0,9.0
2815,7143,6280,443,1317,7,9,0,1,8.0,10.0
2816,7143,7930,443,470,0,1,0,0,0.0,10.0
2817,7143,4985,443,1418,2,5,0,0,0.0,10.0
2818,7143,5607,443,914,1,3,0,0,0.0,10.0
2819,7143,5683,443,1107,2,5,0,2,0.0,10.0
2820,7143,7203,443,1137,4,1,0,0,0.0,10.0
2821,7143,4256,200,0,0,0,0,0,0.0,8.0
2822,7143,4257,200,0,0,0,0,0,0.0,8.0
2823,7143,6899,200,834,0,0,0,3,0.0,10.0
2824,7143,4258,200,985,0,1,0,0,0.0,9.0
2825,7143,7830,200,658,0,0,0,2,0.0,9.0
2826,7143,4334,200,612,0,0,0,0,0.0,9.0
2827,7143,7831,200,983,0,0,0,0,0.0,10.0
2828,7143,4260,200,1031,0,0,0,0,0.0,9.0
2829,7143,7569,200,852,0,0,0,0,0.0,10.0
2830,7143,7568,200,830,2,1,0,0,0.0,10.0
2831,7143,4268,200,825,2,0,0,0,0.0,10.0
2832,7143,3956,200,747,1,0,0,1,0.0,10.0
2833,7143,6146,200,671,2,1,0,0,0.0,10.0
2834,7143,4562,200,906,0,2,0,0,0.0,10.0
2835,7143,4335,200,565,0,0,0,0,0.0,10.0
2836,7143,5775,200,644,1,0,0,0,0.0,10.0
2837,7143,4266,200,922,3,2,0,0,0.0,10.0
2838,7147,3072,110,0,0,0,0,0,0.0,8.0
2839,7147,8032,110,1114,2,0,0,3,0.0,9.0
2840,7147,2512,110,0,0,0,0,0,0.0,9.0
2841,7147,3163,110,1331,1,0,0,0,0.0,9.0
2842,7147,3043,110,1267,1,1,0,0,0.0,10.0
2843,7147,3275,110,1021,0,1,0,0,0.0,10.0
2844,7147,1294,110,1144,1,0,0,0,0.0,10.0
2845,7147,2504,110,1311,1,2,0,0,0.0,9.0
2846,7147,8033,110,1103,0,3,0,0,0.0,10.0
2847,7147,7096,110,1235,1,0,0,2,0.0,10.0
2848,7147,4229,110,1288,0,1,0,1,0.0,10.0
2849,7147,8035,110,1138,0,3,0,0,0.0,10.0
2850,7147,8020,402,0,0,0,0,0,0.0,8.0
2851,7147,2764,402,0,0,0,0,0,0.0,8.0
2852,7147,8019,402,1084,4,4,0,0,0.0,9.0
2853,7147,4177,402,1464,2,1,0,0,0.0,9.0
2854,7147,8,402,1390,5,4,0,1,0.0,9.0
2855,7147,7055,402,1073,2,3,0,0,0.0,9.0
2856,7147,7052,402,725,0,3,0,0,0.0,10.0
2857,7147,3125,402,1037,3,6,0,0,0.0,10.0
2858,7147,7609,402,1277,0,5,0,0,0.0,10.0
2859,7147,6305,402,1094,3,0,0,0,0.0,9.0
2860,7147,1165,402,1008,2,3,0,0,0.0,10.0
2861,7147,7236,402,1241,3,5,0,0,0.0,10.0
2862,7147,7056,402,1073,1,3,0,0,0.0,10.0
2863,7168,8012,104,0,0,0,0,0,0.0,8.0
2864,7168,5561,104,0,0,0,0,0,0.0,8.0
2865,7168,7914,104,718,1,2,0,1,0.0,10.0
2866,7168,2829,104,1274,1,4,0,2,0.0,9.0
2867,7168,8014,104,985,0,0,0,0,0.0,9.0
2868,7168,8060,104,1014,0,0,0,1,0.0,9.0
2869,7168,1122,104,1215,2,1,0,1,0.0,10.0
2870,7168,2215,104,1632,2,2,0,0,0.0,10.0
2871,7168,7912,104,1092,0,0,0,0,0.0,10.0
2872,7168,7911,104,1212,2,1,0,0,0.0,10.0
2873,7168,7910,104,1532,6,2,0,0,0.0,10.0
2874,7168,2221,104,1353,3,4,0,0,0.0,10.0
2875,7168,2232,104,1166,3,1,0,0,0.0,9.0
2876,7168,5774,65,0,0,0,0,0,0.0,8.0
2877,7168,3939,65,1156,0,1,0,7,0.0,9.0
2878,7168,3588,65,1359,1,1,0,3,0.0,9.0
2879,7168,1535,65,939,0,1,0,0,0.0,9.0
2880,7168,4945,65,725,0,1,0,0,0.0,9.0
2881,7168,647,65,1338,0,2,0,0,0.0,9.0
2882,7168,6444,65,992,3,3,0,0,0.0,10.0
2883,7168,406,65,1100,4,3,0,0,0.0,10.0
2884,7168,2321,65,1297,1,5,0,1,0.0,10.0
2885,7168,3850,65,954,2,5,0,0,0.0,10.0
2886,7168,5826,65,963,3,3,0,0,0.0,10.0
2887,7168,7103,65,631,1,5,0,0,0.0,10.0
2888,7168,4165,65,1260,1,5,0,1,0.0,10.0
2889,7159,4410,61,0,0,0,0,0,0.0,8.0
2890,7159,4994,61,1098,4,2,0,0,0.0,10.0
2891,7159,1220,61,1357,2,3,0,1,0.0,10.0
2892,7159,1298,61,1365,0,2,0,0,0.0,10.0
2893,7159,1205,61,1290,3,1,0,1,0.0,9.0
2894,7159,2864,61,943,0,0,0,0,0.0,10.0
2895,7159,2817,61,804,0,0,0,0,0.0,10.0
2896,7159,4491,61,756,0,2,0,0,0.0,10.0
2897,7159,1228,61,1388,1,4,0,4,0.0,10.0
2898,7159,1214,61,1376,0,1,0,0,0.0,10.0
2899,7159,3973,61,1554,2,4,0,0,0.0,10.0
2900,7159,7904,61,1343,0,3,0,0,0.0,10.0
2901,7159,7625,216,0,0,0,0,0,0.0,8.0
2902,7159,6584,216,0,0,0,0,0,0.0,8.0
2903,7159,5809,216,750,2,0,0,0,0.0,10.0
2904,7159,4445,216,1441,2,1,0,0,0.0,9.0
2905,7159,4444,216,1447,1,2,0,0,0.0,9.0
2906,7159,4451,216,1011,1,0,0,1,0.0,9.0
2907,7159,4452,216,1280,0,1,0,0,0.0,9.0
2908,7159,5812,216,1041,1,0,0,1,0.0,10.0
2909,7159,4446,216,1549,4,6,0,1,0.0,10.0
2910,7159,4448,216,1595,0,4,0,0,0.0,10.0
2911,7159,2231,216,1148,0,3,0,2,0.0,10.0
2912,7159,5811,216,625,1,0,0,1,0.0,10.0
2913,7159,4453,216,1579,1,4,0,1,0.0,10.0
2914,7142,10,187,0,0,0,0,0,0.0,8.0
2915,7142,3955,187,1604,2,4,0,1,0.0,9.0
2916,7142,283,187,1331,0,0,0,0,0.0,9.0
2917,7142,3965,187,918,3,0,0,1,0.0,9.0
2918,7142,4375,187,941,0,1,0,1,0.0,9.0
2919,7142,2487,187,1380,6,3,0,0,0.0,10.0
2920,7142,4670,187,1249,5,5,0,0,0.0,10.0
2921,7142,126,187,783,0,0,0,0,0.0,9.0
2922,7142,333,187,1340,3,2,0,0,0.0,10.0
2923,7142,148,187,1204,0,4,0,0,0.0,10.0
2924,7142,543,187,1336,5,2,0,4,0.0,10.0
2925,7142,727,187,1173,2,3,0,1,0.0,10.0
2926,7142,6600,379,0,0,0,0,0,0.0,8.0
2927,7142,71,379,0,0,0,0,0,0.0,8.0
2928,7142,4511,379,0,0,0,0,0,0.0,9.0
2929,7142,191,379,0,0,0,0,0,0.0,9.0
2930,7142,4509,379,0,0,0,0,0,0.0,9.0
2931,7142,4519,379,0,0,0,0,0,0.0,9.0
2932,7142,4510,379,0,0,0,0,0,0.0,9.0
2933,7142,1515,379,0,0,0,0,0,0.0,10.0
2934,7142,7473,379,0,0,0,0,0,,
2935,7142,7215,379,0,0,0,0,0,0.0,10.0
2936,7142,7471,379,0,0,0,0,0,0.0,10.0
2937,7142,814,379,0,0,0,0,0,0.0,10.0
2938,7142,4515,379,0,0,0,0,0,0.0,10.0
2939,7142,6548,379,0,0,0,0,0,0.0,10.0
2940,7142,6496,379,0,0,0,0,0,0.0,10.0
2941,7142,6044,379,0,0,0,0,0,0.0,10.0
2942,7142,3083,379,0,0,0,0,0,0.0,10.0
2943,7142,7719,379,0,0,0,0,0,12.0,10.0
2944,7148,8020,431,0,0,0,0,0,0.0,8.0
2945,7148,2764,431,0,0,0,0,0,0.0,8.0
2946,7148,7715,431,1135,1,5,0,0,0.0,9.0
2947,7148,7192,431,1074,2,0,0,0,0.0,9.0
2948,7148,7792,431,1404,0,2,0,0,0.0,9.0
2949,7148,7050,431,1098,0,5,0,0,0.0,10.0
2950,7148,8021,431,865,4,2,0,0,0.0,10.0
2951,7148,7053,431,1461,8,3,0,1,0.0,10.0
2952,7148,7060,431,1112,2,2,0,0,0.0,10.0
2953,7148,7057,431,977,1,9,0,0,0.0,10.0
2954,7148,7059,431,1209,2,6,0,0,0.0,10.0
2955,7148,7049,431,1246,3,4,0,0,0.0,10.0
2956,7148,7051,431,1115,0,5,0,0,0.0,10.0
2957,7148,573,451,0,0,0,0,0,0.0,8.0
2958,7148,3030,451,1207,0,0,0,0,0.0,9.0
2959,7148,6958,451,1386,0,1,0,4,0.0,9.0
2960,7148,8042,451,1423,0,0,0,0,0.0,10.0
2961,7148,6915,451,1229,0,0,0,1,0.0,9.0
2962,7148,8046,451,1246,4,1,0,1,0.0,10.0
2963,7148,7824,451,1212,1,1,0,1,0.0,10.0
2964,7148,8047,451,1333,1,0,0,0,0.0,10.0
2965,7148,4401,451,1417,0,0,0,2,0.0,10.0
2966,7148,7770,451,1183,1,0,0,0,0.0,9.0
2967,7148,6956,451,1378,2,3,0,1,0.0,10.0
2968,7151,5779,38,0,0,0,0,0,0.0,8.0
2969,7151,1559,38,52,0,0,0,0,0.0,9.0
2970,7151,26,38,785,2,0,0,0,0.0,9.0
2971,7151,4604,38,1256,1,0,0,1,0.0,9.0
2972,7151,19,38,1117,1,0,0,0,0.0,9.0
2973,7151,4598,38,915,1,2,0,0,0.0,10.0
2974,7151,6479,38,733,0,1,0,0,0.0,10.0
2975,7151,495,38,788,1,1,0,0,0.0,9.0
2976,7151,6841,38,825,6,3,0,1,0.0,10.0
2977,7151,4471,38,373,0,0,0,0,0.0,10.0
2978,7151,7145,38,665,0,1,0,0,0.0,10.0
2979,7151,485,38,814,2,3,0,0,0.0,10.0
2980,7151,4600,38,428,0,1,0,0,0.0,10.0
2981,7151,496,38,1284,2,1,0,0,0.0,9.0
2982,7151,1558,38,294,0,1,0,0,0.0,10.0
2983,7151,4605,38,658,0,2,0,0,0.0,10.0
2984,7145,4565,214,0,0,0,0,0,0.0,8.0
2985,7145,1452,214,0,0,0,0,0,0.0,9.0
2986,7145,1332,214,0,0,0,0,0,0.0,9.0
2987,7145,1039,214,0,0,0,0,0,0.0,10.0
2988,7145,4475,214,0,0,0,0,0,0.0,9.0
2989,7145,1481,214,0,0,0,0,0,0.0,10.0
2990,7145,8037,214,0,0,0,0,0,8.0,10.0
2991,7145,2776,214,0,0,0,0,0,0.0,10.0
2992,7145,1440,214,0,0,0,0,0,0.0,10.0
2993,7145,8038,214,0,0,0,0,0,0.0,10.0
2994,7145,751,214,0,0,0,0,0,0.0,10.0
2995,7145,7618,335,0,0,0,0,0,0.0,8.0
2996,7145,6265,335,0,0,0,0,0,0.0,8.0
2997,7145,2225,335,1205,0,1,0,0,0.0,9.0
2998,7145,4232,335,1113,7,1,0,0,0.0,9.0
2999,7145,7190,335,1527,2,1,0,0,0.0,10.0
3000,7145,6432,335,1484,1,1,0,0,0.0,9.0
3001,7145,7606,335,657,1,1,0,0,0.0,10.0
3002,7145,5742,335,671,3,4,0,0,0.0,10.0
3003,7145,725,335,942,1,1,0,0,0.0,10.0
3004,7145,5636,335,721,0,0,0,0,0.0,9.0
3005,7145,6431,335,1120,3,9,0,0,0.0,10.0
3006,7145,1478,335,1017,2,4,0,0,0.0,10.0
3007,7145,3722,335,907,0,3,0,0,0.0,10.0
3008,7145,5740,335,964,3,0,0,0,0.0,10.0
3009,7145,5760,335,843,3,3,0,0,0.0,9.0
3010,7151,656,8,0,0,0,0,0,0.0,8.0
3011,7151,1129,8,456,0,1,0,1,0.0,9.0
3012,7151,5473,8,914,0,0,0,0,0.0,9.0
3013,7151,1133,8,1099,0,2,0,1,0.0,9.0
3014,7151,6279,8,1136,1,0,0,2,0.0,9.0
3015,7151,1146,8,673,0,0,0,0,0.0,10.0
3016,7151,7889,8,296,0,1,0,1,0.0,10.0
3017,7151,3846,8,858,3,2,0,0,0.0,10.0
3018,7151,1137,8,1057,2,1,0,0,0.0,10.0
3019,7151,7710,8,1056,2,4,0,0,0.0,10.0
3020,7151,6756,8,229,0,1,0,0,0.0,10.0
3021,7151,4237,8,698,0,2,0,0,0.0,10.0
3022,7151,2753,8,1051,1,4,0,0,0.0,10.0
3023,7151,1144,8,824,1,1,0,0,0.0,10.0
3024,7151,7888,8,308,0,0,0,0,0.0,10.0
3025,7149,2458,211,0,0,0,0,0,0.0,8.0
3026,7149,1562,211,1060,2,0,0,1,0.0,9.0
3027,7149,2290,211,870,1,1,0,0,0.0,9.0
3028,7149,7886,211,649,1,0,0,1,0.0,9.0
3029,7149,2433,211,901,2,1,0,2,0.0,9.0
3030,7149,7720,211,1133,1,2,0,2,0.0,9.0
3031,7149,1100,211,506,0,0,0,0,0.0,9.0
3032,7149,2227,211,1280,6,6,0,1,0.0,10.0
3033,7149,7887,211,901,3,1,0,0,0.0,10.0
3034,7149,274,211,984,0,2,0,1,0.0,10.0
3035,7149,6943,211,1172,2,3,0,0,0.0,10.0
3036,7149,5235,211,144,0,0,0,0,0.0,10.0
3037,7149,3032,211,574,3,3,0,0,0.0,10.0
3038,7149,5153,211,768,2,4,0,1,0.0,10.0
3039,7149,2444,211,968,4,0,0,0,0.0,9.0
3040,7149,7196,211,749,4,2,0,0,0.0,10.0
3041,7149,8010,408,0,0,0,0,0,11.0,8.0
3042,7149,655,408,1213,1,0,0,0,0.0,9.0
3043,7149,7907,408,1402,2,7,0,1,11.0,9.0
3044,7149,7909,408,579,0,2,0,0,0.0,9.0
3045,7149,960,408,1272,1,1,0,1,0.0,9.0
3046,7149,962,408,1122,1,0,0,1,0.0,9.0
3047,7149,6476,408,1158,3,5,0,2,0.0,10.0
3048,7149,7706,408,1487,3,1,0,0,0.0,10.0
3049,7149,646,408,1015,3,7,0,0,0.0,10.0
3050,7149,662,408,474,0,2,0,0,0.0,10.0
3051,7149,832,408,537,0,0,0,1,0.0,10.0
3052,7149,971,408,1070,3,2,0,1,0.0,10.0
3053,7149,1240,408,1552,0,1,0,0,0.0,10.0
3054,7160,5769,64,0,0,0,0,0,0.0,8.0
3055,7160,7222,64,0,0,0,0,0,0.0,8.0
3056,7160,1455,64,874,0,0,0,0,0.0,9.0
3057,7160,4323,64,2217,1,0,0,0,0.0,10.0
3058,7160,1033,64,1946,3,4,0,0,0.0,10.0
3059,7160,1472,64,1541,5,8,0,0,0.0,10.0
3060,7160,8074,64,1513,5,6,0,0,0.0,10.0
3061,7160,5820,64,1331,1,1,0,0,0.0,10.0
3062,7160,8075,64,2121,2,5,0,1,0.0,10.0
3063,7160,1421,64,1167,3,4,0,0,0.0,10.0
3064,7160,6045,440,0,0,0,0,0,0.0,8.0
3065,7160,5123,440,0,0,0,0,0,0.0,8.0
3066,7160,6608,440,404,0,1,0,0,0.0,9.0
3067,7160,8009,440,469,0,0,0,0,0.0,9.0
3068,7160,8008,440,890,1,0,0,3,0.0,9.0
3069,7160,8007,440,762,0,1,0,0,0.0,9.0
3070,7160,6480,440,1085,2,6,0,3,0.0,10.0
3071,7160,5534,440,728,0,1,0,0,0.0,10.0
3072,7160,5537,440,749,1,1,0,0,0.0,10.0
3073,7160,6850,440,1119,0,2,0,0,0.0,10.0
3074,7160,8006,440,955,1,3,0,0,0.0,10.0
3075,7160,7211,440,648,0,2,0,0,0.0,10.0
3076,7160,8023,440,1094,0,1,0,0,0.0,10.0
3077,7160,5614,440,1139,3,6,0,1,0.0,10.0
3078,7158,6923,406,0,0,0,0,0,0.0,8.0
3079,7158,6928,406,449,0,0,0,0,0.0,9.0
3080,7158,6595,406,814,0,0,0,0,0.0,9.0
3081,7158,7233,406,1218,1,1,0,0,0.0,9.0
3082,7158,6930,406,741,0,0,0,1,0.0,9.0
3083,7158,7761,406,782,0,0,0,0,0.0,9.0
3084,7158,6941,406,1017,2,1,0,0,0.0,9.0
3085,7158,7838,406,694,5,1,0,0,0.0,10.0
3086,7158,6933,406,1282,2,6,0,0,0.0,10.0
3087,7158,6932,406,901,0,0,0,2,0.0,10.0
3088,7158,6937,406,581,1,1,0,0,0.0,10.0
3089,7158,7076,406,669,3,1,0,0,0.0,10.0
3090,7158,7756,406,616,0,1,0,0,0.0,10.0
3091,7158,7758,406,650,0,0,0,0,0.0,10.0
3092,7158,6936,406,1181,5,2,0,2,0.0,10.0
3093,7158,6939,406,649,1,0,0,1,0.0,10.0
3094,7158,1046,205,0,0,0,0,0,0.0,8.0
3095,7158,6312,205,1051,2,2,0,0,0.0,9.0
3096,7158,5500,205,1366,4,3,0,0,0.0,9.0
3097,7158,6613,205,822,3,3,0,1,0.0,9.0
3098,7158,8004,205,438,0,3,0,0,0.0,10.0
3099,7158,5626,205,984,1,3,0,0,0.0,9.0
3100,7158,6661,205,438,0,0,0,0,0.0,9.0
3101,7158,4412,205,680,0,0,0,0,0.0,10.0
3102,7158,4195,205,918,0,1,0,1,0.0,10.0
3103,7158,7754,205,1153,4,3,0,0,0.0,10.0
3104,7158,7239,205,923,2,2,0,2,0.0,10.0
3105,7158,5895,205,1111,3,2,0,0,0.0,10.0
3106,7158,4202,205,489,0,3,0,0,0.0,10.0
3107,7158,7201,205,754,1,5,0,0,0.0,10.0
3108,7166,4603,397,0,0,0,0,0,0.0,8.0
3109,7166,435,397,1199,4,5,0,0,0.0,9.0
3110,7166,8041,397,1322,0,1,0,0,0.0,9.0
3111,7166,5831,397,1433,3,6,0,1,0.0,9.0
3112,7166,7034,397,1096,1,4,0,0,0.0,9.0
3113,7166,7031,397,1270,1,1,0,0,0.0,10.0
3114,7166,4602,397,1252,2,9,0,0,0.0,10.0
3115,7166,13,397,1318,5,9,0,1,0.0,10.0
3116,7166,6656,397,939,1,1,0,1,0.0,10.0
3117,7166,4601,397,1140,2,3,0,0,0.0,10.0
3118,7166,7033,397,1484,1,3,0,0,0.0,10.0
3119,7166,5509,176,0,0,0,0,0,0.0,8.0
3120,7166,3127,176,617,0,0,0,0,0.0,9.0
3121,7166,6317,176,641,0,0,0,1,0.0,9.0
3122,7166,7776,176,556,1,0,0,1,0.0,9.0
3123,7166,6518,176,694,1,1,0,2,0.0,9.0
3124,7166,4850,176,619,1,1,0,1,0.0,10.0
3125,7166,2236,176,686,2,1,0,0,0.0,10.0
3126,7166,4362,176,445,0,3,0,0,0.0,10.0
3127,7166,7780,176,184,0,0,0,0,0.0,10.0
3128,7166,1549,176,416,1,1,0,0,0.0,10.0
3129,7166,2241,176,460,0,0,0,0,0.0,10.0
3130,7166,7084,176,407,0,0,0,0,0.0,10.0
3131,7166,7081,176,276,0,0,0,0,0.0,10.0
3149,7173,2459,26,0,0,0,0,0,0.0,8.0
3150,7173,1356,26,933,0,0,0,0,0.0,10.0
3151,7173,2799,26,532,0,0,0,0,0.0,9.0
3152,7173,4495,26,364,1,0,0,0,0.0,9.0
3153,7173,2464,26,1066,1,1,0,1,0.0,9.0
3154,7173,2469,26,1037,1,0,0,1,0.0,9.0
3155,7173,1036,26,327,0,0,0,0,0.0,9.0
3156,7173,2549,26,1238,3,7,0,0,0.0,10.0
3157,7173,2460,26,907,1,0,0,0,0.0,10.0
3158,7173,5779,38,0,0,0,0,0,0.0,8.0
3159,7173,4256,38,0,0,0,0,0,0.0,8.0
3160,7173,334,26,1031,2,2,0,0,0.0,10.0
3161,7173,1559,38,829,1,0,0,1,0.0,9.0
3162,7173,2472,26,822,1,2,0,1,0.0,10.0
3163,7173,26,38,967,0,2,0,2,0.0,9.0
3164,7173,2466,26,555,3,1,0,0,0.0,10.0
3165,7173,4604,38,1458,3,0,0,1,0.0,9.0
3166,7173,2461,26,1219,0,0,0,1,0.0,10.0
3167,7173,19,38,1318,2,0,0,0,0.0,9.0
3168,7173,4598,38,1063,5,3,0,0,0.0,10.0
3169,7173,4500,26,772,1,2,0,0,0.0,10.0
3170,7173,6479,38,821,0,1,0,0,0.0,10.0
3171,7173,4499,26,873,0,5,0,1,0.0,10.0
3172,7173,6841,38,981,4,8,0,1,0.0,10.0
3173,7173,3631,26,749,1,3,0,0,0.0,10.0
3174,7173,231,38,1107,1,1,0,1,0.0,10.0
3175,7173,485,38,1005,2,3,0,1,0.0,10.0
3176,7173,4600,38,433,1,0,0,0,0.0,10.0
3177,7173,1558,38,175,0,0,0,0,0.0,10.0
3178,7173,4471,38,717,0,0,0,0,0.0,10.0
3179,7173,21,38,370,1,1,0,0,0.0,9.0
3180,7173,4605,38,824,0,2,0,0,0.0,10.0
3181,7173,25,38,875,0,2,0,0,0.0,10.0
3182,6981,6140,447,0,0,0,0,0,0.0,8.0
3183,6981,1598,447,0,0,0,0,0,6.0,8.0
3184,6981,7877,447,93,0,0,0,0,0.0,9.0
3185,6981,7879,447,1377,1,2,0,0,1.0,10.0
3186,6981,3450,447,733,3,1,0,0,11.0,9.0
3187,6981,5696,447,826,0,1,0,0,11.0,9.0
3188,6981,5082,447,754,1,0,0,0,0.0,10.0
3189,6981,7207,447,1076,0,2,0,0,6.0,9.0
3190,6981,3453,447,901,1,1,0,0,8.0,9.0
3191,6981,7871,447,613,0,0,0,0,0.0,10.0
3192,6981,7880,447,703,1,6,0,0,6.0,10.0
3193,6981,7878,447,1015,2,4,0,0,0.0,10.0
3194,6981,2270,447,727,0,2,0,0,11.0,10.0
3195,6981,6487,447,849,0,2,0,0,0.0,10.0
3196,6981,6987,447,557,2,1,0,0,0.0,10.0
3197,6981,5069,447,1130,2,9,0,0,11.0,10.0
3198,6981,6436,447,777,0,3,0,0,0.0,10.0
3199,6981,222,49,0,0,0,0,0,0.0,8.0
3200,6981,3458,49,1503,2,0,0,2,0.0,9.0
3201,6981,7200,49,0,0,0,0,0,9.0,9.0
3202,6981,202,49,1415,2,2,0,0,0.0,9.0
3203,6981,277,49,1409,1,3,0,0,0.0,9.0
3204,6981,299,49,1186,0,2,0,0,0.0,10.0
3205,6981,1013,49,1043,2,4,0,2,0.0,10.0
3206,6981,203,49,1125,1,3,0,1,0.0,10.0
3207,6981,3456,49,1342,1,4,0,0,11.0,10.0
3208,6981,3461,49,1386,3,2,0,0,6.0,10.0
3209,6981,2194,49,1543,1,2,0,0,6.0,10.0
3210,7174,7890,407,0,0,0,0,0,0.0,8.0
3211,7174,5615,407,791,0,2,0,0,0.0,9.0
3212,7174,6830,407,1400,0,1,0,2,0.0,9.0
3213,7174,292,407,1217,2,1,0,1,0.0,9.0
3214,7174,273,407,1228,5,1,0,0,0.0,9.0
3215,7174,6897,407,1487,2,3,0,1,0.0,9.0
3216,7174,2445,407,0,0,0,0,0,0.0,9.0
3217,7174,4571,407,882,2,0,0,1,0.0,10.0
3218,7174,2457,407,949,0,0,0,4,0.0,10.0
3219,7174,5749,407,873,3,1,0,0,0.0,10.0
3220,7174,6551,407,916,2,6,0,0,0.0,10.0
3221,7174,7105,407,909,2,3,0,0,0.0,10.0
