ID,ID game,ID player,ID team,None,total time on ice,throws by,a shot on target,blocked throws,skill,amplua
30059.0,8560,6926.0,406,,650.0,,,,0.0,9.0
30060.0,8560,5785.0,406,,1050.0,2.0,1.0,,0.0,9.0
30061.0,8560,6927.0,406,,652.0,2.0,,,0.0,9.0
30062.0,8560,2203.0,406,,957.0,2.0,3.0,,0.0,10.0
30063.0,8560,5613.0,406,,634.0,1.0,1.0,,0.0,10.0
30064.0,8560,8257.0,406,,967.0,2.0,1.0,,0.0,10.0
30065.0,8560,8641.0,406,,1134.0,2.0,2.0,,0.0,10.0
30066.0,8560,7757.0,406,,1056.0,2.0,,,0.0,10.0
30067.0,8560,7076.0,406,,575.0,1.0,1.0,,0.0,10.0
30068.0,8560,7756.0,406,,623.0,2.0,1.0,,0.0,10.0
30069.0,8560,8640.0,406,,653.0,,1.0,,0.0,10.0
30070.0,8560,104.0,406,,771.0,1.0,1.0,,0.0,9.0
30100.0,8563,7966.0,448,,,,,,0.0,8.0
30101.0,8563,7952.0,448,,1803.0,5.0,2.0,1.0,0.0,9.0
30102.0,8563,7965.0,448,,1660.0,3.0,2.0,1.0,0.0,10.0
30103.0,8563,6199.0,448,,1172.0,1.0,2.0,2.0,0.0,10.0
30104.0,8563,49.0,448,,1044.0,3.0,1.0,,0.0,10.0
30105.0,8563,8693.0,448,,848.0,,,,0.0,10.0
30106.0,8563,8695.0,448,,1094.0,,1.0,,0.0,10.0
30107.0,8563,246.0,448,,1196.0,,2.0,,0.0,10.0
30108.0,8563,4433.0,448,,1612.0,2.0,9.0,1.0,0.0,10.0
30109.0,8563,7967.0,448,,1213.0,4.0,2.0,3.0,0.0,10.0
30110.0,8563,8106.0,448,,1431.0,4.0,6.0,,0.0,10.0
30111.0,8563,5090.0,404,,,,,,0.0,8.0
30112.0,8563,3635.0,404,,1142.0,1.0,1.0,3.0,0.0,9.0
30113.0,8563,6202.0,404,,813.0,1.0,,2.0,0.0,10.0
30114.0,8563,4969.0,404,,651.0,1.0,,,0.0,9.0
30115.0,8563,8655.0,404,,627.0,,,,0.0,9.0
30116.0,8563,4228.0,404,,873.0,,,,0.0,9.0
30117.0,8563,4218.0,404,,850.0,,1.0,,0.0,10.0
30118.0,8563,8656.0,404,,1019.0,,1.0,,0.0,10.0
30119.0,8563,8659.0,404,,976.0,,,1.0,0.0,10.0
30120.0,8563,4513.0,404,,1070.0,,4.0,2.0,0.0,10.0
30121.0,8563,7061.0,404,,976.0,3.0,3.0,,0.0,10.0
30122.0,8563,825.0,404,,983.0,4.0,4.0,,0.0,10.0
30123.0,8563,4214.0,404,,696.0,1.0,1.0,,0.0,10.0
30124.0,8563,7980.0,404,,947.0,3.0,4.0,,0.0,10.0
30125.0,8563,4216.0,404,,662.0,1.0,1.0,,0.0,10.0
30126.0,8563,7828.0,404,,988.0,1.0,6.0,1.0,0.0,10.0
30127.0,8561,5536.0,411,,,,,,0.0,8.0
30129.0,8561,5713.0,411,,983.0,1.0,1.0,,0.0,10.0
30130.0,8561,5643.0,411,,821.0,2.0,,1.0,0.0,9.0
30131.0,8561,7799.0,411,,1457.0,1.0,,,0.0,10.0
30132.0,8561,5702.0,411,,535.0,,1.0,,0.0,9.0
30133.0,8561,7800.0,411,,766.0,1.0,1.0,1.0,0.0,9.0
30134.0,8561,7086.0,411,,480.0,,,,0.0,9.0
30135.0,8561,7085.0,411,,614.0,,2.0,,0.0,10.0
30136.0,8561,7604.0,411,,670.0,,4.0,,0.0,10.0
30137.0,8561,5706.0,411,,883.0,1.0,1.0,,0.0,10.0
30138.0,8561,5719.0,411,,1307.0,5.0,5.0,,0.0,9.0
30139.0,8561,7118.0,411,,1334.0,5.0,5.0,,0.0,10.0
30140.0,8561,5709.0,411,,735.0,,,,0.0,10.0
30141.0,8561,5718.0,411,,882.0,,3.0,1.0,0.0,9.0
30142.0,8561,7116.0,411,,1459.0,4.0,5.0,,0.0,10.0
30143.0,8561,6304.0,411,,1473.0,2.0,2.0,,0.0,10.0
30144.0,8561,7620.0,439,,,,,,0.0,8.0
30145.0,8561,568.0,439,,1027.0,3.0,4.0,,0.0,9.0
30146.0,8561,3939.0,439,,441.0,,,1.0,0.0,9.0
30147.0,8561,7833.0,439,,729.0,,,,0.0,9.0
30148.0,8561,1546.0,439,,555.0,,,,0.0,9.0
30149.0,8561,7812.0,439,,300.0,,,,0.0,9.0
30150.0,8561,8652.0,439,,755.0,,1.0,,0.0,9.0
30151.0,8561,8651.0,439,,956.0,,3.0,,0.0,10.0
30152.0,8561,7630.0,439,,1076.0,2.0,,,0.0,10.0
30153.0,8561,7834.0,439,,635.0,1.0,3.0,,0.0,10.0
30154.0,8561,4384.0,439,,974.0,2.0,1.0,1.0,0.0,10.0
30155.0,8561,4219.0,439,,623.0,,2.0,,0.0,10.0
30156.0,8561,4575.0,439,,775.0,,3.0,,0.0,10.0
30157.0,8561,8542.0,439,,978.0,,,3.0,0.0,10.0
30158.0,8561,2321.0,439,,839.0,1.0,2.0,,0.0,10.0
30159.0,8561,8649.0,439,,734.0,,1.0,,0.0,10.0
30160.0,8561,6968.0,439,,831.0,,4.0,,0.0,10.0
30161.0,8561,7802.0,439,,1069.0,1.0,4.0,,0.0,10.0
30198.0,8567,4182.0,15,,,,,,0.0,8.0
30199.0,8567,8123.0,15,,950.0,,,1.0,11.0,9.0
30200.0,8567,118.0,15,,728.0,2.0,1.0,,0.0,9.0
30201.0,8567,8635.0,15,,1028.0,2.0,2.0,,0.0,9.0
30202.0,8567,1119.0,15,,965.0,,,,0.0,9.0
30203.0,8567,4226.0,15,,1055.0,3.0,8.0,,0.0,10.0
30204.0,8567,6256.0,15,,883.0,2.0,1.0,,0.0,10.0
30205.0,8567,6219.0,15,,893.0,2.0,5.0,,11.0,10.0
30206.0,8567,6538.0,15,,938.0,4.0,2.0,1.0,8.0,10.0
30207.0,8567,7213.0,15,,947.0,2.0,2.0,,0.0,10.0
30208.0,8567,2426.0,15,,909.0,,,1.0,0.0,10.0
30209.0,8567,3984.0,15,,811.0,3.0,4.0,,0.0,10.0
30210.0,8567,8364.0,15,,683.0,1.0,2.0,,0.0,10.0
30211.0,8567,114.0,15,,785.0,2.0,,,0.0,10.0
30212.0,8567,115.0,15,,676.0,,,,0.0,10.0
30213.0,8567,4227.0,15,,963.0,3.0,4.0,,0.0,10.0
30214.0,8567,2309.0,12,,,,,,0.0,8.0
30215.0,8567,571.0,12,,1241.0,,,1.0,0.0,9.0
30216.0,8567,79.0,12,,1623.0,2.0,2.0,2.0,0.0,9.0
30217.0,8567,7553.0,12,,1324.0,2.0,4.0,2.0,8.0,10.0
30218.0,8567,1396.0,12,,1421.0,,1.0,,0.0,9.0
30219.0,8567,886.0,12,,972.0,1.0,4.0,,0.0,10.0
30220.0,8567,3627.0,12,,1007.0,1.0,11.0,1.0,0.0,10.0
30221.0,8567,1.0,12,,907.0,1.0,1.0,1.0,0.0,10.0
30222.0,8567,4422.0,12,,923.0,5.0,3.0,,11.0,10.0
30223.0,8567,2450.0,12,,887.0,,,,0.0,10.0
30224.0,8567,5190.0,12,,1015.0,,3.0,,11.0,10.0
30225.0,8567,1102.0,12,,903.0,3.0,1.0,1.0,0.0,10.0
30226.0,8567,6145.0,12,,788.0,,1.0,1.0,8.0,10.0
30227.0,8567,1229.0,12,,1011.0,,3.0,,0.0,10.0
30266.0,8569,7752.0,409,,,,,,0.0,8.0
30267.0,8569,402.0,409,,1529.0,,1.0,,0.0,9.0
30268.0,8569,7028.0,409,,1293.0,1.0,,,0.0,9.0
30269.0,8569,419.0,409,,1192.0,,3.0,1.0,0.0,10.0
30270.0,8569,5638.0,409,,722.0,1.0,,,0.0,9.0
30271.0,8569,410.0,409,,1654.0,4.0,7.0,,0.0,10.0
30272.0,8569,7025.0,409,,1287.0,1.0,6.0,,0.0,10.0
30273.0,8569,3487.0,409,,1726.0,5.0,,,11.0,9.0
30274.0,8569,6811.0,409,,1256.0,2.0,3.0,1.0,0.0,10.0
30275.0,8569,7029.0,409,,925.0,1.0,2.0,,0.0,10.0
30276.0,8569,408.0,409,,1192.0,2.0,,,0.0,10.0
30277.0,8569,2559.0,23,,,,,,0.0,8.0
30278.0,8569,1551.0,23,,1037.0,,,,0.0,9.0
30279.0,8569,1577.0,23,,913.0,2.0,,1.0,0.0,9.0
30280.0,8569,5525.0,23,,926.0,,5.0,3.0,0.0,9.0
30281.0,8569,1550.0,23,,891.0,2.0,3.0,,0.0,9.0
30282.0,8569,185.0,23,,768.0,,2.0,,0.0,10.0
30283.0,8569,2908.0,23,,706.0,1.0,2.0,2.0,0.0,9.0
30284.0,8569,5223.0,23,,948.0,2.0,1.0,1.0,0.0,10.0
30285.0,8569,7781.0,23,,864.0,2.0,2.0,,0.0,10.0
30286.0,8569,2743.0,23,,458.0,,,,0.0,10.0
30287.0,8569,3274.0,23,,895.0,2.0,3.0,,0.0,10.0
30288.0,8569,461.0,23,,594.0,1.0,3.0,1.0,0.0,10.0
30289.0,8569,934.0,23,,857.0,1.0,2.0,,0.0,10.0
30290.0,8569,5544.0,23,,845.0,1.0,2.0,,0.0,10.0
30291.0,8569,741.0,23,,448.0,,2.0,,0.0,9.0
30292.0,8569,3071.0,23,,666.0,,2.0,,0.0,10.0
30293.0,8569,4184.0,23,,913.0,3.0,4.0,,0.0,10.0
30294.0,8570,4246.0,329,,,,,,0.0,8.0
30295.0,8570,5673.0,329,,749.0,,1.0,,0.0,9.0
30296.0,8570,7186.0,329,,836.0,,1.0,,0.0,9.0
30297.0,8570,7187.0,329,,623.0,,,2.0,0.0,9.0
30298.0,8570,1198.0,329,,,,,,0.0,9.0
30299.0,8570,8478.0,329,,560.0,2.0,,1.0,0.0,9.0
30300.0,8570,6082.0,329,,540.0,,1.0,1.0,8.0,10.0
30301.0,8570,4304.0,329,,385.0,1.0,1.0,,0.0,10.0
30302.0,8570,5681.0,329,,439.0,,,,0.0,10.0
30303.0,8570,4436.0,329,,487.0,,,1.0,0.0,10.0
30304.0,8570,5669.0,329,,562.0,,,,0.0,10.0
30305.0,8570,5679.0,329,,214.0,,,,0.0,10.0
30306.0,8570,5549.0,329,,520.0,,1.0,,0.0,10.0
30307.0,8570,51.0,329,,824.0,,,,0.0,9.0
30308.0,8570,8020.0,402,,,,,,0.0,8.0
30309.0,8570,1619.0,402,,558.0,2.0,,,4.0,9.0
30310.0,8570,8019.0,402,,261.0,,3.0,,0.0,9.0
30311.0,8570,4177.0,402,,299.0,,2.0,,0.0,9.0
30312.0,8570,8.0,402,,588.0,1.0,2.0,,0.0,9.0
30313.0,8570,5599.0,402,,323.0,1.0,,,0.0,9.0
30314.0,8570,5387.0,402,,351.0,,3.0,,0.0,10.0
30315.0,8570,3125.0,402,,241.0,1.0,2.0,,0.0,10.0
30316.0,8570,7236.0,402,,221.0,,2.0,1.0,0.0,10.0
30317.0,8570,5276.0,402,,315.0,1.0,5.0,,0.0,10.0
30318.0,8570,6514.0,402,,356.0,2.0,,,0.0,10.0
30319.0,8570,7220.0,402,,299.0,6.0,,,0.0,10.0
30320.0,8570,288.0,402,,214.0,1.0,2.0,,0.0,10.0
30321.0,8570,7056.0,402,,246.0,1.0,,,0.0,10.0
30322.0,8568,4256.0,493,,,,,,0.0,8.0
30323.0,8568,5237.0,493,,826.0,,1.0,1.0,0.0,9.0
30324.0,8568,6900.0,493,,799.0,,2.0,,0.0,9.0
30325.0,8568,4262.0,493,,1181.0,3.0,1.0,,0.0,9.0
30326.0,8568,6519.0,493,,1671.0,3.0,2.0,3.0,0.0,9.0
30327.0,8568,1204.0,493,,1505.0,1.0,,,0.0,10.0
30328.0,8568,4267.0,493,,1073.0,2.0,3.0,,0.0,10.0
30329.0,8568,6146.0,493,,955.0,,3.0,,0.0,10.0
30330.0,8568,7569.0,493,,1098.0,,,,0.0,10.0
30331.0,8568,4264.0,493,,1033.0,3.0,2.0,,0.0,10.0
30332.0,8568,4235.0,214,,,,,,0.0,8.0
30333.0,8568,4263.0,493,,817.0,1.0,,,0.0,10.0
30334.0,8568,1332.0,214,,1308.0,,3.0,1.0,0.0,9.0
30335.0,8568,3956.0,493,,649.0,3.0,1.0,,0.0,10.0
30336.0,8568,7607.0,214,,1368.0,2.0,7.0,,8.0,9.0
30337.0,8568,7568.0,493,,976.0,2.0,1.0,,0.0,10.0
30338.0,8568,1017.0,214,,1266.0,,,1.0,0.0,9.0
30339.0,8568,8037.0,214,,2692.0,3.0,13.0,,8.0,10.0
30340.0,8568,1481.0,214,,984.0,3.0,1.0,,0.0,10.0
30341.0,8568,172.0,214,,650.0,2.0,1.0,1.0,0.0,10.0
30342.0,8568,1440.0,214,,1318.0,1.0,3.0,,0.0,10.0
30343.0,8568,8038.0,214,,1030.0,1.0,,,0.0,10.0
30344.0,8568,2454.0,214,,1035.0,4.0,2.0,,0.0,10.0
30345.0,8568,5612.0,214,,943.0,2.0,3.0,,0.0,10.0
30346.0,8568,155.0,214,,707.0,1.0,1.0,,0.0,10.0
30375.0,8576,1194.0,449,,,,,,0.0,8.0
30376.0,8576,8708.0,449,,1049.0,2.0,,,0.0,9.0
30377.0,8576,1188.0,449,,905.0,,,2.0,0.0,9.0
30378.0,8576,5618.0,449,,1021.0,2.0,1.0,2.0,0.0,9.0
30379.0,8576,8706.0,449,,904.0,,,1.0,0.0,9.0
30380.0,8576,5501.0,449,,730.0,,,,0.0,10.0
30381.0,8576,8703.0,449,,455.0,,,,0.0,10.0
30382.0,8576,4413.0,449,,1027.0,1.0,2.0,,0.0,10.0
30383.0,8576,7946.0,449,,674.0,1.0,1.0,,0.0,10.0
30384.0,8576,7775.0,449,,740.0,2.0,1.0,,0.0,10.0
30385.0,8576,6593.0,449,,918.0,1.0,1.0,,0.0,10.0
30386.0,8576,7947.0,449,,1056.0,4.0,4.0,,0.0,10.0
30387.0,8576,6588.0,449,,1068.0,2.0,,,0.0,10.0
30388.0,8576,8705.0,449,,388.0,1.0,2.0,,0.0,10.0
30389.0,8576,3129.0,449,,927.0,4.0,4.0,,0.0,10.0
30390.0,8576,8702.0,449,,663.0,3.0,,,0.0,10.0
30391.0,8576,7774.0,449,,696.0,,,,0.0,10.0
30392.0,8576,5509.0,176,,,,,,0.0,8.0
30393.0,8576,7081.0,176,,749.0,,,1.0,0.0,10.0
30394.0,8576,6317.0,176,,845.0,,,,0.0,9.0
30395.0,8576,8691.0,176,,848.0,1.0,,,0.0,9.0
30396.0,8576,8690.0,176,,603.0,,3.0,1.0,0.0,9.0
30397.0,8576,7893.0,176,,989.0,3.0,3.0,,0.0,9.0
30398.0,8576,7084.0,176,,989.0,,1.0,,0.0,10.0
30399.0,8576,2244.0,176,,917.0,,3.0,,0.0,10.0
30400.0,8576,8689.0,176,,806.0,2.0,1.0,,0.0,10.0
30401.0,8576,4362.0,176,,818.0,2.0,2.0,,0.0,10.0
30402.0,8576,7780.0,176,,846.0,3.0,1.0,,0.0,10.0
30403.0,8576,1549.0,176,,830.0,4.0,2.0,,0.0,10.0
30404.0,8576,2241.0,176,,877.0,2.0,3.0,1.0,0.0,10.0
30405.0,8576,6291.0,176,,797.0,2.0,1.0,3.0,0.0,10.0
30406.0,8576,4183.0,176,,984.0,,3.0,,0.0,10.0
30407.0,8576,2824.0,176,,1064.0,,6.0,,0.0,10.0
30408.0,8571,5516.0,44,,,,,,0.0,8.0
30409.0,8571,4205.0,44,,829.0,,,1.0,0.0,9.0
30410.0,8571,6602.0,44,,921.0,1.0,1.0,2.0,0.0,9.0
30411.0,8571,592.0,44,,690.0,,2.0,,0.0,9.0
30412.0,8571,4167.0,44,,735.0,,,2.0,0.0,9.0
30413.0,8571,6888.0,44,,931.0,,1.0,1.0,0.0,10.0
30414.0,8571,2226.0,44,,1015.0,,2.0,2.0,0.0,10.0
30415.0,8571,3587.0,44,,1205.0,3.0,,,0.0,10.0
30416.0,8571,2299.0,44,,846.0,,5.0,,0.0,10.0
30417.0,8571,7726.0,44,,875.0,2.0,3.0,,0.0,10.0
30418.0,8571,6496.0,44,,1080.0,4.0,8.0,,0.0,10.0
30419.0,8571,2452.0,44,,1152.0,1.0,7.0,1.0,0.0,10.0
30420.0,8571,2456.0,44,,859.0,2.0,5.0,,0.0,10.0
30421.0,8571,4561.0,44,,830.0,2.0,5.0,,0.0,10.0
30422.0,8571,2227.0,44,,702.0,1.0,7.0,,0.0,10.0
30423.0,8571,8669.0,490,,,,,,0.0,8.0
30424.0,8571,8679.0,490,,1757.0,4.0,9.0,1.0,0.0,9.0
30425.0,8571,6965.0,490,,997.0,,,1.0,0.0,9.0
30426.0,8571,6951.0,490,,1512.0,,,1.0,0.0,10.0
30427.0,8571,8678.0,490,,776.0,,,1.0,0.0,9.0
30428.0,8571,8676.0,490,,1012.0,,2.0,,0.0,10.0
30429.0,8571,8675.0,490,,1143.0,3.0,7.0,,0.0,10.0
30430.0,8571,8671.0,490,,1398.0,3.0,4.0,,0.0,10.0
30431.0,8571,8666.0,490,,627.0,,2.0,,0.0,9.0
30432.0,8571,8673.0,490,,866.0,3.0,7.0,,0.0,10.0
30433.0,8571,8672.0,490,,1399.0,,4.0,,0.0,10.0
30434.0,8571,8670.0,490,,1132.0,2.0,4.0,,0.0,10.0
30468.0,8574,4435.0,491,,,,,,0.0,8.0
30469.0,8574,6495.0,491,,840.0,2.0,,,0.0,9.0
30470.0,8574,589.0,491,,914.0,1.0,4.0,1.0,0.0,9.0
30471.0,8574,287.0,491,,739.0,1.0,,,0.0,9.0
30472.0,8574,593.0,491,,967.0,1.0,,,0.0,9.0
30473.0,8574,8633.0,491,,853.0,1.0,1.0,2.0,0.0,10.0
30474.0,8574,6604.0,491,,813.0,1.0,1.0,1.0,0.0,9.0
30475.0,8574,8742.0,491,,874.0,1.0,,,0.0,10.0
30476.0,8574,597.0,491,,964.0,2.0,4.0,,0.0,10.0
30477.0,8574,853.0,491,,695.0,,2.0,1.0,0.0,10.0
30478.0,8574,1137.0,491,,784.0,2.0,1.0,,0.0,10.0
30479.0,8574,74.0,491,,509.0,1.0,,,0.0,9.0
30480.0,8574,6289.0,491,,769.0,,4.0,,0.0,10.0
30481.0,8574,234.0,491,,939.0,2.0,2.0,,0.0,10.0
30482.0,8574,467.0,491,,615.0,2.0,4.0,,0.0,10.0
30483.0,8574,445.0,491,,903.0,2.0,,,0.0,10.0
30484.0,8574,1557.0,411,,,,,,0.0,8.0
30486.0,8574,5716.0,411,,700.0,1.0,1.0,1.0,0.0,9.0
30487.0,8574,5643.0,411,,573.0,,,,0.0,9.0
30488.0,8574,5701.0,411,,631.0,1.0,,,0.0,9.0
30489.0,8574,5710.0,411,,652.0,3.0,,,0.0,10.0
30490.0,8574,5718.0,411,,1107.0,1.0,1.0,2.0,0.0,9.0
30491.0,8574,7800.0,411,,1118.0,,1.0,2.0,0.0,9.0
30492.0,8574,7604.0,411,,747.0,2.0,2.0,1.0,0.0,10.0
30493.0,8574,5706.0,411,,1021.0,,3.0,2.0,0.0,10.0
30494.0,8574,5719.0,411,,856.0,1.0,4.0,2.0,0.0,9.0
30495.0,8574,5720.0,411,,953.0,1.0,2.0,1.0,0.0,10.0
30496.0,8574,7118.0,411,,772.0,2.0,1.0,2.0,0.0,10.0
30497.0,8574,4473.0,411,,518.0,3.0,2.0,,0.0,10.0
30498.0,8574,7116.0,411,,867.0,1.0,5.0,1.0,0.0,10.0
30499.0,8574,6304.0,411,,734.0,,2.0,,0.0,10.0
30500.0,8574,3950.0,411,,813.0,1.0,4.0,,0.0,10.0
30501.0,8578,5219.0,215,,,,,,0.0,8.0
30502.0,8578,6889.0,215,,1354.0,5.0,2.0,,0.0,9.0
30503.0,8578,7727.0,215,,1226.0,3.0,2.0,,0.0,9.0
30504.0,8578,4466.0,215,,1350.0,6.0,1.0,,0.0,9.0
30505.0,8578,4463.0,215,,1207.0,2.0,3.0,1.0,0.0,9.0
30506.0,8578,4460.0,215,,1472.0,5.0,8.0,1.0,0.0,9.0
30507.0,8578,4465.0,215,,1012.0,7.0,11.0,1.0,0.0,10.0
30508.0,8578,8680.0,215,,756.0,,3.0,1.0,0.0,10.0
30509.0,8578,5580.0,215,,727.0,3.0,5.0,,0.0,10.0
30510.0,8578,4454.0,215,,1027.0,,5.0,,0.0,9.0
30511.0,8578,4459.0,215,,1037.0,,2.0,,0.0,10.0
30512.0,8578,1136.0,215,,834.0,,1.0,1.0,0.0,9.0
30513.0,8578,8259.0,215,,636.0,1.0,4.0,,0.0,10.0
30514.0,8578,6994.0,451,,,,,,0.0,8.0
30515.0,8578,7770.0,451,,1029.0,,,1.0,0.0,9.0
30516.0,8578,6958.0,451,,1454.0,,,3.0,0.0,9.0
30517.0,8578,8646.0,451,,1049.0,1.0,,,0.0,9.0
30518.0,8578,7772.0,451,,1164.0,,1.0,1.0,0.0,10.0
30519.0,8578,6945.0,451,,859.0,,1.0,,0.0,9.0
30520.0,8578,8733.0,451,,1419.0,2.0,1.0,,0.0,9.0
30521.0,8578,8645.0,451,,1045.0,2.0,,,0.0,9.0
30522.0,8578,7824.0,451,,414.0,,,,0.0,10.0
30523.0,8578,8644.0,451,,1025.0,,,1.0,0.0,10.0
30524.0,8578,8046.0,451,,812.0,1.0,1.0,,0.0,10.0
30525.0,8578,6956.0,451,,1157.0,1.0,3.0,,0.0,10.0
30526.0,8578,8647.0,451,,455.0,,,1.0,0.0,10.0
30527.0,8587,8012.0,214,,,,,,0.0,8.0
30528.0,8587,8037.0,214,,1841.0,3.0,4.0,1.0,8.0,10.0
30529.0,8587,1452.0,214,,827.0,,,,0.0,9.0
30530.0,8587,1332.0,214,,538.0,,,,0.0,9.0
30531.0,8587,5162.0,214,,1777.0,3.0,2.0,4.0,0.0,9.0
30532.0,8587,7797.0,214,,1005.0,,1.0,,0.0,10.0
30533.0,8587,1481.0,214,,1361.0,1.0,1.0,,0.0,10.0
30534.0,8587,7607.0,214,,1344.0,1.0,6.0,,8.0,9.0
30535.0,8587,1440.0,214,,1233.0,,2.0,,0.0,10.0
30536.0,8587,2765.0,214,,1699.0,2.0,2.0,1.0,0.0,10.0
30537.0,8587,155.0,214,,978.0,,,,0.0,10.0
30538.0,8587,7752.0,409,,,,,,0.0,8.0
30539.0,8587,7028.0,409,,1139.0,2.0,1.0,,0.0,9.0
30540.0,8587,3487.0,409,,928.0,,1.0,,11.0,9.0
30541.0,8587,4488.0,409,,1326.0,3.0,4.0,,0.0,10.0
30542.0,8587,2490.0,409,,639.0,,1.0,,0.0,9.0
30543.0,8587,5638.0,409,,1450.0,2.0,2.0,,0.0,9.0
30544.0,8587,7026.0,409,,1264.0,1.0,1.0,,0.0,10.0
30545.0,8587,410.0,409,,1060.0,4.0,10.0,,0.0,10.0
30546.0,8587,272.0,409,,1266.0,4.0,3.0,2.0,0.0,10.0
30547.0,8587,7025.0,409,,1253.0,3.0,9.0,,0.0,10.0
30548.0,8587,419.0,409,,957.0,2.0,1.0,,0.0,10.0
30549.0,8587,6811.0,409,,1128.0,6.0,4.0,,0.0,10.0
30550.0,8588,5509.0,176,,,,,,0.0,8.0
30551.0,8588,8691.0,176,,1194.0,2.0,1.0,,0.0,9.0
30552.0,8588,7893.0,176,,1290.0,2.0,3.0,1.0,0.0,9.0
30553.0,8588,6317.0,176,,1292.0,3.0,2.0,,0.0,9.0
30554.0,8588,8690.0,176,,956.0,1.0,4.0,,0.0,9.0
30555.0,8588,6045.0,401,,,,,,0.0,8.0
30556.0,8588,7081.0,176,,769.0,,1.0,,0.0,10.0
30557.0,8588,8621.0,401,,1144.0,,,,0.0,9.0
30558.0,8588,7084.0,176,,1320.0,4.0,3.0,,0.0,10.0
30559.0,8588,6244.0,401,,1197.0,,1.0,1.0,0.0,9.0
30560.0,8588,2244.0,176,,855.0,1.0,5.0,,0.0,10.0
30561.0,8588,8561.0,401,,1002.0,,1.0,1.0,0.0,9.0
30562.0,8588,2236.0,176,,793.0,1.0,5.0,1.0,0.0,10.0
30563.0,8588,8618.0,401,,1038.0,1.0,,1.0,0.0,9.0
30564.0,8588,8689.0,176,,847.0,3.0,3.0,,0.0,10.0
30565.0,8588,8620.0,401,,1113.0,,,1.0,0.0,9.0
30566.0,8588,7780.0,176,,756.0,1.0,5.0,,0.0,10.0
30567.0,8588,1090.0,401,,873.0,2.0,3.0,,0.0,10.0
30568.0,8588,1549.0,176,,1044.0,7.0,2.0,,0.0,10.0
30569.0,8588,2824.0,176,,666.0,,3.0,,0.0,10.0
30570.0,8588,8583.0,401,,1217.0,,1.0,,0.0,10.0
30571.0,8588,2241.0,176,,944.0,2.0,4.0,,0.0,10.0
30572.0,8588,8563.0,401,,924.0,2.0,1.0,,0.0,10.0
30573.0,8588,8003.0,401,,614.0,,,,0.0,10.0
30574.0,8588,4183.0,176,,,,,,0.0,10.0
30575.0,8588,8638.0,401,,1199.0,,1.0,,0.0,10.0
30576.0,8588,8619.0,401,,798.0,1.0,2.0,2.0,0.0,9.0
30577.0,8588,6952.0,401,,547.0,,2.0,,0.0,10.0
30578.0,8588,6960.0,401,,597.0,,,,0.0,10.0
30579.0,8588,7899.0,401,,1044.0,2.0,2.0,,0.0,10.0
30580.0,8581,5536.0,411,,,,,,0.0,8.0
30581.0,8581,5716.0,411,,631.0,1.0,,1.0,0.0,9.0
30582.0,8581,5719.0,411,,923.0,,1.0,,0.0,9.0
30583.0,8581,5713.0,411,,650.0,1.0,,,0.0,10.0
30584.0,8581,5710.0,411,,919.0,,2.0,,0.0,10.0
30585.0,8581,5718.0,411,,960.0,3.0,,2.0,0.0,9.0
30586.0,8581,7800.0,411,,848.0,1.0,,,0.0,9.0
30587.0,8581,7604.0,411,,737.0,1.0,,,0.0,10.0
30588.0,8581,5720.0,411,,730.0,1.0,1.0,1.0,0.0,10.0
30589.0,8581,7118.0,411,,862.0,1.0,3.0,1.0,0.0,10.0
30590.0,8581,4468.0,411,,915.0,3.0,2.0,,0.0,10.0
30591.0,8581,7188.0,411,,804.0,,,,0.0,10.0
30592.0,8581,5709.0,411,,721.0,1.0,1.0,,0.0,10.0
30593.0,8581,7116.0,411,,936.0,2.0,1.0,1.0,0.0,10.0
30594.0,8581,6304.0,411,,796.0,3.0,7.0,,0.0,10.0
30595.0,8581,4473.0,411,,775.0,4.0,3.0,,0.0,10.0
30596.0,8581,4300.0,438,,,,,,0.0,8.0
30597.0,8581,5648.0,438,,902.0,3.0,2.0,3.0,0.0,9.0
30598.0,8581,1600.0,438,,1003.0,,1.0,,0.0,9.0
30599.0,8581,2900.0,438,,1162.0,1.0,1.0,,0.0,9.0
30600.0,8581,5114.0,438,,1127.0,1.0,,1.0,0.0,9.0
30601.0,8581,7098.0,438,,859.0,1.0,1.0,,0.0,10.0
30602.0,8581,5650.0,438,,710.0,,3.0,,0.0,10.0
30603.0,8581,8688.0,438,,1049.0,4.0,4.0,,0.0,10.0
30604.0,8581,6643.0,438,,633.0,1.0,1.0,,0.0,10.0
30605.0,8581,7090.0,438,,762.0,,,1.0,0.0,10.0
30606.0,8581,5655.0,438,,1036.0,3.0,2.0,,8.0,10.0
30607.0,8581,8177.0,438,,1294.0,3.0,3.0,,0.0,10.0
30608.0,8581,7097.0,438,,866.0,,3.0,1.0,0.0,10.0
30609.0,8581,6532.0,438,,699.0,,3.0,,0.0,10.0
30610.0,8581,7102.0,438,,840.0,1.0,1.0,1.0,0.0,10.0
30640.0,8565,6599.0,333,,,,,,0.0,8.0
30641.0,8565,841.0,333,,965.0,1.0,4.0,,11.0,9.0
30642.0,8565,372.0,333,,426.0,,,,0.0,9.0
30643.0,8565,2903.0,333,,832.0,,1.0,2.0,0.0,9.0
30644.0,8565,7782.0,333,,473.0,,1.0,1.0,0.0,9.0
30645.0,8565,940.0,333,,1266.0,,1.0,1.0,0.0,9.0
