ID game,ID team,rating,date
10148,398.00,959.19,2024-03-23
10183,31.00,255.93,2024-03-23
10183,396.00,-944.79,2024-03-23
10187,109.00,-8.97,2024-03-23
10187,208.00,-194.88,2024-03-23
10188,379.00,-254.57,2024-03-23
10188,410.00,-221.29,2024-03-23
10189,544.00,-519.22,2024-03-23
10189,546.00,-549.11,2024-03-23
10199,26.00,-104.22,2024-03-23
10199,438.00,942.52,2024-03-23
10201,63.00,820.05,2024-03-23
10201,409.00,258.38,2024-03-23
10203,111.00,357.62,2024-03-23
10203,506.00,584.48,2024-03-23
10211,453.00,-1034.09,2024-03-23
10211,501.00,-118.40,2024-03-23
10212,216.00,-35.51,2024-03-23
10212,439.00,590.75,2024-03-23
10213,176.00,140.18,2024-03-23
10213,411.00,-69.93,2024-03-23
10224,29.00,934.02,2024-03-23
10224,49.00,644.94,2024-03-23
10137,12.00,-550.88,2024-03-24
10137,191.00,1281.56,2024-03-24
10146,440.00,523.06,2024-03-24
10146,556.00,102.00,2024-03-24
10149,54.00,-199.94,2024-03-24
10149,398.00,936.57,2024-03-24
10151,65.00,444.82,2024-03-24
10151,448.00,80.60,2024-03-24
10184,35.00,608.83,2024-03-24
10184,92.00,88.28,2024-03-24
10185,31.00,327.25,2024-03-24
10185,333.00,121.19,2024-03-24
10190,22.00,13.69,2024-03-24
10190,189.00,-16.87,2024-03-24
10191,331.00,185.57,2024-03-24
10191,498.00,700.15,2024-03-24
10192,44.00,473.02,2024-03-24
10192,48.00,375.36,2024-03-24
10193,53.00,-174.71,2024-03-24
10193,336.00,240.46,2024-03-24
10194,402.00,559.73,2024-03-24
10194,408.00,461.77,2024-03-24
10196,23.00,351.17,2024-03-24
10196,497.00,318.26,2024-03-24
10200,205.00,635.79,2024-03-24
10200,269.00,691.24,2024-03-24
10205,104.00,333.62,2024-03-24
10205,215.00,191.16,2024-03-24
10207,379.00,-98.71,2024-03-24
10207,410.00,-263.57,2024-03-24
10208,109.00,-124.45,2024-03-24
10208,208.00,-252.02,2024-03-24
10210,449.00,-65.79,2024-03-24
10210,545.00,-962.93,2024-03-24
10214,499.00,-413.20,2024-03-24
10214,500.00,-261.99,2024-03-24
10225,17.00,619.89,2024-03-24
10225,56.00,792.40,2024-03-24
10219,336.00,174.45,2024-03-30
10219,402.00,412.26,2024-03-30
10220,23.00,381.73,2024-03-30
10220,331.00,118.34,2024-03-30
10245,17.00,580.77,2024-03-30
10245,56.00,676.26,2024-03-30
10247,29.00,758.68,2024-03-30
10247,49.00,587.49,2024-03-30
10249,63.00,402.05,2024-03-30
10249,409.00,358.15,2024-03-30
10252,332.00,660.14,2024-03-30
10252,439.00,657.58,2024-03-30
10253,449.00,50.06,2024-03-30
10253,545.00,-996.67,2024-03-30
10254,453.00,-1171.01,2024-03-30
10254,501.00,-188.43,2024-03-30
10256,176.00,186.14,2024-03-30
10256,502.00,66.64,2024-03-30
10258,130.00,627.47,2024-03-30
10258,499.00,-332.53,2024-03-30
10260,375.00,500.48,2024-03-30
10260,431.00,297.12,2024-03-30
10261,35.00,699.39,2024-03-30
10261,92.00,20.38,2024-03-30
10262,31.00,334.62,2024-03-30
10262,333.00,139.33,2024-03-30
10246,17.00,598.96,2024-03-31
10246,56.00,645.92,2024-03-31
10248,29.00,866.58,2024-03-31
10248,49.00,642.47,2024-03-31
10250,379.00,2.91,2024-03-31
10250,410.00,-258.17,2024-03-31
10251,26.00,-61.63,2024-03-31
10251,438.00,906.21,2024-03-31
10255,332.00,544.49,2024-03-31
10255,439.00,551.87,2024-03-31
10257,176.00,200.98,2024-03-31
10257,502.00,50.05,2024-03-31
10259,130.00,591.25,2024-03-31
10259,499.00,-376.37,2024-03-31
10263,375.00,327.35,2024-03-31
10263,431.00,282.49,2024-03-31
10264,205.00,480.11,2024-03-31
10264,269.00,568.94,2024-03-31
10265,22.00,232.83,2024-03-31
10265,23.00,429.87,2024-03-31
10266,331.00,249.45,2024-03-31
10266,402.00,487.50,2024-03-31
10267,329.00,81.41,2024-03-31
10267,336.00,213.42,2024-03-31
10268,35.00,682.85,2024-03-31
10268,92.00,5.38,2024-03-31
10269,44.00,548.20,2024-03-31
10269,189.00,302.13,2024-03-31
10271,404.00,126.81,2024-03-31
10271,446.00,330.08,2024-03-31
10294,29.00,711.13,2024-04-06
10294,49.00,232.43,2024-04-06
10295,31.00,476.20,2024-04-06
10295,333.00,515.92,2024-04-06
10296,191.00,206.04,2024-04-06
10296,556.00,0.02,2024-04-06
10298,111.00,93.92,2024-04-06
10298,409.00,138.13,2024-04-06
10303,35.00,560.09,2024-04-06
10303,92.00,445.66,2024-04-06
10306,410.00,-127.68,2024-04-06
10306,443.00,-93.74,2024-04-06
10308,109.00,-372.07,2024-04-06
10308,496.00,0.01,2024-04-06
10310,22.00,73.50,2024-04-06
10310,408.00,812.40,2024-04-06
10312,44.00,476.80,2024-04-06
10312,48.00,389.45,2024-04-06
10316,336.00,85.77,2024-04-06
10316,497.00,449.50,2024-04-06
10318,130.00,342.21,2024-04-06
10318,499.00,41.90,2024-04-06
10270,54.00,0.01,2024-04-07
10270,398.00,446.13,2024-04-07
10297,191.00,434.51,2024-04-07
10297,556.00,0.02,2024-04-07
10299,111.00,112.59,2024-04-07
10299,409.00,118.57,2024-04-07
10302,29.00,512.89,2024-04-07
10302,49.00,342.65,2024-04-07
10304,31.00,275.81,2024-04-07
10304,333.00,587.55,2024-04-07
10305,35.00,572.80,2024-04-07
10305,92.00,318.86,2024-04-07
10307,410.00,-201.51,2024-04-07
10307,443.00,46.00,2024-04-07
10309,109.00,-248.71,2024-04-07
10309,496.00,584.91,2024-04-07
10311,22.00,338.69,2024-04-07
10311,408.00,1045.27,2024-04-07
10313,44.00,2.72,2024-04-07
10313,48.00,515.02,2024-04-07
10315,402.00,105.51,2024-04-07
10315,498.00,116.31,2024-04-07
10317,336.00,87.26,2024-04-07
10317,497.00,383.73,2024-04-07
10319,332.00,65.66,2024-04-07
10319,439.00,540.10,2024-04-07
10320,453.00,-826.24,2024-04-07
10320,545.00,-775.24,2024-04-07
10321,449.00,53.09,2024-04-07
10321,501.00,55.18,2024-04-07
10323,375.00,829.03,2024-04-07
10323,431.00,563.04,2024-04-07
10324,26.00,0.15,2024-04-07
10324,269.00,852.02,2024-04-07
10383,17.00,631.79,2024-04-13
10383,49.00,816.77,2024-04-13
10385,31.00,283.02,2024-04-13
10385,333.00,618.36,2024-04-13
10389,111.00,512.65,2024-04-13
10389,191.00,1553.71,2024-04-13
10392,44.00,346.35,2024-04-13
10392,48.00,825.31,2024-04-13
10393,402.00,98.87,2024-04-13
10393,498.00,977.34,2024-04-13
10394,398.00,1097.10,2024-04-13
10394,448.00,529.24,2024-04-13
10398,130.00,622.92,2024-04-13
10398,431.00,439.38,2024-04-13
10399,176.00,-76.13,2024-04-13
10399,332.00,448.04,2024-04-13
10322,205.00,517.09,2024-04-14
10322,438.00,847.62,2024-04-14
10384,17.00,498.81,2024-04-14
10384,49.00,490.68,2024-04-14
10387,35.00,653.42,2024-04-14
10387,333.00,462.73,2024-04-14
10388,109.00,-191.04,2024-04-14
10388,496.00,610.78,2024-04-14
10390,111.00,407.61,2024-04-14
10390,191.00,1528.36,2024-04-14
10391,409.00,299.58,2024-04-14
10391,556.00,-17.93,2024-04-14
10396,104.00,414.02,2024-04-14
10396,446.00,581.64,2024-04-14
10397,398.00,872.32,2024-04-14
10397,448.00,553.82,2024-04-14
10400,176.00,-153.97,2024-04-14
10400,332.00,700.73,2024-04-14
10401,130.00,787.54,2024-04-14
10401,431.00,329.54,2024-04-14
10428,497.00,922.01,2024-04-14
10428,498.00,691.43,2024-04-14
10395,104.00,508.64,2024-04-20
10395,446.00,427.54,2024-04-20
10402,449.00,184.38,2024-04-20
10402,501.00,-190.52,2024-04-20
10429,17.00,438.98,2024-04-20
10429,49.00,671.94,2024-04-20
10432,410.00,-487.07,2024-04-20
10432,496.00,627.29,2024-04-20
10433,109.00,120.77,2024-04-20
10433,443.00,-91.40,2024-04-20
10436,35.00,748.98,2024-04-20
10436,333.00,510.92,2024-04-20
10438,44.00,417.52,2024-04-20
10438,408.00,500.71,2024-04-20
10440,398.00,804.70,2024-04-20
10440,448.00,139.34,2024-04-20
10441,130.00,532.85,2024-04-20
10441,332.00,770.57,2024-04-20
10431,111.00,377.60,2024-04-21
10431,191.00,1467.44,2024-04-21
10434,109.00,-76.39,2024-04-21
10434,443.00,38.30,2024-04-21
10435,35.00,763.55,2024-04-21
10435,333.00,501.21,2024-04-21
10437,497.00,472.28,2024-04-21
10437,498.00,666.54,2024-04-21
10439,44.00,564.47,2024-04-21
10439,408.00,542.89,2024-04-21
10442,176.00,65.00,2024-04-21
10442,431.00,354.97,2024-04-21
10443,130.00,525.90,2024-04-21
10443,332.00,742.13,2024-04-21
10444,205.00,509.33,2024-04-21
10444,438.00,1053.58,2024-04-21
10445,104.00,551.17,2024-04-21
10445,446.00,317.24,2024-04-21
10475,497.00,412.25,2024-04-27
10475,498.00,718.02,2024-04-27
10476,35.00,608.89,2024-04-27
10476,333.00,383.75,2024-04-27
10479,398.00,1028.59,2024-04-27
10479,446.00,132.84,2024-04-27
10484,109.00,-191.13,2024-04-27
10484,443.00,158.67,2024-04-27
10477,35.00,603.45,2024-04-28
10477,333.00,367.96,2024-04-28
10478,205.00,538.51,2024-04-28
10478,438.00,938.41,2024-04-28
10480,398.00,1020.84,2024-04-28
10480,446.00,334.61,2024-04-28
10481,130.00,610.29,2024-04-28
10481,332.00,692.27,2024-04-28
10482,408.00,507.60,2024-04-28
10482,497.00,463.31,2024-04-28
10487,44.00,415.77,2024-04-28
10487,498.00,680.36,2024-04-28
10489,408.00,0.01,2024-05-04
10489,497.00,0.02,2024-05-04
10488,104.00,0.01,2024-05-05
10488,448.00,109.47,2024-05-05
10515,408.00,768.00,2024-05-05
10515,497.00,106.55,2024-05-05
10550,402.00,274.44,2024-05-18
10550,490.00,403.90,2024-05-18
10552,331.00,-114.88,2024-05-18
10552,439.00,381.12,2024-05-18
10557,406.00,21.14,2024-05-18
10557,565.00,790.33,2024-05-18
10563,449.00,71.62,2024-05-18
10563,532.00,77.75,2024-05-18
10551,23.00,70.95,2024-05-19
10551,490.00,336.39,2024-05-19
10553,404.00,-106.45,2024-05-19
10553,438.00,1126.63,2024-05-19
10554,24.00,477.66,2024-05-19
10554,335.00,-19.92,2024-05-19
10555,332.00,375.87,2024-05-19
10555,502.00,134.48,2024-05-19
10558,411.00,160.22,2024-05-19
10558,489.00,362.10,2024-05-19
10559,400.00,93.16,2024-05-19
10559,405.00,141.86,2024-05-19
10560,65.00,148.22,2024-05-19
10560,215.00,187.82,2024-05-19
10561,545.00,-1130.38,2024-05-19
10561,568.00,579.64,2024-05-19
10562,176.00,114.38,2024-05-19
10562,501.00,-3.20,2024-05-19
10564,239.00,648.88,2024-05-19
10564,393.00,94.76,2024-05-19
10575,29.00,1132.78,2024-05-25
10575,564.00,-111.47,2024-05-25
10578,63.00,469.93,2024-05-25
10578,239.00,962.09,2024-05-25
10579,439.00,708.73,2024-05-25
10579,567.00,672.07,2024-05-25
10585,26.00,-587.11,2024-05-25
10585,332.00,767.40,2024-05-25
10586,504.00,-543.11,2024-05-25
10586,566.00,209.79,2024-05-25
10587,405.00,382.70,2024-05-25
10587,565.00,884.33,2024-05-25
10588,129.00,382.42,2024-05-25
10588,489.00,-83.49,2024-05-25
10589,406.00,125.42,2024-05-25
10589,411.00,200.88,2024-05-25
10590,375.00,197.31,2024-05-25
10590,568.00,561.73,2024-05-25
10591,501.00,6.78,2024-05-25
10591,532.00,-2.19,2024-05-25
10593,451.00,-280.90,2024-05-25
10593,545.00,-1114.39,2024-05-25
10576,1.00,555.12,2024-05-26
10576,443.00,248.13,2024-05-26
10577,333.00,337.02,2024-05-26
10577,393.00,159.28,2024-05-26
10580,44.00,409.02,2024-05-26
10580,567.00,869.12,2024-05-26
10581,331.00,35.09,2024-05-26
10581,335.00,-286.85,2024-05-26
10582,23.00,272.71,2024-05-26
10582,189.00,-362.89,2024-05-26
10583,402.00,656.49,2024-05-26
10583,438.00,1005.00,2024-05-26
10584,65.00,175.18,2024-05-26
10584,502.00,72.14,2024-05-26
10592,176.00,246.33,2024-05-26
10592,449.00,-78.20,2024-05-26
10597,214.00,0.02,2024-06-01
10597,564.00,0.01,2024-06-01
10599,63.00,0.01,2024-06-01
10599,393.00,0.01,2024-06-01
10600,404.00,0.01,2024-06-01
10600,490.00,0.01,2024-06-01
10605,451.00,0.02,2024-06-01
10605,568.00,0.02,2024-06-01
10606,502.00,0.01,2024-06-01
10606,504.00,0.02,2024-06-01
10607,26.00,0.02,2024-06-01
10607,215.00,0.02,2024-06-01
10610,129.00,0.01,2024-06-01
10610,400.00,0.01,2024-06-01
10596,29.00,0.01,2024-06-02
10596,443.00,0.01,2024-06-02
10598,239.00,0.02,2024-06-02
10598,452.00,0.01,2024-06-02
10601,438.00,0.01,2024-06-02
10601,490.00,0.01,2024-06-02
10602,189.00,0.01,2024-06-02
10602,402.00,0.01,2024-06-02
10603,24.00,0.02,2024-06-02
10603,44.00,0.01,2024-06-02
10608,332.00,0.01,2024-06-02
10608,566.00,0.02,2024-06-02
10609,405.00,0.02,2024-06-02
10609,489.00,0.01,2024-06-02
10611,411.00,0.02,2024-06-02
10611,565.00,0.02,2024-06-02
10612,375.00,0.01,2024-06-02
10612,545.00,0.03,2024-06-02
10613,449.00,0.02,2024-06-02
10613,501.00,0.02,2024-06-02
10616,331.00,0.01,2024-06-02
10616,567.00,0.01,2024-06-02
10623,63.00,578.30,2024-06-08
10623,333.00,706.45,2024-06-08
10624,393.00,89.57,2024-06-08
10624,452.00,73.27,2024-06-08
10628,26.00,-97.26,2024-06-08
10628,504.00,-289.06,2024-06-08
10629,65.00,392.38,2024-06-08
10629,332.00,164.18,2024-06-08
10630,215.00,26.27,2024-06-08
10630,566.00,-20.53,2024-06-08
10631,405.00,603.18,2024-06-08
10631,411.00,151.30,2024-06-08
10632,129.00,619.68,2024-06-08
10632,406.00,-324.81,2024-06-08
10635,176.00,-231.63,2024-06-08
10635,532.00,-11.64,2024-06-08
10637,44.00,299.19,2024-06-08
10637,439.00,181.66,2024-06-08
10638,24.00,449.69,2024-06-08
10638,331.00,-292.53,2024-06-08
10621,443.00,6.34,2024-06-09
10621,564.00,160.70,2024-06-09
10622,1.00,743.86,2024-06-09
10622,214.00,180.16,2024-06-09
10633,400.00,277.70,2024-06-09
10633,565.00,-0.19,2024-06-09
10634,375.00,933.96,2024-06-09
10634,451.00,-185.99,2024-06-09
10636,335.00,-46.75,2024-06-09
10636,567.00,186.68,2024-06-09
10639,23.00,244.89,2024-06-09
10639,404.00,173.40,2024-06-09
10640,189.00,-93.64,2024-06-09
10640,438.00,1042.15,2024-06-09
10626,63.00,391.76,2024-06-15
10626,452.00,376.12,2024-06-15
10645,24.00,542.55,2024-06-15
10645,439.00,295.67,2024-06-15
10650,65.00,379.67,2024-06-15
10650,504.00,-158.25,2024-06-15
10651,26.00,-242.93,2024-06-15
10651,566.00,140.69,2024-06-15
10652,215.00,139.22,2024-06-15
10652,332.00,685.38,2024-06-15
10654,129.00,371.92,2024-06-15
10654,411.00,240.09,2024-06-15
10656,449.00,220.17,2024-06-15
10656,568.00,536.61,2024-06-15
10657,375.00,551.31,2024-06-15
10657,501.00,67.00,2024-06-15
10659,176.00,-120.84,2024-06-15
10659,451.00,-581.05,2024-06-15
10619,1.00,317.35,2024-06-16
10619,29.00,559.22,2024-06-16
10620,214.00,-46.16,2024-06-16
10620,443.00,-38.55,2024-06-16
10625,333.00,299.70,2024-06-16
10625,452.00,349.54,2024-06-16
10641,44.00,185.32,2024-06-16
10641,335.00,-334.72,2024-06-16
10642,189.00,-269.11,2024-06-16
10642,490.00,469.48,2024-06-16
10643,23.00,212.94,2024-06-16
10643,438.00,989.45,2024-06-16
10644,402.00,380.55,2024-06-16
10644,404.00,-40.80,2024-06-16
10653,489.00,359.56,2024-06-16
10653,565.00,530.39,2024-06-16
10655,400.00,102.76,2024-06-16
10655,406.00,67.03,2024-06-16
10658,532.00,8.33,2024-06-16
10658,545.00,-860.72,2024-06-16
10618,1.00,630.30,2024-06-19
10618,564.00,-32.78,2024-06-19
10617,29.00,771.04,2024-06-22
10617,214.00,150.29,2024-06-22
10648,24.00,446.05,2024-06-22
10648,567.00,643.76,2024-06-22
10661,26.00,-474.63,2024-06-22
10661,65.00,448.41,2024-06-22
10662,400.00,87.32,2024-06-22
10662,411.00,130.73,2024-06-22
10663,215.00,193.79,2024-06-22
10663,504.00,-484.04,2024-06-22
10664,129.00,394.85,2024-06-22
10664,405.00,352.50,2024-06-22
10673,176.00,174.28,2024-06-22
10673,568.00,653.10,2024-06-22
10627,239.00,540.59,2024-06-23
10627,333.00,687.02,2024-06-23
10647,23.00,344.66,2024-06-23
10647,402.00,621.31,2024-06-23
10649,44.00,405.88,2024-06-23
10649,331.00,-256.58,2024-06-23
10660,502.00,58.08,2024-06-23
10660,566.00,239.88,2024-06-23
10665,406.00,106.40,2024-06-23
10665,489.00,144.19,2024-06-23
10674,375.00,497.63,2024-06-23
10674,532.00,-124.45,2024-06-23
10675,449.00,118.03,2024-06-23
10675,451.00,-583.00,2024-06-23
10676,501.00,-30.70,2024-06-23
10676,545.00,-729.14,2024-06-23
10666,26.00,68.36,2024-06-29
10666,502.00,3.98,2024-06-29
10669,332.00,558.70,2024-06-29
10669,504.00,-420.69,2024-06-29
10672,405.00,383.14,2024-06-29
10672,406.00,278.14,2024-06-29
10677,29.00,1047.45,2024-06-29
10677,214.00,196.88,2024-06-29
10678,1.00,654.48,2024-06-29
10678,443.00,86.37,2024-06-29
10679,239.00,574.79,2024-06-29
10679,452.00,217.73,2024-06-29
10680,333.00,293.60,2024-06-29
10680,393.00,126.01,2024-06-29
10682,402.00,591.44,2024-06-29
10682,567.00,907.17,2024-06-29
10686,176.00,267.96,2024-06-29
10686,532.00,-7.00,2024-06-29
10687,451.00,-37.26,2024-06-29
10687,501.00,59.93,2024-06-29
10667,65.00,377.59,2024-06-30
10667,566.00,243.64,2024-06-30
10668,215.00,259.65,2024-06-30
10668,502.00,102.49,2024-06-30
10670,129.00,494.65,2024-06-30
10670,565.00,565.09,2024-06-30
10671,400.00,267.42,2024-06-30
10671,489.00,-314.40,2024-06-30
10681,24.00,404.62,2024-06-30
10681,490.00,223.50,2024-06-30
10683,335.00,-138.94,2024-06-30
10683,438.00,856.69,2024-06-30
10684,23.00,437.59,2024-06-30
10684,44.00,450.07,2024-06-30
10685,375.00,438.85,2024-06-30
10685,568.00,824.50,2024-06-30
10688,29.00,678.04,2024-06-30
10688,443.00,148.00,2024-06-30
10689,393.00,164.82,2024-06-30
10689,452.00,290.50,2024-06-30
10690,1.00,527.22,2024-06-30
10690,214.00,186.76,2024-06-30
10692,504.00,0.02,2024-07-06
10692,565.00,0.02,2024-07-06
10697,215.00,-143.26,2024-07-06
10697,411.00,228.56,2024-07-06
10698,44.00,192.56,2024-07-06
10698,438.00,840.88,2024-07-06
10699,402.00,122.74,2024-07-06
10699,490.00,125.52,2024-07-06
10691,239.00,533.42,2024-07-07
10691,333.00,222.32,2024-07-07
10693,65.00,0.02,2024-07-07
10693,129.00,346.97,2024-07-07
10694,405.00,404.93,2024-07-07
10694,566.00,0.02,2024-07-07
10695,400.00,196.74,2024-07-07
10695,502.00,-116.97,2024-07-07
10696,332.00,114.64,2024-07-07
10696,489.00,126.70,2024-07-07
10700,438.00,777.87,2024-07-07
10700,490.00,244.53,2024-07-07
10701,44.00,-84.00,2024-07-07
10701,402.00,146.07,2024-07-07
10702,332.00,356.47,2024-07-13
10702,406.00,23.48,2024-07-13
10703,26.00,-79.86,2024-07-13
10703,411.00,192.71,2024-07-13
10704,129.00,285.60,2024-07-13
10704,400.00,320.94,2024-07-13
10705,405.00,659.78,2024-07-13
10705,565.00,21.52,2024-07-13
10706,406.00,-82.68,2024-07-14
10706,411.00,262.33,2024-07-14
10707,129.00,228.10,2024-07-14
10707,565.00,21.44,2024-07-14
10708,400.00,315.13,2024-07-14
10708,405.00,486.28,2024-07-14
10809,130.00,464.35,2024-09-07
10809,400.00,-43.70,2024-09-07
10813,504.00,-6.83,2024-09-07
10813,570.00,-122.96,2024-09-07
10814,331.00,-36.42,2024-09-07
10814,566.00,0.02,2024-09-07
10815,448.00,431.21,2024-09-07
10815,502.00,-293.08,2024-09-07
10819,329.00,-123.91,2024-09-07
10819,438.00,479.19,2024-09-07
10822,446.00,249.84,2024-09-07
10822,569.00,172.20,2024-09-07
10823,38.00,76.80,2024-09-07
10823,205.00,502.01,2024-09-07
10827,109.00,-260.58,2024-09-07
10827,408.00,1020.12,2024-09-07
10715,17.00,372.78,2024-09-08
10715,29.00,663.38,2024-09-08
10716,56.00,302.40,2024-09-08
10716,564.00,35.87,2024-09-08
10717,4.00,-178.27,2024-09-08
10717,580.00,0.02,2024-09-08
10738,31.00,174.77,2024-09-08
10738,494.00,475.82,2024-09-08
10739,92.00,85.21,2024-09-08
10739,333.00,533.99,2024-09-08
10740,15.00,49.57,2024-09-08
10740,452.00,241.28,2024-09-08
10741,35.00,575.43,2024-09-08
10741,393.00,-90.69,2024-09-08
10801,449.00,121.18,2024-09-08
10801,501.00,96.00,2024-09-08
10804,245.00,39.87,2024-09-08
10804,489.00,472.87,2024-09-08
10805,216.00,-95.66,2024-09-08
10805,574.00,-112.53,2024-09-08
10806,176.00,-356.99,2024-09-08
10806,439.00,424.45,2024-09-08
10807,215.00,246.93,2024-09-08
10807,499.00,-143.53,2024-09-08
10810,431.00,531.12,2024-09-08
10810,445.00,-498.34,2024-09-08
10812,332.00,21.26,2024-09-08
10812,577.00,220.68,2024-09-08
10817,65.00,409.95,2024-09-08
10817,405.00,498.40,2024-09-08
10818,44.00,154.31,2024-09-08
10818,498.00,361.41,2024-09-08
10826,48.00,816.41,2024-09-08
10826,379.00,71.42,2024-09-08
10828,335.00,-73.67,2024-09-08
10828,440.00,113.43,2024-09-08
10829,239.00,495.95,2024-09-08
10829,443.00,81.17,2024-09-08
10832,8.00,-55.32,2024-09-08
10832,491.00,19.00,2024-09-08
10718,29.00,624.43,2024-09-14
10718,573.00,0.01,2024-09-14
10722,17.00,838.14,2024-09-14
10722,564.00,113.26,2024-09-14
10839,401.00,-340.38,2024-09-14
10839,453.00,-605.43,2024-09-14
10842,130.00,788.18,2024-09-14
10842,398.00,356.96,2024-09-14
10848,65.00,42.77,2024-09-14
10848,331.00,-209.45,2024-09-14
10851,566.00,412.94,2024-09-14
10851,577.00,72.44,2024-09-14
10853,26.00,-523.86,2024-09-14
10853,569.00,136.39,2024-09-14
10854,38.00,-690.68,2024-09-14
10854,397.00,1071.87,2024-09-14
10864,208.00,-113.44,2024-09-14
10864,410.00,-160.96,2024-09-14
10866,207.00,-36.47,2024-09-14
10866,336.00,158.27,2024-09-14
10867,109.00,-125.46,2024-09-14
10867,497.00,531.12,2024-09-14
10713,4.00,-579.16,2024-09-15
10713,447.00,-222.16,2024-09-15
10719,29.00,658.01,2024-09-15
10719,573.00,547.16,2024-09-15
10721,56.00,508.95,2024-09-15
10721,505.00,274.36,2024-09-15
10723,578.00,390.62,2024-09-15
10723,580.00,585.66,2024-09-15
10742,31.00,457.51,2024-09-15
10742,92.00,30.16,2024-09-15
10745,494.00,691.48,2024-09-15
10745,579.00,72.67,2024-09-15
10831,63.00,286.68,2024-09-15
10831,111.00,214.00,2024-09-15
10838,245.00,200.12,2024-09-15
10838,451.00,-697.85,2024-09-15
10840,104.00,390.27,2024-09-15
10840,449.00,167.24,2024-09-15
10843,400.00,-113.22,2024-09-15
10843,439.00,516.55,2024-09-15
10845,215.00,272.18,2024-09-15
10845,216.00,404.43,2024-09-15
10846,61.00,-680.63,2024-09-15
10846,499.00,-235.14,2024-09-15
10849,502.00,-153.34,2024-09-15
10849,568.00,588.33,2024-09-15
10850,405.00,395.15,2024-09-15
10850,504.00,-317.81,2024-09-15
10855,129.00,126.51,2024-09-15
10855,446.00,357.08,2024-09-15
10856,8.00,-185.47,2024-09-15
10856,581.00,326.95,2024-09-15
10858,23.00,452.85,2024-09-15
10858,402.00,428.39,2024-09-15
10859,189.00,45.28,2024-09-15
10859,438.00,928.58,2024-09-15
10860,329.00,89.40,2024-09-15
10860,498.00,706.01,2024-09-15
10726,29.00,641.57,2024-09-21
10726,46.00,-105.66,2024-09-21
10727,17.00,973.56,2024-09-21
10727,447.00,-404.65,2024-09-21
10747,31.00,403.55,2024-09-21
10747,452.00,313.25,2024-09-21
10750,92.00,-266.53,2024-09-21
10750,579.00,382.40,2024-09-21
10862,63.00,343.81,2024-09-21
10862,409.00,214.55,2024-09-21
10868,408.00,920.12,2024-09-21
10868,440.00,253.49,2024-09-21
10870,410.00,-324.26,2024-09-21
10870,497.00,295.90,2024-09-21
10871,208.00,95.12,2024-09-21
10871,379.00,-66.87,2024-09-21
10874,207.00,-60.59,2024-09-21
10874,498.00,772.00,2024-09-21
10878,129.00,55.65,2024-09-21
10878,397.00,1092.23,2024-09-21
10880,26.00,-486.27,2024-09-21
10880,446.00,121.94,2024-09-21
10882,406.00,362.79,2024-09-21
10882,566.00,787.26,2024-09-21
10884,130.00,338.26,2024-09-21
10884,215.00,8.87,2024-09-21
10886,331.00,-397.97,2024-09-21
10886,448.00,-38.63,2024-09-21
10889,568.00,793.44,2024-09-21
10889,577.00,28.57,2024-09-21
10890,405.00,139.19,2024-09-21
10890,502.00,-103.39,2024-09-21
10725,56.00,567.47,2024-09-22
10725,578.00,581.95,2024-09-22
10728,4.00,-962.50,2024-09-22
10728,564.00,23.55,2024-09-22
10729,1.00,730.49,2024-09-22
10729,49.00,516.14,2024-09-22
10730,505.00,168.21,2024-09-22
10730,580.00,712.34,2024-09-22
10746,393.00,139.29,2024-09-22
10746,396.00,-1044.28,2024-09-22
10861,111.00,419.21,2024-09-22
10861,239.00,443.09,2024-09-22
10863,12.00,-272.97,2024-09-22
10863,443.00,214.04,2024-09-22
10875,214.00,180.96,2024-09-22
10875,336.00,119.24,2024-09-22
10876,44.00,272.55,2024-09-22
10876,402.00,846.99,2024-09-22
10877,269.00,688.29,2024-09-22
10877,569.00,133.58,2024-09-22
10879,38.00,-317.90,2024-09-22
10879,581.00,364.89,2024-09-22
10881,8.00,191.12,2024-09-22
10881,205.00,730.91,2024-09-22
10885,398.00,511.06,2024-09-22
10885,574.00,-653.72,2024-09-22
10888,332.00,792.09,2024-09-22
10888,570.00,164.13,2024-09-22
10891,176.00,185.16,2024-09-22
10891,445.00,-1123.84,2024-09-22
10892,431.00,319.49,2024-09-22
10892,499.00,-149.40,2024-09-22
10893,104.00,361.82,2024-09-22
10893,489.00,1142.43,2024-09-22
10894,245.00,140.77,2024-09-22
10894,449.00,-114.89,2024-09-22
10895,401.00,-926.17,2024-09-22
10895,545.00,-481.08,2024-09-22
10896,451.00,-659.51,2024-09-22
10896,501.00,-74.60,2024-09-22
10897,216.00,290.22,2024-09-22
10897,439.00,832.60,2024-09-22
10898,375.00,608.85,2024-09-22
10898,411.00,-13.34,2024-09-22
10731,442.00,-22.85,2024-09-28
10731,573.00,1116.05,2024-09-28
10737,49.00,201.86,2024-09-28
10737,447.00,-523.92,2024-09-28
10754,92.00,-166.29,2024-09-28
10754,191.00,910.63,2024-09-28
10901,402.00,797.78,2024-09-28
10901,498.00,340.80,2024-09-28
10907,109.00,-30.24,2024-09-28
10907,208.00,-97.29,2024-09-28
10908,379.00,-20.90,2024-09-28
10908,440.00,217.86,2024-09-28
10910,335.00,112.53,2024-09-28
10910,410.00,-320.24,2024-09-28
10912,38.00,-54.56,2024-09-28
10912,569.00,288.13,2024-09-28
10914,269.00,553.03,2024-09-28
