ID game,ID team,rating,date,old_rating
<<<<<<< HEAD
12417,56.0,593.57,2025-03-15,552.47
12421,451.0,-581.63,2025-03-15,-392.84
12421,489.0,779.49,2025-03-15,817.64
12422,104.0,923.96,2025-03-15,1024.13
12422,501.0,-71.43,2025-03-15,-171.91
12424,245.0,518.33,2025-03-15,546.85
12424,449.0,-65.56,2025-03-15,198.67
12425,442.0,313.99,2025-03-15,289.37
12425,573.0,919.61,2025-03-15,1071.8
12427,35.0,402.08,2025-03-15,369.25
12427,579.0,575.7,2025-03-15,653.56
12433,408.0,812.93,2025-03-15,975.46
12433,497.0,336.76,2025-03-15,394.75
12275,111.0,426.01,2025-03-16,338.55
12275,443.0,547.68,2025-03-16,530.29
12276,12.0,-494.1,2025-03-16,-376.69
12276,239.0,806.46,2025-03-16,913.26
12314,1.0,676.07,2025-03-16,701.54
12314,505.0,609.75,2025-03-16,444.11
12352,332.0,817.88,2025-03-16,791.36
12352,582.0,-250.97,2025-03-16,-124.01
12353,331.0,-530.86,2025-03-16,-521.31
12353,584.0,-1336.38,2025-03-16,-1335.97
12355,405.0,502.17,2025-03-16,534.88
12355,568.0,1336.56,2025-03-16,1180.74
12356,448.0,-288.48,2025-03-16,-246.22
12356,504.0,-311.27,2025-03-16,-373.38
12377,215.0,470.75,2025-03-16,327.0
12377,375.0,680.56,2025-03-16,514.12
12418,17.0,1217.03,2025-03-16,1126.82
12418,56.0,466.63,2025-03-16,593.57
12423,453.0,-907.54,2025-03-16,-1006.43
12423,545.0,-225.67,2025-03-16,-534.15
12426,442.0,328.64,2025-03-16,313.99
12426,573.0,887.79,2025-03-16,919.61
12431,44.0,743.5,2025-03-16,734.31
12431,329.0,279.19,2025-03-16,480.75
12434,408.0,790.99,2025-03-16,812.93
12434,497.0,135.96,2025-03-16,336.76
12435,398.0,789.88,2025-03-16,531.23
12435,400.0,349.08,2025-03-16,298.24
12437,405.0,254.84,2025-03-22,502.17
12437,570.0,478.18,2025-03-22,542.02
12439,331.0,-369.51,2025-03-22,-530.86
12439,448.0,-249.21,2025-03-22,-288.48
12441,504.0,-293.79,2025-03-22,-311.27
12441,582.0,-329.03,2025-03-22,-250.97
12442,566.0,1148.13,2025-03-22,1318.04
12442,584.0,-1413.08,2025-03-22,-1336.38
12444,332.0,880.85,2025-03-22,817.88
12444,568.0,1260.78,2025-03-22,1336.56
12446,431.0,574.62,2025-03-22,492.55
12446,439.0,681.87,2025-03-22,512.63
12447,400.0,384.72,2025-03-22,349.08
12447,411.0,-162.87,2025-03-22,-188.71
12448,130.0,534.38,2025-03-22,542.16
12448,445.0,-1287.3,2025-03-22,-1280.83
12449,375.0,482.37,2025-03-22,680.56
12449,574.0,-219.33,2025-03-22,-333.78
12451,216.0,-7.0,2025-03-22,51.01
12451,499.0,-76.13,2025-03-22,-14.46
12457,48.0,536.35,2025-03-22,694.08
12457,379.0,-188.41,2025-03-22,-114.87
12459,23.0,332.37,2025-03-22,297.93
12459,336.0,300.54,2025-03-22,297.11
12460,397.0,1160.12,2025-03-22,1141.99
12460,569.0,250.17,2025-03-22,200.27
12481,31.0,419.3,2025-03-22,414.95
12481,191.0,1220.3,2025-03-22,1238.7
12482,1.0,550.89,2025-03-22,676.07
12482,505.0,376.18,2025-03-22,609.75
12485,129.0,164.64,2025-03-22,288.6
12485,269.0,1087.68,2025-03-22,1274.03
12487,502.0,92.11,2025-03-22,351.25
12487,577.0,22.69,2025-03-22,-129.18
12492,451.0,-689.06,2025-03-22,-581.63
12492,489.0,1226.21,2025-03-22,779.49
12273,12.0,-524.35,2025-03-23,-494.1
12273,111.0,385.22,2025-03-23,426.01
12438,331.0,-616.94,2025-03-23,-369.51
12438,570.0,381.52,2025-03-23,478.18
12440,406.0,301.33,2025-03-23,365.6
12440,448.0,-225.16,2025-03-23,-249.21
12443,577.0,-57.97,2025-03-23,22.69
12443,584.0,-1365.68,2025-03-23,-1413.08
12450,176.0,167.44,2025-03-23,257.19
12450,398.0,766.39,2025-03-23,789.88
12452,411.0,-91.98,2025-03-23,-162.87
12452,574.0,-336.79,2025-03-23,-219.33
12453,400.0,519.76,2025-03-23,384.72
12453,445.0,-1796.02,2025-03-23,-1287.3
12455,130.0,634.75,2025-03-23,534.38
12455,375.0,655.03,2025-03-23,482.37
12458,48.0,460.71,2025-03-23,536.35
12458,379.0,-69.55,2025-03-23,-188.41
12483,31.0,425.6,2025-03-23,419.3
12483,191.0,1170.59,2025-03-23,1220.3
12486,205.0,978.25,2025-03-23,882.17
12486,581.0,-238.6,2025-03-23,-226.27
12491,452.0,384.24,2025-03-23,541.69
12491,579.0,689.27,2025-03-23,575.7
12494,453.0,-1475.84,2025-03-23,-907.54
12494,545.0,-220.86,2025-03-23,-225.67
12495,245.0,562.6,2025-03-23,518.33
12495,449.0,-155.2,2025-03-23,-65.56
12526,17.0,1457.51,2025-03-28,1217.03
12526,29.0,1214.77,2025-03-28,1157.78
12445,502.0,73.02,2025-03-29,92.11
12445,568.0,1352.01,2025-03-29,1260.78
12461,8.0,247.09,2025-03-29,212.15
12461,446.0,104.04,2025-03-29,252.23
12480,239.0,799.43,2025-03-29,806.46
12480,443.0,442.68,2025-03-29,547.68
12499,411.0,-119.46,2025-03-29,-91.98
12499,431.0,767.06,2025-03-29,574.62
12502,130.0,328.99,2025-03-29,634.75
12502,215.0,508.25,2025-03-29,470.75
12528,505.0,385.41,2025-03-29,376.18
12528,573.0,1005.0,2025-03-29,887.79
12530,452.0,481.58,2025-03-29,384.24
12530,579.0,737.19,2025-03-29,689.27
12532,31.0,361.7,2025-03-29,425.6
12532,191.0,1026.04,2025-03-29,1170.59
12537,23.0,388.84,2025-03-29,332.37
12537,336.0,133.48,2025-03-29,300.54
12542,449.0,-76.83,2025-03-29,-155.2
12542,451.0,-578.55,2025-03-29,-689.06
12543,453.0,-1113.34,2025-03-29,-1475.84
12543,501.0,-93.04,2025-03-29,-71.43
12544,405.0,540.48,2025-03-29,254.84
12544,584.0,-1253.36,2025-03-29,-1365.68
12545,406.0,357.72,2025-03-29,301.33
12545,504.0,-202.35,2025-03-29,-293.79
12454,215.0,296.97,2025-03-30,508.25
12454,431.0,800.99,2025-03-30,767.06
12500,400.0,363.77,2025-03-30,519.76
12500,574.0,-277.73,2025-03-30,-336.79
12501,61.0,-362.3,2025-03-30,-564.7
12501,445.0,-1160.88,2025-03-30,-1796.02
12503,216.0,29.93,2025-03-30,-7.0
12503,398.0,631.36,2025-03-30,766.39
12505,408.0,893.54,2025-03-30,790.99
12505,497.0,161.48,2025-03-30,135.96
12529,505.0,492.82,2025-03-30,385.41
12529,573.0,1108.89,2025-03-30,1005.0
12531,452.0,439.8,2025-03-30,481.58
12531,579.0,560.63,2025-03-30,737.19
12533,31.0,285.73,2025-03-30,361.7
12533,191.0,1049.02,2025-03-30,1026.04
12534,63.0,757.82,2025-03-30,265.42
12534,111.0,316.4,2025-03-30,385.22
12538,205.0,980.42,2025-03-30,978.25
12538,581.0,-426.34,2025-03-30,-238.6
12539,129.0,192.25,2025-03-30,164.64
12539,269.0,1080.72,2025-03-30,1087.68
12540,397.0,1152.35,2025-03-30,1160.12
12540,569.0,-78.66,2025-03-30,250.17
12541,8.0,178.19,2025-03-30,247.09
12541,446.0,213.55,2025-03-30,104.04
12547,502.0,185.53,2025-03-30,73.02
12547,577.0,66.94,2025-03-30,-57.97
12549,448.0,-210.24,2025-03-30,-225.16
12549,582.0,-217.26,2025-03-30,-329.03
12504,398.0,636.63,2025-04-05,631.36
12504,499.0,28.32,2025-04-05,-76.13
12535,63.0,477.36,2025-04-05,757.82
12535,111.0,441.51,2025-04-05,316.4
12573,452.0,445.84,2025-04-05,439.8
12573,579.0,656.11,2025-04-05,560.63
12574,31.0,235.66,2025-04-05,285.73
12574,191.0,979.16,2025-04-05,1049.02
12579,239.0,1054.61,2025-04-05,799.43
12579,443.0,541.83,2025-04-05,442.68
12582,379.0,-109.16,2025-04-05,-69.55
12582,408.0,935.47,2025-04-05,893.54
12585,402.0,1036.81,2025-04-05,995.24
12585,438.0,1157.08,2025-04-05,1039.2
12586,129.0,280.08,2025-04-05,192.25
12586,205.0,938.91,2025-04-05,980.42
12587,8.0,291.93,2025-04-05,178.19
12587,446.0,256.15,2025-04-05,213.55
12590,332.0,831.97,2025-04-05,880.85
12590,504.0,-247.75,2025-04-05,-202.35
12592,568.0,941.58,2025-04-05,1352.01
12592,582.0,-427.39,2025-04-05,-217.26
12593,405.0,470.93,2025-04-05,540.48
12593,570.0,810.22,2025-04-05,381.52
12595,215.0,306.66,2025-04-05,296.97
12595,216.0,154.29,2025-04-05,29.93
12575,17.0,1244.81,2025-04-06,1457.51
12575,29.0,1229.91,2025-04-06,1214.77
12576,505.0,649.66,2025-04-06,492.82
12576,573.0,782.87,2025-04-06,1108.89
12577,452.0,470.36,2025-04-06,445.84
12577,579.0,477.0,2025-04-06,656.11
12580,239.0,1052.36,2025-04-06,1054.61
12580,443.0,498.62,2025-04-06,541.83
12581,63.0,839.62,2025-04-06,477.36
12581,111.0,424.85,2025-04-06,441.51
12584,23.0,352.56,2025-04-06,388.84
12584,44.0,651.65,2025-04-06,743.5
12589,397.0,1469.73,2025-04-06,1152.35
12589,446.0,213.78,2025-04-06,256.15
12591,502.0,335.69,2025-04-06,185.53
12591,566.0,953.4,2025-04-06,1148.13
12594,130.0,323.71,2025-04-06,328.99
12594,411.0,-73.67,2025-04-06,-119.46
12596,176.0,119.33,2025-04-06,167.44
12596,375.0,628.62,2025-04-06,655.03
12597,431.0,932.36,2025-04-06,800.99
12597,574.0,-562.46,2025-04-06,-277.73
12599,245.0,503.28,2025-04-06,562.6
12599,489.0,739.36,2025-04-06,1226.21
12600,104.0,847.94,2025-04-06,923.96
12600,545.0,110.96,2025-04-06,-220.86
12601,449.0,-12.03,2025-04-06,-76.83
12601,451.0,-471.2,2025-04-06,-578.55
12602,453.0,-865.77,2025-04-06,-1113.34
12602,501.0,-117.4,2025-04-06,-93.04
12603,332.0,827.51,2025-04-06,831.97
12603,504.0,-287.94,2025-04-06,-247.75
12605,568.0,807.8,2025-04-06,941.58
12605,582.0,-400.87,2025-04-06,-427.39
12688,655.0,0.01,2025-04-11,0.0
12688,656.0,0.01,2025-04-11,0.0
12583,48.0,149.61,2025-04-12,460.71
12583,497.0,245.99,2025-04-12,161.48
12604,502.0,192.58,2025-04-12,335.69
12604,566.0,1186.3,2025-04-12,953.4
12606,405.0,478.0,2025-04-12,470.93
12606,570.0,585.07,2025-04-12,810.22
12634,63.0,853.03,2025-04-12,839.62
12634,111.0,455.56,2025-04-12,424.85
12637,402.0,1026.78,2025-04-12,1036.81
12637,438.0,1041.61,2025-04-12,1157.08
12638,23.0,327.09,2025-04-12,352.56
12638,44.0,793.77,2025-04-12,651.65
12641,191.0,1063.01,2025-04-12,979.16
12641,452.0,447.96,2025-04-12,470.36
12643,411.0,-144.84,2025-04-12,-73.67
12643,439.0,730.81,2025-04-12,681.87
12645,375.0,478.91,2025-04-12,628.62
12645,400.0,480.94,2025-04-12,363.77
12647,431.0,769.34,2025-04-12,932.36
12647,499.0,145.6,2025-04-12,28.32
12651,104.0,1074.08,2025-04-12,847.94
12651,545.0,59.39,2025-04-12,110.96
12652,451.0,-621.68,2025-04-12,-471.2
12652,501.0,4.76,2025-04-12,-117.4
12693,656.0,0.01,2025-04-12,0.01
12693,659.0,0.01,2025-04-12,0.0
12698,657.0,0.01,2025-04-12,0.0
12698,660.0,0.01,2025-04-12,0.0
12636,379.0,-0.06,2025-04-13,-109.16
12636,408.0,853.7,2025-04-13,935.47
12639,129.0,189.08,2025-04-13,280.08
12639,205.0,951.08,2025-04-13,938.91
12640,397.0,1422.29,2025-04-13,1469.73
12640,446.0,288.25,2025-04-13,213.78
12642,191.0,1048.58,2025-04-13,1063.01
12642,452.0,428.17,2025-04-13,447.96
12646,375.0,689.69,2025-04-13,478.91
12646,400.0,428.24,2025-04-13,480.94
12648,431.0,745.21,2025-04-13,769.34
12648,499.0,160.05,2025-04-13,145.6
12649,411.0,-52.19,2025-04-13,-144.84
12649,439.0,892.85,2025-04-13,730.81
12650,216.0,119.11,2025-04-13,154.29
12650,398.0,683.4,2025-04-13,636.63
12654,405.0,457.9,2025-04-13,478.0
12654,570.0,657.21,2025-04-13,585.07
12658,23.0,482.56,2025-04-13,327.09
12658,44.0,729.16,2025-04-13,793.77
12662,29.0,1082.89,2025-04-13,1229.91
12662,505.0,704.86,2025-04-13,649.66
12699,655.0,0.02,2025-04-13,0.01
12699,660.0,0.01,2025-04-13,0.01
12704,29.0,1090.41,2025-04-19,1082.89
12704,505.0,642.24,2025-04-19,704.86
12707,63.0,672.39,2025-04-19,853.03
12707,239.0,859.96,2025-04-19,1052.36
12715,568.0,1215.31,2025-04-19,807.8
12715,570.0,658.11,2025-04-19,657.21
12717,375.0,553.73,2025-04-19,689.69
12717,439.0,877.69,2025-04-19,892.85
12718,245.0,481.74,2025-04-19,503.28
12718,545.0,155.68,2025-04-19,59.39
12722,398.0,684.55,2025-04-19,683.4
12722,499.0,121.97,2025-04-19,160.05
12724,451.0,-750.15,2025-04-19,-621.68
12724,501.0,60.47,2025-04-19,4.76
12705,29.0,1113.53,2025-04-20,1090.41
12705,505.0,734.38,2025-04-20,642.24
12708,63.0,745.63,2025-04-20,672.39
12708,239.0,959.14,2025-04-20,859.96
12710,23.0,437.43,2025-04-20,482.56
12710,402.0,987.43,2025-04-20,1026.78
12711,129.0,207.31,2025-04-20,189.08
12711,205.0,954.86,2025-04-20,951.08
12714,111.0,218.75,2025-04-20,455.56
12714,443.0,491.19,2025-04-20,498.62
12716,568.0,1215.21,2025-04-20,1215.31
12716,570.0,601.11,2025-04-20,658.11
12721,104.0,368.87,2025-04-20,1074.08
12721,489.0,677.2,2025-04-20,739.36
12723,398.0,707.19,2025-04-20,684.55
12723,499.0,173.31,2025-04-20,121.97
12745,63.0,670.71,2025-04-26,745.63
12745,239.0,884.99,2025-04-26,959.14
12747,205.0,1008.55,2025-04-26,954.86
12747,397.0,1339.38,2025-04-26,1422.29
12750,332.0,784.14,2025-04-26,827.51
12750,502.0,127.76,2025-04-26,192.58
12751,568.0,1129.47,2025-04-26,1215.21
12751,570.0,389.33,2025-04-26,601.11
12757,398.0,739.22,2025-04-26,707.19
12757,499.0,88.76,2025-04-26,173.31
12749,205.0,941.74,2025-04-27,1008.55
12749,397.0,1271.98,2025-04-27,1339.38
12753,332.0,793.27,2025-04-27,784.14
12753,502.0,5.07,2025-04-27,127.76
12755,129.0,271.31,2025-04-27,207.31
12755,446.0,47.04,2025-04-27,288.25
12756,23.0,397.56,2025-04-27,437.43
12756,402.0,934.11,2025-04-27,987.43
12772,375.0,633.4,2025-04-27,553.73
12772,499.0,-31.83,2025-04-27,88.76
12775,205.0,811.11,2025-05-03,941.74
12775,397.0,1485.72,2025-05-03,1271.98
12777,502.0,-88.78,2025-05-03,5.07
12777,570.0,508.39,2025-05-03,389.33
12778,332.0,893.88,2025-05-03,793.27
12778,568.0,865.13,2025-05-03,1129.47
12779,332.0,913.38,2025-05-04,893.88
12779,568.0,958.47,2025-05-04,865.13
12780,398.0,702.43,2025-05-04,739.22
12780,439.0,881.6,2025-05-04,877.69
12746,379.0,30.95,2025-05-11,-0.06
12746,408.0,768.6,2025-05-11,853.7
12791,398.0,647.89,2025-05-11,702.43
12791,439.0,880.39,2025-05-11,881.6
12805,1.0,854.07,2025-05-24,550.89
12805,92.0,-91.95,2025-05-24,258.81
12811,402.0,572.89,2025-05-24,934.11
12811,409.0,6.89,2025-05-24,16.33
12813,565.0,570.42,2025-05-24,358.93
12813,665.0,72.82,2025-05-24,0.0
12819,176.0,554.16,2025-05-24,119.33
12819,545.0,44.83,2025-05-24,155.68
12823,449.0,17.26,2025-05-24,-12.03
12823,664.0,0.02,2025-05-24,0.0
12826,335.0,51.61,2025-05-24,189.82
12826,567.0,666.0,2025-05-24,106.02
12809,109.0,306.24,2025-05-25,-0.19
12809,438.0,832.91,2025-05-25,1041.61
12810,329.0,274.86,2025-05-25,279.19
12810,662.0,609.39,2025-05-25,0.0
12814,502.0,224.07,2025-05-25,-88.78
12814,582.0,-182.04,2025-05-25,-400.87
12815,491.0,165.08,2025-05-25,-743.0
12815,570.0,935.64,2025-05-25,508.39
12817,337.0,66.89,2025-05-25,0.0
12817,406.0,61.0,2025-05-25,357.72
12820,532.0,-31.26,2025-05-25,8.69
12820,666.0,0.02,2025-05-25,0.0
12821,331.0,-371.57,2025-05-25,-616.94
12821,568.0,83.17,2025-05-25,958.47
12822,215.0,148.7,2025-05-25,306.66
12822,375.0,286.29,2025-05-25,633.4
12824,445.0,-808.17,2025-05-25,-1160.88
12824,663.0,-318.88,2025-05-25,0.0
12832,1.0,969.09,2025-05-31,854.07
12832,214.0,116.09,2025-05-31,-11.19
12833,15.0,198.39,2025-05-31,134.14
12833,29.0,406.12,2025-05-31,1113.53
12836,12.0,-38.79,2025-05-31,-524.35
12836,109.0,391.55,2025-05-31,306.24
12837,445.0,-928.23,2025-05-31,-808.17
12837,664.0,0.02,2025-05-31,0.02
12838,449.0,-24.81,2025-05-31,17.26
12838,663.0,-313.08,2025-05-31,-318.88
12839,335.0,96.81,2025-05-31,51.61
12839,402.0,645.25,2025-05-31,572.89
12842,501.0,36.92,2025-05-31,60.47
12842,652.0,-1.51,2025-05-31,-547.96
12843,406.0,142.7,2025-05-31,61.0
12843,502.0,188.43,2025-05-31,224.07
12850,568.0,6.49,2025-05-31,83.17
12850,666.0,0.02,2025-05-31,0.02
12851,446.0,-368.15,2025-05-31,47.04
12851,545.0,-43.8,2025-05-31,44.83
12855,331.0,-494.13,2025-05-31,-371.57
12855,532.0,124.66,2025-05-31,-31.26
12835,92.0,25.17,2025-06-01,-91.95
12835,333.0,653.57,2025-06-01,31.49
12840,409.0,-174.57,2025-06-01,6.89
12840,567.0,617.6,2025-06-01,666.0
12841,23.0,404.56,2025-06-01,397.56
12841,329.0,425.23,2025-06-01,274.86
12844,492.0,-179.4,2025-06-01,0.0
12844,662.0,707.48,2025-06-01,609.39
12845,189.0,-245.41,2025-06-01,-320.41
12845,504.0,-65.98,2025-06-01,-287.94
12846,337.0,474.57,2025-06-01,66.89
12846,665.0,15.11,2025-06-01,72.82
12847,565.0,513.06,2025-06-01,570.42
12847,582.0,-1.85,2025-06-01,-182.04
12848,129.0,370.96,2025-06-01,271.31
12848,491.0,204.42,2025-06-01,165.08
12849,332.0,477.31,2025-06-01,913.38
12849,570.0,786.51,2025-06-01,935.64
12852,176.0,230.75,2025-06-01,554.16
12852,375.0,419.96,2025-06-01,286.29
12856,15.0,259.65,2025-06-07,198.39
12856,452.0,535.86,2025-06-07,428.17
12859,29.0,746.83,2025-06-07,406.12
12859,92.0,1.25,2025-06-07,25.17
12860,12.0,-221.39,2025-06-07,-38.79
12860,438.0,546.02,2025-06-07,832.91
12867,504.0,-4.5,2025-06-07,-65.98
12867,570.0,778.1,2025-06-07,786.51
12868,176.0,243.27,2025-06-07,230.75
12868,215.0,343.41,2025-06-07,148.7
12875,23.0,316.03,2025-06-07,404.56
12875,662.0,778.69,2025-06-07,707.48
12857,92.0,6.75,2025-06-08,1.25
12857,214.0,-4.33,2025-06-08,116.09
12858,1.0,712.85,2025-06-08,969.09
12858,333.0,466.23,2025-06-08,653.57
12863,406.0,95.65,2025-06-08,142.7
12863,665.0,131.77,2025-06-08,15.11
12865,129.0,412.82,2025-06-08,370.96
12865,189.0,-157.32,2025-06-08,-245.41
12869,375.0,322.69,2025-06-08,419.96
12869,446.0,-394.42,2025-06-08,-368.15
12871,445.0,-1015.49,2025-06-08,-928.23
12871,501.0,197.89,2025-06-08,36.92
12872,661.0,830.45,2025-06-08,0.0
12872,664.0,0.02,2025-06-08,0.02
12873,652.0,-328.69,2025-06-08,-1.51
12873,663.0,-294.48,2025-06-08,-313.08
12874,335.0,170.22,2025-06-08,96.81
12874,409.0,-45.23,2025-06-08,-174.57
12877,15.0,205.4,2025-06-14,259.65
12877,333.0,120.37,2025-06-14,466.23
12878,1.0,494.97,2025-06-14,712.85
12878,29.0,543.89,2025-06-14,746.83
12884,532.0,204.47,2025-06-14,124.66
12884,568.0,196.39,2025-06-14,6.49
12885,375.0,463.03,2025-06-14,322.69
12885,545.0,90.71,2025-06-14,-43.8
12887,445.0,-627.78,2025-06-14,-1015.49
12887,449.0,19.2,2025-06-14,-24.81
12888,652.0,-464.69,2025-06-14,-328.69
12888,664.0,36.44,2025-06-14,0.02
12876,214.0,0.01,2025-06-15,-4.33
12876,452.0,883.33,2025-06-15,535.86
12880,12.0,104.73,2025-06-15,-221.39
12880,438.0,703.23,2025-06-15,546.02
12882,402.0,597.82,2025-06-15,645.25
12882,567.0,605.03,2025-06-15,617.6
12883,331.0,-481.91,2025-06-15,-494.13
12883,666.0,0.02,2025-06-15,0.02
12889,501.0,132.63,2025-06-15,197.89
12889,663.0,-224.78,2025-06-15,-294.48
12890,502.0,320.94,2025-06-15,188.43
12890,665.0,-161.42,2025-06-15,131.77
12892,337.0,273.44,2025-06-15,474.57
12892,565.0,726.62,2025-06-15,513.06
12894,406.0,-28.03,2025-06-15,95.65
12894,582.0,-263.89,2025-06-15,-1.85
12895,491.0,77.38,2025-06-15,204.42
12895,504.0,-5.3,2025-06-15,-4.5
12899,12.0,-104.38,2025-06-21,104.73
12899,109.0,381.9,2025-06-21,391.55
12900,409.0,31.88,2025-06-21,-45.23
12900,662.0,865.87,2025-06-21,778.69
12908,215.0,434.67,2025-06-21,343.41
12908,545.0,-201.36,2025-06-21,90.71
12911,449.0,10.6,2025-06-21,19.2
12911,652.0,-383.02,2025-06-21,-464.69
12896,15.0,588.85,2025-06-22,205.4
12896,92.0,128.36,2025-06-22,6.75
12901,329.0,660.32,2025-06-22,425.23
12901,567.0,815.15,2025-06-22,605.03
12902,402.0,551.03,2025-06-22,597.82
12902,492.0,-13.37,2025-06-22,-179.4
12903,23.0,605.44,2025-06-22,316.03
12903,335.0,-64.05,2025-06-22,170.22
12904,337.0,285.12,2025-06-22,273.44
12904,502.0,143.27,2025-06-22,320.94
12905,582.0,-30.81,2025-06-22,-263.89
12905,665.0,-67.0,2025-06-22,-161.42
12906,129.0,270.63,2025-06-22,412.82
12906,570.0,921.45,2025-06-22,778.1
12909,176.0,134.46,2025-06-22,243.27
12909,446.0,-319.15,2025-06-22,-394.42
12912,663.0,-42.23,2025-06-22,-224.78
12912,664.0,0.02,2025-06-22,36.44
12915,375.0,362.27,2025-06-28,463.03
12915,532.0,-64.34,2025-06-28,204.47
12916,331.0,-426.09,2025-06-28,-481.91
12916,545.0,-24.64,2025-06-28,-201.36
12917,215.0,433.68,2025-06-28,434.67
12917,568.0,8.21,2025-06-28,196.39
12897,214.0,0.01,2025-06-29,0.01
12897,333.0,116.48,2025-06-29,120.37
12898,1.0,524.63,2025-06-29,494.97
12898,15.0,-172.67,2025-06-29,588.85
12913,109.0,303.07,2025-06-29,381.9
12913,438.0,829.66,2025-06-29,703.23
12914,332.0,336.04,2025-06-29,477.31
12914,504.0,-69.82,2025-06-29,-5.3
12918,176.0,312.47,2025-06-29,134.46
12918,666.0,0.02,2025-06-29,0.02
12920,661.0,1057.85,2025-06-29,830.45
12920,663.0,-212.49,2025-06-29,-42.23
12923,189.0,-63.41,2025-06-29,-157.32
12923,491.0,53.78,2025-06-29,77.38
12924,12.0,-135.39,2025-07-05,-104.38
12924,438.0,565.81,2025-07-05,829.66
12925,402.0,642.0,2025-07-05,551.03
12925,662.0,674.54,2025-07-05,865.87
12926,23.0,405.68,2025-07-05,605.44
12926,567.0,493.43,2025-07-05,815.15
12931,1.0,499.92,2025-07-05,524.63
12931,452.0,1056.5,2025-07-05,883.33
12932,215.0,431.38,2025-07-05,433.68
12932,331.0,-507.69,2025-07-05,-426.09
12933,375.0,509.23,2025-07-05,362.27
12933,666.0,88.82,2025-07-05,0.02
12928,652.0,-368.39,2025-07-06,-383.02
12928,661.0,1160.13,2025-07-06,1057.85
12929,501.0,353.89,2025-07-06,132.63
12929,664.0,-40.91,2025-07-06,0.02
12934,406.0,298.92,2025-07-06,-28.03
12934,491.0,0.45,2025-07-06,53.78
12935,129.0,438.43,2025-07-06,270.63
12935,502.0,199.04,2025-07-06,143.27
12936,504.0,33.41,2025-07-06,-69.82
12936,565.0,607.16,2025-07-06,726.62
12937,189.0,39.76,2025-07-06,-63.41
12937,337.0,177.39,2025-07-06,285.12
12938,331.0,-451.12,2025-07-06,-507.69
12938,375.0,368.67,2025-07-06,509.23
12939,215.0,644.2,2025-07-06,431.38
12939,666.0,74.86,2025-07-06,88.82
12940,23.0,505.62,2025-07-06,405.68
12940,402.0,707.99,2025-07-06,642.0
12941,567.0,432.28,2025-07-06,493.43
12941,662.0,711.82,2025-07-06,674.54
12946,15.0,244.47,2025-07-08,-172.67
12946,214.0,-153.65,2025-07-08,0.01
12955,15.0,392.9,2025-07-09,244.47
12955,29.0,1208.75,2025-07-09,543.89
12947,189.0,-125.4,2025-07-12,39.76
12947,504.0,13.62,2025-07-12,33.41
12949,445.0,-974.43,2025-07-12,-627.78
12949,661.0,1186.94,2025-07-12,1160.13
12950,449.0,44.01,2025-07-12,10.6
12950,501.0,323.25,2025-07-12,353.89
12951,445.0,-740.22,2025-07-13,-974.43
12951,449.0,11.48,2025-07-13,44.01
12952,491.0,107.56,2025-07-13,0.45
12952,504.0,9.93,2025-07-13,13.62
12953,501.0,311.69,2025-07-13,323.25
12953,661.0,1160.12,2025-07-13,1186.94
=======
1111,61.0,-93.78,2018-11-25,0.0
1111,63.0,95.91,2018-11-25,0.0
6068,65.0,322.65,2022-01-09,0.0
6068,205.0,278.42,2022-01-09,0.0
6315,111.0,314.34,2022-02-19,0.0
6315,200.0,-170.46,2022-02-19,0.0
6353,27.0,76.16,2022-02-26,0.0
6353,63.0,580.14,2022-02-26,95.91
6358,38.0,-67.17,2022-02-26,0.0
6358,138.0,242.76,2022-02-26,0.0
6556,35.0,0.02,2022-04-02,0.0
6556,239.0,0.01,2022-04-02,0.0
6557,31.0,0.01,2022-04-02,0.0
6557,209.0,0.01,2022-04-02,0.0
6737,31.0,319.19,2022-04-24,0.01
6737,35.0,918.36,2022-04-24,0.02
7192,400.0,-242.78,2022-09-11,0.0
7192,431.0,438.68,2022-09-11,0.0
6985,17.0,135.09,2022-09-17,0.0
6985,447.0,-80.11,2022-09-17,0.0
6986,1.0,374.28,2022-09-17,0.0
6986,46.0,116.57,2022-09-17,0.0
6987,4.0,-780.53,2022-09-17,0.0
6987,56.0,504.93,2022-09-17,0.0
7201,26.0,-151.75,2022-09-17,0.0
7201,207.0,-316.86,2022-09-17,0.0
7202,38.0,-267.44,2022-09-17,-67.17
7202,448.0,-146.12,2022-09-17,0.0
7203,214.0,-223.53,2022-09-17,0.0
7203,441.0,558.44,2022-09-17,0.0
7204,200.0,-86.29,2022-09-17,-170.46
7204,410.0,-106.79,2022-09-17,0.0
7205,48.0,193.1,2022-09-17,0.0
7205,208.0,-47.55,2022-09-17,0.0
7206,63.0,344.37,2022-09-17,580.14
7206,379.0,-31.17,2022-09-17,0.0
7207,405.0,140.06,2022-09-17,0.0
7207,408.0,580.34,2022-09-17,0.0
7208,53.0,57.94,2022-09-17,0.0
7208,211.0,224.69,2022-09-17,0.0
7209,129.0,465.39,2022-09-17,0.0
7209,440.0,-78.23,2022-09-17,0.0
7210,130.0,553.53,2022-09-17,0.0
7210,411.0,-125.38,2022-09-17,0.0
7211,109.0,-102.73,2022-09-17,0.0
7211,409.0,134.69,2022-09-17,0.0
7212,187.0,433.14,2022-09-17,0.0
7212,333.0,561.08,2022-09-17,0.0
7216,132.0,-8.32,2022-09-17,0.0
