ID game,ID team,ID opponent,result,GT,timeT,TB_T,ShotT,BT_T,PM_T,As_T,As_T_2,GO,timeO,TB_O,ShotO,BT_O,PM_O,As_O,As_O_2,refl_sh_T,refl_sh_O,ID season,stage,division,date,ELO,ELO_O,E_S,E_S_O,ELO_old,ELO_O_old
12936,504,565,W,7.00,11536.00,40.00,38.00,17.00,20.00,6.00,0.00,4.00,12679.00,28.00,32.00,11.00,-21.00,3.00,0.00,87.50,81.58,97.00,6,3,2025-07-06,1164.49,1286.45,0.24,0.76,1127.47,1323.47
12937,189,337,W,6.00,12758.00,19.00,33.00,4.00,5.00,6.00,0.00,5.00,11866.00,11.00,23.00,6.00,-5.00,5.00,2.00,78.26,81.82,97.00,6,3,2025-07-06,1237.44,1188.74,0.50,0.50,1212.91,1213.26
12938,375,331,W,7.00,12242.00,25.00,30.00,12.00,6.00,5.00,0.00,5.00,12177.00,36.00,27.00,16.00,-8.00,4.00,1.00,81.48,76.67,97.00,4,4,2025-07-06,1200.80,994.31,0.74,0.26,1188.02,1007.09
12939,666,215,L,1.00,11459.00,23.00,13.00,10.00,-15.00,1.00,0.00,4.00,11812.00,22.00,25.00,5.00,15.00,2.00,0.00,84.00,92.31,97.00,5,4,2025-07-06,1147.68,1179.19,0.53,0.47,1173.62,1153.25
12940,402,23,L,1.00,12139.00,17.00,25.00,3.00,-5.00,1.00,0.00,3.00,11413.00,15.00,22.00,5.00,5.00,3.00,1.00,86.36,96.00,97.00,5,2,2025-07-06,1499.95,1507.32,0.57,0.43,1527.85,1479.43
12941,567,662,L,1.00,11884.00,16.00,18.00,5.00,-15.00,0.00,0.00,5.00,13021.00,22.00,28.00,5.00,15.00,4.00,1.00,82.14,94.44,97.00,4,2,2025-07-06,1384.88,1411.94,0.54,0.46,1411.17,1385.65
12946,15,214,W,12.00,13144.00,18.00,40.00,6.00,29.00,11.00,6.00,6.00,13226.00,18.00,38.00,2.00,-30.00,6.00,2.00,84.21,70.00,97.00,3,0,2025-07-08,1462.88,1378.09,0.56,0.44,1441.30,1399.67
12955,29,15,L,2.00,13297.00,6.00,28.00,9.00,-25.00,2.00,1.00,8.00,13543.00,29.00,41.00,5.00,25.00,6.00,4.00,80.49,92.86,97.00,5,0,2025-07-09,1673.47,1502.50,0.81,0.19,1713.09,1462.88
12947,189,504,W,3.00,12330.00,16.00,21.00,7.00,9.00,2.00,1.00,2.00,12552.00,28.00,28.00,8.00,-11.00,1.00,0.00,92.86,85.71,97.00,3,3,2025-07-12,1256.87,1145.06,0.60,0.40,1237.44,1164.49
12948,129,491,W,6.00,13141.00,16.00,41.00,4.00,25.00,4.00,3.00,1.00,12420.00,14.00,11.00,7.00,-25.00,0.00,0.00,90.91,,97.00,3,3,2025-07-12,1412.68,1139.38,0.81,0.19,1403.50,1148.56
12949,661,445,W,4.00,12593.00,17.00,30.00,6.00,20.00,3.00,2.00,3.00,12317.00,9.00,12.00,6.00,-20.00,3.00,2.00,75.00,86.67,97.00,3,5,2025-07-12,1022.51,925.56,0.58,0.42,1001.91,946.17
12950,501,449,W,4.00,12410.00,14.00,21.00,3.00,0.00,2.00,0.00,3.00,12596.00,8.00,21.00,6.00,0.00,2.00,0.00,85.71,80.95,97.00,3,5,2025-07-12,1001.16,888.70,0.60,0.40,981.78,908.08
12951,445,449,L,2.00,12352.00,21.00,28.00,8.00,-5.00,2.00,0.00,4.00,12094.00,15.00,13.00,7.00,4.00,4.00,2.00,69.23,92.86,97.00,4,5,2025-07-13,898.47,915.79,0.55,0.45,925.56,888.70
12952,491,504,W,4.00,12777.00,17.00,34.00,3.00,19.00,4.00,0.00,0.00,12291.00,20.00,18.00,7.00,-20.00,0.00,0.00,100.00,88.24,97.00,4,3,2025-07-13,1164.28,1120.16,0.49,0.51,1139.38,1145.06
12953,661,501,W,4.00,12009.00,18.00,19.00,4.00,20.00,3.00,0.00,0.00,12146.00,11.00,18.00,9.00,-20.00,0.00,0.00,100.00,78.95,97.00,5,5,2025-07-13,1045.51,978.16,0.53,0.47,1022.51,1001.16
12954,129,189,W,7.00,12743.00,21.00,42.00,6.00,19.00,6.00,2.00,2.00,11998.00,16.00,19.00,10.00,-20.00,0.00,0.00,89.47,,97.00,5,3,2025-07-13,1426.87,1242.67,0.71,0.29,1412.68,1256.87
12957,4,49,L,2.00,13050.00,19.00,20.00,8.00,-5.00,2.00,0.00,3.00,12665.00,22.00,32.00,8.00,5.00,3.00,3.00,90.62,90.00,99.00,1,0,2025-09-06,1249.86,1462.06,0.25,0.75,1262.30,1449.62
12959,505,56,W,7.00,13477.00,11.00,29.00,5.00,0.00,6.00,2.00,6.00,13491.00,27.00,50.00,2.00,0.00,5.00,3.00,88.00,75.86,99.00,1,0,2025-09-06,1763.20,1466.55,0.83,0.17,1755.06,1474.68
12960,1,573,L,3.00,12023.00,12.00,23.00,4.00,-6.00,2.00,2.00,7.00,10356.00,16.00,38.00,1.00,5.00,7.00,6.00,81.58,86.96,99.00,1,0,2025-09-06,1430.99,1591.06,0.32,0.68,1446.83,1575.22
12983,188,393,W,7.00,10071.00,19.00,43.00,1.00,-6.00,2.00,0.00,6.00,12562.00,13.00,20.00,6.00,7.00,3.00,2.00,70.00,83.72,99.00,1,1,2025-09-06,1433.94,1507.26,0.31,0.69,1400.00,1541.20
12989,23,335,W,7.00,10148.00,14.00,32.00,6.00,29.00,6.00,3.00,2.00,12158.00,14.00,28.00,3.00,-29.00,1.00,0.00,92.86,78.12,100.00,1,1,2025-09-06,1520.90,1327.24,0.72,0.28,1507.32,1340.83
12990,109,12,L,1.00,12984.00,22.00,25.00,7.00,-21.00,1.00,0.00,5.00,13169.00,22.00,28.00,5.00,20.00,5.00,3.00,82.14,96.00,100.00,1,1,2025-09-06,1333.13,1387.46,0.49,0.51,1357.19,1363.40
12991,408,409,W,10.00,12563.00,24.00,43.00,3.00,50.00,8.00,7.00,0.00,11439.00,10.00,13.00,9.00,-50.00,0.00,0.00,100.00,76.74,100.00,1,1,2025-09-06,1504.08,1254.77,0.79,0.21,1493.72,1265.13
12995,506,402,W,2.00,12089.00,10.00,28.00,8.00,-2.00,2.00,1.00,1.00,11426.00,20.00,22.00,3.00,2.00,1.00,0.00,95.45,92.86,100.00,1,2,2025-09-06,1467.21,1471.16,0.41,0.59,1438.42,1499.95
12999,129,24,W,10.00,12366.00,24.00,23.00,6.00,24.00,9.00,1.00,3.00,11755.00,16.00,27.00,14.00,-24.00,2.00,2.00,88.89,56.52,100.00,1,3,2025-09-06,1440.06,1240.13,0.73,0.27,1426.87,1253.32
13002,26,439,L,2.00,12330.00,19.00,20.00,12.00,-45.00,2.00,2.00,10.00,13428.00,29.00,32.00,6.00,45.00,8.00,3.00,68.75,90.00,100.00,1,4,2025-09-06,1004.13,1305.05,0.16,0.84,1012.09,1297.09
13009,130,661,W,3.00,12140.00,17.00,18.00,8.00,10.00,2.00,0.00,2.00,12595.00,25.00,27.00,8.00,-9.00,1.00,0.00,92.59,83.33,100.00,1,5,2025-09-06,1116.94,1024.54,0.57,0.43,1095.98,1045.51
13018,375,445,L,1.00,11840.00,13.00,11.00,6.00,-10.00,1.00,0.00,4.00,9684.00,16.00,27.00,1.00,10.00,2.00,0.00,85.19,90.91,100.00,1,6,2025-09-06,1159.12,940.16,0.85,0.15,1200.80,898.47
13019,61,574,W,5.00,11669.00,15.00,19.00,4.00,5.00,4.00,0.00,3.00,9464.00,13.00,21.00,5.00,-6.00,2.00,1.00,85.71,73.68,100.00,1,6,2025-09-06,896.78,866.88,0.47,0.53,870.72,892.94
12956,17,29,W,8.00,12389.00,15.00,48.00,6.00,10.00,8.00,4.00,5.00,12683.00,12.00,22.00,4.00,-11.00,5.00,0.00,77.27,83.33,99.00,1,0,2025-09-07,1684.13,1647.92,0.48,0.52,1658.58,1673.47
12958,573,580,W,8.00,11512.00,13.00,34.00,2.00,23.00,7.00,3.00,1.00,11371.00,18.00,30.00,5.00,-25.00,1.00,1.00,96.67,76.47,99.00,1,0,2025-09-07,1606.74,1444.39,0.68,0.32,1591.06,1460.06
12981,46,494,L,3.00,12131.00,11.00,23.00,1.00,-40.00,3.00,1.00,10.00,11234.00,15.00,33.00,2.00,40.00,8.00,6.00,69.70,86.96,99.00,1,1,2025-09-07,1311.65,1495.82,0.29,0.71,1325.85,1481.63
12984,399,579,L,2.00,13815.00,13.00,22.00,7.00,-15.00,2.00,1.00,5.00,11623.00,12.00,27.00,4.00,15.00,5.00,2.00,81.48,90.91,99.00,1,1,2025-09-07,1251.24,1601.20,0.13,0.87,1257.38,1595.06
12985,452,188,W,4.00,12348.00,15.00,36.00,5.00,5.00,4.00,2.00,3.00,12521.00,21.00,47.00,7.00,-5.00,2.00,1.00,93.62,88.89,99.00,1,1,2025-09-07,1530.74,1414.83,0.61,0.39,1511.63,1433.94
12986,379,669,L,2.00,12663.00,15.00,19.00,6.00,-30.00,0.00,0.00,10.00,13073.00,10.00,44.00,8.00,30.00,9.00,3.00,77.27,89.47,100.00,1,0,2025-09-07,1405.47,1519.27,0.39,0.61,1424.74,1500.00
12987,667,35,W,1.00,8038.00,9.00,26.00,5.00,5.00,1.00,1.00,0.00,12518.00,9.00,17.00,3.00,-5.00,0.00,0.00,100.00,96.15,100.00,1,0,2025-09-07,1529.21,1538.40,0.40,0.60,1500.00,1567.61
12992,438,48,W,6.00,12466.00,19.00,30.00,11.00,14.00,4.00,1.00,3.00,12655.00,22.00,26.00,5.00,-16.00,3.00,2.00,88.46,80.00,100.00,1,1,2025-09-07,1581.54,1422.48,0.68,0.32,1565.63,1438.39
12993,397,329,L,3.00,11951.00,16.00,25.00,6.00,-10.00,1.00,0.00,5.00,12269.00,17.00,28.00,3.00,10.00,5.00,2.00,82.14,88.00,100.00,1,2,2025-09-07,1403.14,1378.26,0.62,0.38,1433.57,1347.83
12994,205,22,W,9.00,10132.00,17.00,36.00,5.00,25.00,7.00,2.00,4.00,9681.00,11.00,21.00,3.00,-25.00,3.00,2.00,80.95,75.00,100.00,1,2,2025-09-07,1447.03,1286.29,0.68,0.32,1431.24,1302.08
12996,92,31,W,2.00,11609.00,9.00,15.00,9.00,0.00,2.00,2.00,1.00,12300.00,33.00,30.00,3.00,0.00,0.00,0.00,96.67,86.67,99.00,1,1,2025-09-07,1418.50,1542.01,0.24,0.76,1381.39,1579.12
12997,570,38,W,6.00,11569.00,23.00,28.00,6.00,25.00,5.00,2.00,0.00,11799.00,16.00,14.00,7.00,-25.00,0.00,0.00,100.00,,100.00,1,3,2025-09-07,1246.05,997.76,0.79,0.21,1235.63,1008.18
12998,581,336,L,2.00,9705.00,12.00,22.00,11.00,0.00,2.00,1.00,3.00,10355.00,31.00,36.00,2.00,0.00,3.00,2.00,91.67,90.91,100.00,1,3,2025-09-07,1122.39,1298.87,0.30,0.70,1137.10,1284.17
13000,214,189,L,8.00,12273.00,8.00,18.00,2.00,-10.00,6.00,3.00,11.00,9276.00,15.00,28.00,5.00,10.00,8.00,2.00,60.71,55.56,100.00,1,3,2025-09-07,1344.50,1276.27,0.69,0.31,1378.09,1242.67
13001,8,207,L,2.00,9266.00,12.00,19.00,8.00,-14.00,2.00,2.00,5.00,10575.00,26.00,44.00,4.00,14.00,5.00,2.00,88.64,89.47,100.00,1,3,2025-09-07,1256.99,1140.31,0.75,0.25,1293.70,1103.60
13003,577,582,W,9.00,12297.00,21.00,24.00,1.00,29.00,8.00,2.00,3.00,12330.00,12.00,24.00,0.00,-29.00,2.00,1.00,87.50,62.50,100.00,1,4,2025-09-07,1142.36,1012.24,0.63,0.37,1124.33,1030.26
13004,504,675,L,3.00,12704.00,15.00,13.00,5.00,2.00,3.00,0.00,4.00,12151.00,27.00,28.00,6.00,-2.00,2.00,2.00,,76.92,100.00,1,4,2025-09-07,1094.24,1125.92,0.53,0.47,1120.16,1100.00
13005,331,337,W,3.00,13136.00,26.00,28.00,17.00,15.00,3.00,1.00,1.00,12121.00,17.00,13.00,10.00,-15.00,1.00,0.00,92.31,89.29,100.00,1,4,2025-09-07,1031.24,1151.80,0.25,0.75,994.31,1188.74
13006,406,502,W,5.00,11006.00,18.00,22.00,2.00,15.00,5.00,1.00,1.00,10893.00,11.00,17.00,9.00,-16.00,1.00,0.00,94.12,77.27,100.00,1,4,2025-09-07,1223.66,1088.99,0.64,0.36,1205.98,1106.67
13007,269,672,W,5.00,12250.00,34.00,37.00,5.00,14.00,5.00,3.00,3.00,11535.00,13.00,16.00,11.00,-15.00,3.00,1.00,81.25,,100.00,1,5,2025-09-07,1313.96,992.84,0.85,0.15,1306.81,1000.00
13008,499,398,L,3.00,12972.00,15.00,15.00,7.00,-5.00,1.00,0.00,4.00,12083.00,23.00,27.00,3.00,5.00,4.00,0.00,85.19,80.00,100.00,1,5,2025-09-07,1205.94,1248.22,0.51,0.49,1230.99,1223.17
13010,215,448,L,2.00,12361.00,13.00,13.00,5.00,-16.00,2.00,0.00,5.00,12459.00,13.00,19.00,0.00,15.00,5.00,2.00,73.68,84.62,100.00,1,5,2025-09-07,1146.17,1086.18,0.67,0.33,1179.19,1053.16
13011,446,216,W,6.00,11781.00,21.00,32.00,4.00,20.00,2.00,1.00,2.00,11791.00,14.00,20.00,5.00,-20.00,1.00,0.00,90.00,81.25,100.00,1,5,2025-09-07,1159.77,1004.79,0.67,0.33,1143.57,1020.99
13012,491,411,L,3.00,11750.00,25.00,22.00,7.00,2.00,2.00,1.00,4.00,11276.00,17.00,30.00,13.00,-2.00,4.00,2.00,86.67,86.36,100.00,1,5,2025-09-07,1128.93,1034.32,0.72,0.28,1164.28,998.97
13013,176,400,L,1.00,12031.00,12.00,12.00,5.00,-10.00,1.00,0.00,3.00,12807.00,25.00,25.00,7.00,10.00,2.00,0.00,88.00,91.67,100.00,1,5,2025-09-07,1006.13,1148.61,0.35,0.65,1023.23,1131.51
13014,431,217,L,3.00,12016.00,14.00,31.00,4.00,-5.00,3.00,0.00,5.00,11633.00,7.00,21.00,5.00,3.00,3.00,1.00,76.19,90.32,100.00,1,5,2025-09-07,1132.74,1035.52,0.72,0.28,1168.26,1000.00
13015,545,401,W,5.00,9245.00,22.00,28.00,3.00,25.00,3.00,2.00,1.00,9724.00,12.00,14.00,7.00,-25.00,1.00,0.00,92.86,82.14,100.00,1,6,2025-09-07,1014.86,725.32,0.83,0.17,1006.42,733.76
13016,449,59,L,0.00,10214.00,16.00,13.00,10.00,-10.00,0.00,0.00,3.00,12841.00,12.00,28.00,5.00,10.00,2.00,0.00,89.29,100.00,100.00,1,6,2025-09-07,890.18,925.61,0.52,0.48,915.79,900.00
13017,245,104,W,4.00,12571.00,19.00,18.00,18.00,10.00,3.00,0.00,2.00,13188.00,31.00,32.00,7.00,-10.00,1.00,0.00,93.75,77.78,100.00,1,6,2025-09-07,1127.59,1168.30,0.35,0.65,1095.97,1199.92
13020,673,670,W,6.00,12860.00,25.00,25.00,6.00,5.00,5.00,3.00,3.00,12867.00,14.00,12.00,5.00,-5.00,2.00,0.00,75.00,76.00,100.00,1,7,2025-09-07,824.50,775.50,0.50,0.50,800.00,800.00
13021,138,501,L,2.00,10695.00,10.00,12.00,11.00,-40.00,1.00,1.00,11.00,9431.00,13.00,35.00,6.00,39.00,7.00,3.00,68.57,83.33,100.00,1,7,2025-09-07,1339.69,1022.85,0.91,0.09,1384.38,978.16
13022,532,664,W,2.00,9962.00,14.00,15.00,10.00,10.00,1.00,0.00,0.00,11410.00,21.00,23.00,1.00,-10.00,0.00,0.00,100.00,86.67,100.00,1,7,2025-09-07,1060.50,871.03,0.72,0.28,1046.65,884.88
13024,674,671,L,7.00,11739.00,9.00,18.00,7.00,-4.00,4.00,1.00,8.00,12664.00,24.00,41.00,1.00,5.00,6.00,3.00,,61.11,100.00,1,7,2025-09-07,775.50,824.50,0.50,0.50,800.00,800.00
13025,453,451,L,2.00,11733.00,18.00,14.00,9.00,-30.00,1.00,0.00,9.00,11888.00,16.00,24.00,9.00,30.00,7.00,1.00,62.50,,100.00,1,7,2025-09-07,745.51,871.07,0.37,0.63,763.88,852.70
13026,584,652,W,4.00,12128.00,18.00,20.00,2.00,10.00,2.00,0.00,1.00,12025.00,17.00,15.00,9.00,-10.00,0.00,0.00,93.33,80.00,100.00,1,6,2025-09-07,984.54,771.32,0.75,0.25,972.16,783.70
12964,49,505,L,3.00,12680.00,23.00,41.00,5.00,-10.00,3.00,2.00,5.00,13342.00,13.00,31.00,10.00,10.00,4.00,3.00,83.87,92.68,99.00,1,0,2025-09-13,1454.70,1770.56,0.15,0.85,1462.06,1763.20
12966,218,17,L,4.00,11831.00,24.00,32.00,9.00,-21.00,2.00,0.00,8.00,11759.00,24.00,38.00,7.00,20.00,8.00,5.00,,87.50,99.00,1,0,2025-09-13,1487.39,1696.74,0.26,0.74,1500.00,1684.13
13031,399,31,W,6.00,12440.00,8.00,23.00,7.00,10.00,5.00,3.00,4.00,12247.00,30.00,33.00,3.00,-11.00,2.00,1.00,87.88,73.91,99.00,1,1,2025-09-13,1292.50,1500.75,0.16,0.84,1251.24,1542.01
13043,12,668,L,3.00,13040.00,17.00,26.00,14.00,-10.00,3.00,0.00,5.00,11991.00,29.00,31.00,9.00,10.00,3.00,1.00,83.87,88.46,100.00,1,1,2025-09-13,1363.85,1423.62,0.48,0.52,1387.46,1400.00
13044,438,23,W,4.00,12201.00,25.00,33.00,3.00,5.00,4.00,2.00,3.00,12262.00,24.00,21.00,7.00,-5.00,3.00,0.00,85.71,87.88,100.00,1,1,2025-09-13,1601.81,1500.64,0.59,0.41,1581.54,1520.90
13045,409,109,L,2.00,12609.00,30.00,22.00,10.00,-16.00,2.00,1.00,4.00,12886.00,26.00,39.00,15.00,15.00,3.00,1.00,89.74,90.91,100.00,1,1,2025-09-13,1235.70,1352.19,0.39,0.61,1254.77,1333.13
13050,129,336,L,1.00,12460.00,29.00,26.00,6.00,-10.00,1.00,0.00,3.00,12157.00,24.00,20.00,11.00,10.00,3.00,1.00,85.00,96.15,100.00,1,3,2025-09-13,1406.12,1332.82,0.69,0.31,1440.06,1298.87
13054,577,406,L,3.00,12927.00,22.00,22.00,9.00,-5.00,3.00,2.00,6.00,11956.00,25.00,32.00,9.00,5.00,5.00,2.00,81.25,86.36,100.00,1,4,2025-09-13,1123.49,1242.53,0.39,0.61,1142.36,1223.66
13055,26,331,L,3.00,12158.00,17.00,22.00,13.00,-9.00,3.00,1.00,6.00,12553.00,27.00,49.00,7.00,9.00,4.00,0.00,87.76,86.36,100.00,1,4,2025-09-13,981.54,1053.84,0.46,0.54,1004.13,1031.24
13057,337,439,L,3.00,12959.00,27.00,30.00,10.00,-15.00,2.00,1.00,6.00,11919.00,29.00,29.00,9.00,14.00,6.00,2.00,79.31,90.00,100.00,1,4,2025-09-13,1137.46,1319.39,0.29,0.71,1151.80,1305.05
13060,130,431,L,1.00,11848.00,26.00,20.00,8.00,-5.00,1.00,0.00,4.00,12625.00,22.00,28.00,13.00,5.00,4.00,0.00,85.71,95.00,100.00,1,5,2025-09-13,1093.55,1156.13,0.48,0.52,1116.94,1132.74
13061,411,398,L,2.00,12605.00,17.00,24.00,8.00,-11.00,2.00,1.00,5.00,12634.00,27.00,30.00,8.00,8.00,4.00,1.00,83.33,91.67,100.00,1,5,2025-09-13,1023.25,1259.29,0.23,0.77,1034.32,1248.22
12961,56,29,L,4.00,14658.00,26.00,36.00,3.00,0.00,3.00,2.00,5.00,14431.00,6.00,18.00,9.00,0.00,4.00,1.00,72.22,88.89,99.00,1,0,2025-09-14,1453.79,1660.68,0.26,0.74,1466.55,1647.92
12962,578,1,L,2.00,11363.00,15.00,30.00,3.00,-15.00,2.00,2.00,4.00,13026.00,17.00,45.00,5.00,15.00,4.00,3.00,91.11,93.33,99.00,1,0,2025-09-14,1500.48,1462.42,0.64,0.36,1531.91,1430.99
12965,447,4,W,7.00,10412.00,22.00,47.00,5.00,15.00,4.00,1.00,5.00,12271.00,9.00,17.00,8.00,-16.00,4.00,2.00,70.59,85.11,99.00,1,0,2025-09-14,1369.79,1232.39,0.64,0.36,1352.31,1249.86
13028,46,547,W,8.00,13220.00,18.00,42.00,10.00,35.00,7.00,5.00,1.00,11062.00,23.00,29.00,4.00,-35.00,1.00,1.00,96.55,80.95,99.00,1,1,2025-09-14,1342.25,1369.40,0.38,0.62,1311.65,1400.00
13029,452,92,W,5.00,13368.00,18.00,25.00,6.00,5.00,4.00,2.00,3.00,13005.00,23.00,28.00,10.00,-5.00,3.00,1.00,89.29,,99.00,1,1,2025-09-14,1547.59,1401.65,0.66,0.34,1530.74,1418.50
13030,494,393,L,2.00,11742.00,19.00,23.00,5.00,-5.00,2.00,2.00,4.00,12780.00,18.00,34.00,8.00,5.00,4.00,1.00,88.24,91.30,99.00,1,1,2025-09-14,1472.13,1530.95,0.48,0.52,1495.82,1507.26
13032,378,579,L,2.00,11200.00,20.00,28.00,5.00,0.00,2.00,1.00,3.00,13349.00,15.00,27.00,3.00,0.00,3.00,0.00,88.89,92.86,99.00,1,1,2025-09-14,1388.29,1612.91,0.24,0.76,1400.00,1601.20
13040,443,35,L,0.00,12492.00,13.00,37.00,2.00,-30.00,0.00,0.00,6.00,11362.00,11.00,27.00,4.00,35.00,6.00,1.00,77.78,100.00,100.00,1,0,2025-09-14,1449.87,1558.11,0.40,0.60,1469.58,1538.40
13042,239,379,W,7.00,13094.00,22.00,39.00,4.00,20.00,6.00,4.00,3.00,12592.00,23.00,30.00,8.00,-20.00,2.00,2.00,90.00,82.05,100.00,1,0,2025-09-14,1688.15,1397.09,0.83,0.17,1679.78,1405.47
13046,397,498,W,4.00,12628.00,19.00,34.00,5.00,20.00,4.00,3.00,1.00,12654.00,14.00,17.00,5.00,-20.00,1.00,1.00,94.12,88.24,100.00,1,2,2025-09-14,1427.66,1378.88,0.50,0.50,1403.14,1403.40
13047,506,22,W,7.00,13029.00,22.00,36.00,6.00,25.00,6.00,3.00,2.00,12639.00,18.00,26.00,11.00,-25.00,2.00,0.00,92.31,80.56,100.00,1,2,2025-09-14,1480.00,1273.51,0.74,0.26,1467.21,1286.29
13048,329,205,W,7.00,11822.00,24.00,23.00,3.00,14.00,5.00,2.00,4.00,12412.00,10.00,26.00,9.00,-15.00,3.00,1.00,84.62,69.57,100.00,1,2,2025-09-14,1407.54,1417.74,0.40,0.60,1378.26,1447.03
13049,570,581,W,6.00,13268.00,24.00,40.00,6.00,3.00,6.00,2.00,5.00,12549.00,17.00,35.00,15.00,-3.00,3.00,3.00,85.71,85.00,100.00,1,3,2025-09-14,1262.18,1106.26,0.67,0.33,1246.05,1122.39
13051,24,214,L,3.00,12078.00,28.00,33.00,4.00,-10.00,2.00,1.00,5.00,13356.00,12.00,21.00,7.00,10.00,2.00,0.00,,90.91,100.00,1,3,2025-09-14,1222.78,1361.85,0.35,0.65,1240.13,1344.50
13052,8,189,L,8.00,11753.00,15.00,32.00,8.00,-5.00,4.00,1.00,9.00,13839.00,25.00,37.00,5.00,5.00,5.00,1.00,75.68,75.00,100.00,1,3,2025-09-14,1233.84,1299.41,0.47,0.53,1256.99,1276.27
13053,207,568,L,4.00,11340.00,17.00,23.00,4.00,-7.00,3.00,2.00,7.00,12485.00,13.00,27.00,2.00,5.00,7.00,3.00,74.07,82.61,100.00,1,3,2025-09-14,1119.87,1218.96,0.42,0.58,1140.31,1198.53
13056,502,504,L,1.00,11686.00,13.00,18.00,3.00,-6.00,1.00,0.00,6.00,10645.00,15.00,31.00,5.00,5.00,3.00,1.00,80.65,94.44,100.00,1,4,2025-09-14,1064.86,1118.37,0.49,0.51,1088.99,1094.24
13058,582,675,L,2.00,11725.00,16.00,18.00,11.00,-5.00,1.00,0.00,3.00,11831.00,20.00,36.00,3.00,5.00,2.00,0.00,91.67,88.89,100.00,1,4,2025-09-14,995.48,1142.68,0.34,0.66,1012.24,1125.92
13059,217,661,L,2.00,12095.00,11.00,25.00,1.00,-30.00,2.00,1.00,8.00,12017.00,13.00,25.00,3.00,30.00,6.00,0.00,68.00,,100.00,1,5,2025-09-14,1010.24,1049.81,0.52,0.48,1035.52,1024.54
13062,176,672,L,0.00,11731.00,19.00,15.00,8.00,-15.00,0.00,0.00,4.00,9534.00,20.00,17.00,11.00,14.00,3.00,2.00,76.47,100.00,100.00,1,5,2025-09-14,980.69,1018.28,0.52,0.48,1006.13,992.84
13063,216,448,L,0.00,10925.00,15.00,18.00,11.00,-25.00,0.00,0.00,7.00,12111.00,27.00,40.00,8.00,25.00,3.00,0.00,82.50,100.00,100.00,1,5,2025-09-14,985.93,1105.04,0.38,0.62,1004.79,1086.18
13064,215,446,L,2.00,12736.00,25.00,22.00,2.00,-10.00,2.00,0.00,3.00,12083.00,11.00,27.00,5.00,10.00,0.00,0.00,88.89,90.91,100.00,1,5,2025-09-14,1122.63,1183.31,0.48,0.52,1146.17,1159.77
13065,400,269,W,4.00,11724.00,13.00,17.00,6.00,3.00,3.00,2.00,3.00,13078.00,16.00,23.00,5.00,-4.00,2.00,0.00,86.96,76.47,100.00,1,5,2025-09-14,1183.96,1278.61,0.28,0.72,1148.61,1313.96
13066,499,491,L,4.00,14190.00,21.00,33.00,9.00,0.00,3.00,2.00,5.00,13990.00,17.00,18.00,4.00,0.00,3.00,0.00,72.22,,100.00,1,5,2025-09-14,1176.10,1158.77,0.61,0.39,1205.94,1128.93
13067,584,545,W,3.00,12444.00,6.00,21.00,9.00,14.00,3.00,3.00,1.00,10847.00,15.00,18.00,2.00,-15.00,1.00,1.00,94.44,85.71,100.00,1,6,2025-09-14,1011.17,988.23,0.46,0.54,984.54,1014.86
13068,61,652,W,5.00,10692.00,11.00,22.00,2.00,10.00,4.00,3.00,4.00,12242.00,13.00,18.00,1.00,-10.00,2.00,0.00,77.78,77.27,100.00,1,6,2025-09-14,912.80,755.30,0.67,0.33,896.78,771.32
13069,401,245,L,2.00,12222.00,14.00,16.00,7.00,-34.00,2.00,1.00,9.00,12727.00,23.00,36.00,8.00,33.00,7.00,2.00,75.00,87.50,100.00,1,6,2025-09-14,720.92,1131.99,0.09,0.91,725.32,1127.59
13070,104,445,W,5.00,11624.00,11.00,27.00,3.00,0.00,2.00,1.00,4.00,12323.00,18.00,20.00,3.00,0.00,2.00,1.00,80.00,81.48,100.00,1,6,2025-09-14,1178.69,929.77,0.79,0.21,1168.30,940.16
13071,59,574,W,6.00,12192.00,7.00,17.00,4.00,11.00,4.00,0.00,4.00,12764.00,23.00,21.00,3.00,-10.00,3.00,2.00,80.95,64.71,100.00,1,6,2025-09-14,946.01,846.48,0.58,0.42,925.61,866.88
13072,449,375,L,0.00,11758.00,23.00,23.00,10.00,-5.00,0.00,0.00,3.00,8868.00,17.00,14.00,8.00,5.00,3.00,0.00,78.57,100.00,100.00,1,6,2025-09-14,881.59,1167.71,0.18,0.82,890.18,1159.12
13073,673,451,W,5.00,12941.00,21.00,13.00,3.00,5.00,3.00,2.00,4.00,11855.00,11.00,16.00,7.00,-5.00,3.00,1.00,75.00,61.54,100.00,1,7,2025-09-14,852.26,843.31,0.43,0.57,824.50,871.07
13074,676,670,L,4.00,12867.00,16.00,20.00,3.00,-5.00,2.00,0.00,5.00,12670.00,14.00,23.00,2.00,5.00,2.00,0.00,78.26,80.00,100.00,1,7,2025-09-14,773.78,801.72,0.54,0.46,800.00,775.50
13075,663,532,L,1.00,13307.00,13.00,17.00,5.00,-5.00,1.00,0.00,2.00,12899.00,13.00,19.00,5.00,5.00,1.00,0.00,89.47,94.12,100.00,1,7,2025-09-14,875.42,1073.79,0.27,0.73,888.70,1060.50
13076,664,671,L,2.00,9798.00,29.00,19.00,4.00,-5.00,0.00,0.00,3.00,12661.00,14.00,13.00,11.00,5.00,0.00,0.00,76.92,89.47,100.00,1,7,2025-09-14,843.27,852.26,0.57,0.43,871.03,824.50
