ID player,amplua,games,goals,p_goals,assists,p_assists,throws_by,p_throws_by,shot_on_target,p_shot_on_target,blocked_throws,p_blocked_throws,p_m,p_p_m,player_rating
8381.0,10.0,8,2.0,1.39,1.0,0.68,23.0,74.01,22.0,68.06,2.0,1.39,-13.0,17.01,162.54
8382.0,10.0,4,0.0,0.11,0.0,0.11,4.0,5.44,5.0,8.03,0.0,0.11,-1.0,0.03,13.83
8404.0,10.0,8,10.0,16.06,8.0,10.89,31.0,130.68,52.0,355.56,3.0,2.35,6.0,6.72,522.25
8405.0,10.0,3,0.0,0.08,0.0,0.08,5.0,10.08,3.0,4.08,2.0,2.08,-1.0,0.08,16.5
8408.0,10.0,20,7.0,5.34,4.0,2.69,44.0,112.02,83.0,372.67,6.0,4.36,-22.0,17.42,514.5
8415.0,10.0,2,1.0,0.89,2.0,2.72,1.0,0.89,6.0,20.06,1.0,0.89,2.0,2.72,28.17
8416.0,10.0,42,18.0,14.88,3.0,2.38,60.0,106.88,77.0,168.0,3.0,2.38,-2.0,0.6,295.12
8432.0,10.0,2,3.0,5.56,0.0,0.06,1.0,0.89,4.0,9.39,0.0,0.06,0.0,0.06,16.0
8437.0,10.0,47,26.0,24.36,5.0,3.5,110.0,295.42,182.0,766.74,29.0,28.87,-19.0,2.65,1121.54
8445.0,10.0,33,20.0,19.7,10.0,7.28,50.0,93.34,114.0,432.73,16.0,14.01,-1.0,0.61,567.68
8446.0,10.0,45,27.0,26.45,18.0,14.45,122.0,372.67,209.0,1041.61,6.0,4.05,23.0,20.67,1479.9
8447.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
8479.0,10.0,50,20.0,16.06,13.0,9.1,84.0,170.51,157.0,546.7,21.0,17.21,-2.0,0.8,760.38
8481.0,10.0,23,7.0,5.1,3.0,2.03,46.0,107.97,74.0,263.39,2.0,1.48,3.0,2.03,382.01
8482.0,10.0,18,12.0,12.5,1.0,0.89,29.0,56.89,53.0,174.22,7.0,5.56,0.0,0.5,250.56
8519.0,10.0,3,0.0,0.08,0.0,0.08,0.0,0.08,1.0,0.75,0.0,0.08,0.0,0.08,1.17
8541.0,10.0,6,1.0,0.67,2.0,1.5,10.0,20.17,9.0,16.67,3.0,2.67,3.0,2.67,44.33
8542.0,10.0,35,21.0,20.57,13.0,10.13,47.0,79.75,114.0,410.29,35.0,47.64,9.0,6.29,574.67
8563.0,10.0,12,1.0,0.75,1.0,0.75,7.0,6.75,20.0,40.33,1.0,0.75,-13.0,10.08,59.42
8565.0,10.0,3,0.0,0.08,0.0,0.08,6.0,14.08,6.0,14.08,2.0,2.08,-5.0,6.75,37.17
8572.0,10.0,8,2.0,1.39,2.0,1.39,12.0,22.22,15.0,33.35,3.0,2.35,-1.0,0.01,60.71
8575.0,10.0,32,7.0,4.75,7.0,4.75,40.0,64.22,70.0,177.35,16.0,14.22,-12.0,1.39,266.69
8577.0,10.0,5,0.0,0.14,0.0,0.14,1.0,0.67,3.0,2.94,1.0,0.67,-4.0,2.01,6.57
8578.0,10.0,14,4.0,2.87,1.0,0.79,18.0,29.53,22.0,42.29,3.0,2.03,1.0,0.79,78.31
8583.0,10.0,16,4.0,2.78,4.0,2.78,27.0,55.01,32.0,75.11,9.0,8.51,-3.0,0.01,144.19
8584.0,10.0,2,0.0,0.06,1.0,0.89,0.0,0.06,0.0,0.06,3.0,5.56,-2.0,1.39,8.0
8586.0,10.0,14,2.0,1.34,1.0,0.79,12.0,14.67,32.0,84.2,2.0,1.34,-9.0,3.17,105.52
8595.0,10.0,4,2.0,1.78,1.0,0.69,6.0,11.11,12.0,40.11,1.0,0.69,-4.0,2.78,57.17
8600.0,10.0,14,11.0,12.7,8.0,7.63,43.0,146.79,78.0,460.96,5.0,3.84,8.0,7.63,639.55
8602.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
8617.0,10.0,29,9.0,6.6,13.0,10.97,48.0,96.25,95.0,343.68,8.0,5.68,-10.0,0.92,464.1
8624.0,10.0,2,2.0,2.72,0.0,0.06,2.0,2.72,4.0,9.39,1.0,0.89,0.0,0.06,15.83
8625.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,2.0,4.69,0.0,0.03,-1.0,0.69,5.5
8626.0,10.0,6,2.0,1.5,5.0,6.0,20.0,73.5,23.0,96.0,3.0,2.67,5.0,6.0,185.67
8631.0,10.0,5,4.0,4.67,11.0,28.01,12.0,32.94,26.0,144.01,3.0,2.94,15.0,50.14,262.7
8632.0,10.0,15,16.0,22.82,7.0,6.02,28.0,62.02,60.0,260.42,3.0,2.02,22.0,40.02,393.3
8633.0,10.0,19,5.0,3.51,0.0,0.53,14.0,15.51,23.0,36.04,10.0,9.12,-8.0,1.23,65.94
8638.0,10.0,9,4.0,3.36,3.0,2.25,31.0,117.36,36.0,156.25,2.0,1.36,-21.0,42.25,322.83
8639.0,10.0,9,13.0,23.36,6.0,6.25,25.0,78.03,40.0,191.36,4.0,3.36,17.0,38.03,340.39
8640.0,10.0,43,28.0,28.76,7.0,4.67,64.0,117.78,145.0,538.48,22.0,19.78,16.0,12.48,721.96
8641.0,10.0,6,2.0,1.5,0.0,0.17,18.0,60.17,12.0,28.17,2.0,1.5,4.0,4.17,95.67
8642.0,10.0,56,25.0,21.05,30.0,27.63,91.0,179.76,150.0,453.34,17.0,12.38,43.0,48.91,743.07
8644.0,10.0,4,0.0,0.11,0.0,0.11,0.0,0.11,0.0,0.11,2.0,1.78,-8.0,13.44,15.67
8647.0,10.0,22,0.0,0.61,1.0,0.99,26.0,40.01,15.0,15.84,4.0,2.67,-31.0,33.96,94.08
8648.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,1.0,1.36,0.0,0.03,0.0,0.03,1.5
8649.0,10.0,25,2.0,1.52,5.0,3.36,17.0,17.92,43.0,88.99,7.0,4.99,-8.0,0.59,117.37
8651.0,10.0,7,1.0,0.67,0.0,0.19,11.0,21.15,14.0,32.86,5.0,5.43,5.0,5.43,65.74
8656.0,10.0,15,4.0,2.82,7.0,6.02,15.0,20.42,33.0,84.02,1.0,0.82,-3.0,0.02,114.1
8658.0,10.0,29,4.0,2.69,3.0,2.12,51.0,107.5,44.0,82.23,13.0,10.97,-11.0,1.31,206.81
8659.0,10.0,28,8.0,5.73,5.0,3.34,36.0,59.06,46.0,91.68,12.0,9.92,5.0,3.34,173.07
8661.0,10.0,18,2.0,1.39,1.0,0.89,12.0,12.5,16.0,20.06,4.0,2.72,-5.0,0.22,37.78
8670.0,10.0,7,3.0,2.48,3.0,2.48,8.0,12.0,20.0,64.0,5.0,5.43,-2.0,0.1,86.5
8671.0,10.0,37,7.0,4.69,7.0,4.69,67.0,144.69,76.0,182.47,28.0,31.55,23.0,22.99,391.07
8672.0,10.0,6,1.0,0.67,0.0,0.17,5.0,6.0,13.0,32.67,1.0,0.67,-7.0,6.0,46.17
8673.0,10.0,4,2.0,1.78,0.0,0.11,14.0,53.78,20.0,106.78,0.0,0.11,1.0,0.69,163.25
8674.0,10.0,13,6.0,5.13,2.0,1.34,23.0,48.72,37.0,118.0,6.0,5.13,-8.0,2.62,180.94
8675.0,10.0,7,5.0,5.43,1.0,0.67,14.0,32.86,33.0,166.77,1.0,0.67,-6.0,3.34,209.74
8676.0,10.0,7,2.0,1.43,1.0,0.67,10.0,17.81,15.0,37.34,4.0,3.81,-4.0,1.15,62.21
8680.0,10.0,10,3.0,2.18,1.0,0.71,6.0,5.88,25.0,71.11,10.0,13.61,1.0,0.71,94.2
8683.0,10.0,25,1.0,1.07,0.0,0.69,19.0,21.47,11.0,9.2,8.0,5.92,-8.0,0.59,38.94
8685.0,10.0,2,0.0,0.06,0.0,0.06,1.0,0.89,1.0,0.89,0.0,0.06,-1.0,0.22,2.17
8686.0,10.0,41,29.0,31.32,18.0,15.04,113.0,350.24,146.0,569.71,15.0,11.63,-4.0,0.2,978.13
8687.0,10.0,34,22.0,22.51,12.0,9.18,54.0,104.71,93.0,286.33,8.0,5.49,-7.0,0.05,428.27
8688.0,10.0,48,28.0,27.0,21.0,17.52,90.0,200.08,131.0,402.52,8.0,5.33,39.0,46.02,698.48
8689.0,10.0,39,9.0,6.16,13.0,9.75,62.0,120.31,94.0,258.98,12.0,8.78,7.0,4.67,408.65
8693.0,10.0,11,0.0,0.31,0.0,0.31,0.0,0.31,2.0,1.34,4.0,3.09,-1.0,0.06,5.41
8695.0,10.0,35,7.0,4.71,1.0,1.33,25.0,27.16,35.0,47.64,12.0,9.09,-13.0,1.47,91.4
8697.0,10.0,15,2.0,1.35,1.0,0.82,18.0,28.02,29.0,66.15,7.0,6.02,-5.0,0.42,102.77
8698.0,10.0,54,14.0,9.8,8.0,5.35,36.0,37.5,56.0,78.24,11.0,7.41,6.0,4.17,142.46
8699.0,10.0,54,52.0,68.91,36.0,37.5,144.0,433.5,237.0,1120.67,9.0,6.0,101.0,224.07,1890.65
8700.0,10.0,5,0.0,0.14,0.0,0.14,3.0,2.94,4.0,4.67,3.0,2.94,2.0,1.61,12.43
8702.0,10.0,52,26.0,23.11,14.0,9.88,45.0,55.39,104.0,244.11,33.0,33.39,8.0,5.34,371.22
8703.0,10.0,32,5.0,3.34,0.0,0.89,41.0,67.09,46.0,82.35,15.0,12.92,-20.0,6.72,173.3
8704.0,10.0,28,3.0,2.1,0.0,0.78,22.0,25.4,33.0,50.67,8.0,5.73,-14.0,3.11,87.79
8705.0,10.0,12,1.0,0.75,1.0,0.75,3.0,2.08,8.0,8.33,1.0,0.75,-9.0,4.08,16.75
8709.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
8711.0,10.0,49,2.0,2.11,3.0,2.54,40.0,47.35,31.0,31.31,25.0,22.45,-1.0,1.05,106.81
8713.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
8714.0,10.0,9,3.0,2.25,2.0,1.36,11.0,17.36,19.0,46.69,2.0,1.36,-2.0,0.03,69.06
8715.0,10.0,9,1.0,0.69,0.0,0.25,4.0,3.36,11.0,17.36,3.0,2.25,-14.0,17.36,41.28
8716.0,10.0,42,45.0,64.38,16.0,12.6,117.0,366.1,227.0,1303.71,31.0,34.38,-30.0,12.6,1793.76
8719.0,10.0,24,0.0,0.67,1.0,1.04,7.0,5.04,13.0,12.04,5.0,3.38,-14.0,4.17,26.33
8720.0,10.0,2,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.33
8723.0,10.0,28,12.0,9.92,11.0,8.77,65.0,173.34,92.0,333.73,7.0,4.86,19.0,20.0,550.62
8724.0,10.0,6,1.0,0.67,1.0,0.67,4.0,4.17,5.0,6.0,1.0,0.67,-9.0,10.67,22.83
8729.0,10.0,2,1.0,0.89,1.0,0.89,3.0,5.56,7.0,26.89,1.0,0.89,1.0,0.89,36.0
8730.0,10.0,2,1.0,0.89,0.0,0.06,1.0,0.89,6.0,20.06,0.0,0.06,1.0,0.89,22.83
8734.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,1.0,1.36,1.5
8736.0,10.0,4,0.0,0.11,1.0,0.69,3.0,3.36,6.0,11.11,0.0,0.11,-4.0,2.78,18.17
8740.0,10.0,28,8.0,5.73,4.0,2.68,22.0,25.4,41.0,74.48,7.0,4.86,4.0,2.68,115.83
8742.0,10.0,34,7.0,4.72,14.0,11.38,52.0,97.81,86.0,247.14,26.0,29.49,-3.0,0.21,390.75
8743.0,10.0,2,3.0,5.56,0.0,0.06,4.0,9.39,10.0,53.39,0.0,0.06,-3.0,3.56,72.0
8745.0,10.0,15,18.0,28.02,7.0,6.02,39.0,114.82,60.0,260.42,2.0,1.35,2.0,1.35,411.97
8746.0,10.0,1,2.0,4.69,0.0,0.03,2.0,4.69,6.0,38.03,0.0,0.03,2.0,4.69,52.17
8747.0,10.0,1,0.0,0.03,0.0,0.03,2.0,4.69,2.0,4.69,0.0,0.03,-2.0,3.36,12.83
8748.0,10.0,1,0.0,0.03,1.0,1.36,1.0,1.36,5.0,26.69,0.0,0.03,-2.0,3.36,32.83
8750.0,10.0,2,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.33
8752.0,10.0,36,12.0,9.0,15.0,12.25,52.0,93.44,111.0,380.25,5.0,3.36,23.0,23.36,521.67
8753.0,10.0,24,7.0,5.04,6.0,4.17,23.0,30.38,42.0,88.17,13.0,12.04,-11.0,2.04,141.83
8754.0,10.0,20,10.0,8.89,5.0,3.47,34.0,69.69,73.0,291.34,7.0,5.34,-5.0,0.14,378.87
8758.0,10.0,31,12.0,9.51,20.0,20.43,38.0,60.11,85.0,262.26,5.0,3.33,22.0,23.81,379.45
8759.0,10.0,11,1.0,0.73,0.0,0.31,9.0,10.67,9.0,10.67,3.0,2.12,-6.0,1.58,26.08
8761.0,10.0,26,8.0,5.85,5.0,3.35,40.0,75.59,49.0,109.4,13.0,11.56,4.0,2.67,208.42
8767.0,10.0,5,0.0,0.14,3.0,2.94,3.0,2.94,6.0,9.34,5.0,6.81,3.0,2.94,25.1
8768.0,10.0,4,1.0,0.69,1.0,0.69,5.0,8.03,7.0,14.69,2.0,1.78,3.0,3.36,29.25
8770.0,10.0,29,8.0,5.68,7.0,4.83,51.0,107.5,61.0,149.45,6.0,4.05,13.0,10.97,282.47
8771.0,10.0,9,2.0,1.36,1.0,0.69,12.0,20.25,18.0,42.25,3.0,2.25,16.0,34.03,100.83
8772.0,10.0,36,8.0,5.44,1.0,1.36,23.0,23.36,41.0,61.36,2.0,1.78,0.0,1.0,94.31
8773.0,10.0,48,9.0,6.02,2.0,2.08,24.0,21.33,43.0,54.19,14.0,10.08,3.0,2.52,96.23
8775.0,10.0,16,0.0,0.44,0.0,0.44,4.0,2.78,4.0,2.78,5.0,3.67,-12.0,5.44,15.56
8776.0,10.0,19,1.0,0.91,1.0,0.91,10.0,9.12,17.0,21.4,2.0,1.4,-3.0,0.0,33.76
8779.0,10.0,7,0.0,0.19,1.0,0.67,6.0,7.34,3.0,2.48,1.0,0.67,-1.0,0.0,11.36
8780.0,10.0,7,1.0,0.67,0.0,0.19,4.0,3.81,8.0,12.0,2.0,1.43,0.0,0.19,18.31
8784.0,10.0,8,0.0,0.22,0.0,0.22,4.0,3.56,4.0,3.56,5.0,5.01,-4.0,0.89,13.46
8794.0,10.0,52,28.0,25.85,15.0,10.77,114.0,289.37,142.0,436.55,42.0,49.37,25.0,21.8,833.71
8795.0,10.0,32,5.0,3.34,1.0,1.25,24.0,26.89,37.0,56.0,10.0,7.35,-8.0,0.22,95.05
8796.0,10.0,41,3.0,2.36,5.0,3.42,26.0,26.29,38.0,49.03,20.0,17.56,-13.0,0.93,99.58
8797.0,10.0,39,0.0,1.08,3.0,2.31,35.0,44.16,29.0,32.31,19.0,16.67,-19.0,4.01,100.55
8798.0,10.0,41,5.0,3.42,2.0,1.9,24.0,23.19,26.0,26.29,4.0,2.86,-12.0,0.65,58.31
8799.0,10.0,37,4.0,2.79,1.0,1.39,6.0,4.0,34.0,43.6,19.0,17.12,-4.0,0.13,69.03
8800.0,10.0,6,0.0,0.17,0.0,0.17,0.0,0.17,2.0,1.5,1.0,0.67,-1.0,0.0,2.67
8801.0,10.0,21,1.0,0.96,0.0,0.58,10.0,8.68,4.0,2.68,7.0,5.25,-9.0,1.44,19.6
8802.0,10.0,30,3.0,2.13,2.0,1.63,22.0,24.3,40.0,67.5,11.0,8.53,-15.0,3.33,107.43
8804.0,10.0,19,10.0,9.12,13.0,13.76,17.0,21.4,69.0,274.11,12.0,12.11,-1.0,0.25,330.75
8805.0,10.0,33,4.0,2.73,3.0,2.19,37.0,54.73,56.0,114.61,6.0,4.01,2.0,1.7,179.98
8806.0,10.0,8,0.0,0.22,0.0,0.22,4.0,3.56,7.0,8.68,2.0,1.39,4.0,3.56,17.62
8807.0,10.0,18,1.0,0.89,1.0,0.89,11.0,10.89,23.0,37.56,5.0,3.56,-16.0,9.39,63.17
8808.0,10.0,23,1.0,1.02,1.0,1.02,16.0,17.1,19.0,22.67,12.0,10.9,-10.0,1.65,54.36
8809.0,10.0,5,1.0,0.67,0.0,0.14,5.0,6.81,3.0,2.94,2.0,1.61,0.0,0.14,12.3
8810.0,10.0,18,7.0,5.56,2.0,1.39,37.0,88.89,41.0,107.56,3.0,2.0,16.0,20.06,225.44
8813.0,10.0,7,1.0,0.67,1.0,0.67,7.0,9.53,3.0,2.48,2.0,1.43,-2.0,0.1,14.88
8814.0,10.0,15,1.0,0.82,2.0,1.35,4.0,2.82,9.0,8.82,9.0,8.82,-10.0,3.75,26.37
8816.0,10.0,5,0.0,0.14,1.0,0.67,3.0,2.94,2.0,1.61,1.0,0.67,-1.0,0.01,6.03
8821.0,10.0,32,9.0,6.42,3.0,2.17,58.0,125.35,93.0,302.17,8.0,5.56,10.0,7.35,449.01
8822.0,10.0,50,12.0,8.27,8.0,5.34,63.0,101.77,103.0,247.9,10.0,6.72,-7.0,0.04,370.03
8823.0,10.0,34,6.0,4.0,2.0,1.73,61.0,130.72,62.0,134.67,8.0,5.49,-5.0,0.01,276.63
8824.0,10.0,21,1.0,0.96,2.0,1.44,11.0,10.01,21.0,28.58,7.0,5.25,-6.0,0.3,46.55
8825.0,10.0,30,20.0,20.83,6.0,4.03,45.0,83.33,75.0,213.33,7.0,4.8,7.0,4.8,331.13
8826.0,10.0,9,1.0,0.69,2.0,1.36,9.0,12.25,10.0,14.69,1.0,0.69,1.0,0.69,30.39
8839.0,10.0,33,3.0,2.19,2.0,1.7,34.0,47.28,51.0,96.73,12.0,9.28,-11.0,0.92,158.11
8840.0,10.0,15,7.0,6.02,0.0,0.42,13.0,16.02,19.0,30.82,1.0,0.82,-2.0,0.02,54.1
8842.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
8864.0,10.0,3,0.0,0.08,1.0,0.75,5.0,10.08,4.0,6.75,0.0,0.08,0.0,0.08,17.83
8868.0,10.0,8,1.0,0.68,0.0,0.22,4.0,3.56,12.0,22.22,0.0,0.22,-2.0,0.06,26.96
8879.0,10.0,19,13.0,13.76,5.0,3.51,79.0,355.33,70.0,281.76,6.0,4.42,17.0,21.4,680.18
8880.0,10.0,8,0.0,0.22,0.0,0.22,2.0,1.39,0.0,0.22,2.0,1.39,-3.0,0.35,3.79
8888.0,10.0,34,3.0,2.21,10.0,7.22,46.0,78.51,68.0,159.61,6.0,4.0,-6.0,0.0,251.56
8889.0,10.0,29,12.0,9.77,4.0,2.69,55.0,123.45,76.0,225.31,1.0,1.17,-1.0,0.51,362.9
8892.0,10.0,42,7.0,4.67,7.0,4.67,22.0,20.02,41.0,54.86,13.0,9.52,6.0,4.02,97.76
8893.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
8894.0,10.0,4,1.0,0.69,0.0,0.11,2.0,1.78,3.0,3.36,0.0,0.11,1.0,0.69,6.75
8897.0,10.0,24,17.0,18.38,5.0,3.38,50.0,121.5,69.0,222.04,17.0,18.38,-13.0,3.38,387.04
8900.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
8904.0,10.0,6,0.0,0.17,0.0,0.17,6.0,8.17,16.0,48.17,0.0,0.17,-7.0,6.0,62.83
8906.0,10.0,27,12.0,10.08,12.0,10.08,30.0,44.08,57.0,140.08,5.0,3.34,10.0,7.79,215.46
8908.0,10.0,21,6.0,4.3,3.0,2.01,20.0,26.3,47.0,121.44,5.0,3.44,3.0,2.01,159.5
8909.0,10.0,18,2.0,1.39,1.0,0.89,17.0,22.22,33.0,72.0,11.0,10.89,-6.0,0.5,107.89
8911.0,10.0,21,1.0,0.96,2.0,1.44,17.0,20.01,16.0,18.11,4.0,2.68,-24.0,20.01,63.21
8913.0,10.0,2,0.0,0.06,0.0,0.06,1.0,0.89,0.0,0.06,0.0,0.06,1.0,0.89,2.0
8914.0,10.0,38,19.0,16.89,15.0,11.98,73.0,165.63,107.0,338.01,20.0,18.25,-18.0,3.58,554.33
8915.0,10.0,20,2.0,1.42,2.0,1.42,21.0,29.61,24.0,37.36,13.0,13.34,-17.0,9.34,92.48
8916.0,10.0,17,1.0,0.86,1.0,0.86,10.0,9.69,16.0,20.86,4.0,2.75,-7.0,1.02,36.05
8918.0,10.0,2,0.0,0.06,0.0,0.06,0.0,0.06,1.0,0.89,0.0,0.06,0.0,0.06,1.17
8919.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
8922.0,10.0,4,2.0,1.78,1.0,0.69,2.0,1.78,6.0,11.11,4.0,5.44,3.0,3.36,24.17
8923.0,10.0,14,3.0,2.03,4.0,2.87,11.0,12.7,24.0,49.53,10.0,10.87,2.0,1.34,79.33
8924.0,10.0,39,7.0,4.67,12.0,8.78,35.0,44.16,47.0,73.39,12.0,8.78,21.0,19.39,159.17
8925.0,10.0,21,15.0,16.3,6.0,4.3,53.0,152.01,94.0,452.68,19.0,24.11,-9.0,1.44,650.83
8926.0,10.0,3,4.0,6.75,3.0,4.08,10.0,36.75,10.0,36.75,0.0,0.08,6.0,14.08,98.5
8927.0,10.0,32,13.0,10.5,13.0,10.5,46.0,82.35,123.0,514.67,11.0,8.34,13.0,10.5,636.86
8931.0,10.0,2,0.0,0.06,0.0,0.06,0.0,0.06,1.0,0.89,0.0,0.06,-1.0,0.22,1.33
8933.0,10.0,18,13.0,14.22,5.0,3.56,44.0,122.72,70.0,296.06,7.0,5.56,2.0,1.39,443.5
8934.0,10.0,24,4.0,2.67,3.0,2.04,40.0,80.67,61.0,176.04,4.0,2.67,-4.0,0.0,264.08
8936.0,10.0,31,1.0,1.23,3.0,2.15,51.0,101.76,41.0,68.75,24.0,27.44,-6.0,0.02,201.36
8937.0,10.0,33,16.0,14.01,13.0,10.37,59.0,126.07,123.0,500.37,3.0,2.19,20.0,19.7,672.71
8939.0,10.0,2,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.33
8940.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
8941.0,10.0,24,7.0,5.04,3.0,2.04,16.0,16.67,42.0,88.17,7.0,5.04,-6.0,0.17,117.13
8943.0,10.0,9,0.0,0.25,0.0,0.25,1.0,0.69,3.0,2.25,1.0,0.69,-7.0,3.36,7.5
8944.0,10.0,12,0.0,0.33,3.0,2.08,12.0,16.33,21.0,44.08,4.0,3.0,-2.0,0.0,65.83
8947.0,10.0,7,3.0,2.48,1.0,0.67,8.0,12.0,12.0,24.77,0.0,0.19,2.0,1.43,41.55
8948.0,10.0,28,12.0,9.92,5.0,3.34,47.0,95.34,73.0,215.43,3.0,2.1,0.0,0.78,326.9
8950.0,10.0,8,1.0,0.68,2.0,1.39,5.0,5.01,8.0,10.89,8.0,10.89,-3.0,0.35,29.21
8951.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
8953.0,10.0,48,7.0,4.69,8.0,5.33,75.0,143.52,83.0,172.52,9.0,6.02,-11.0,0.19,332.27
8956.0,10.0,16,4.0,2.78,11.0,11.67,24.0,44.44,32.0,75.11,1.0,0.84,-3.0,0.01,134.85
8957.0,10.0,23,10.0,8.32,11.0,9.57,26.0,38.7,53.0,140.44,7.0,5.1,-17.0,7.54,209.66
8960.0,10.0,29,30.0,41.84,6.0,4.05,77.0,230.92,143.0,753.61,9.0,6.6,20.0,21.27,1058.28
8978.0,10.0,2,0.0,0.06,0.0,0.06,3.0,5.56,5.0,14.22,1.0,0.89,-7.0,22.22,43.0
9007.0,10.0,11,0.0,0.31,1.0,0.73,18.0,35.76,15.0,25.76,6.0,5.58,-10.0,6.06,74.2
9010.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
9011.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
9028.0,10.0,10,1.0,0.71,2.0,1.34,10.0,13.61,14.0,24.54,1.0,0.71,-2.0,0.01,40.93
9089.0,10.0,1,0.0,0.03,0.0,0.03,2.0,4.69,1.0,1.36,0.0,0.03,-1.0,0.69,6.83
9103.0,10.0,1,1.0,1.36,0.0,0.03,0.0,0.03,1.0,1.36,0.0,0.03,1.0,1.36,4.17
9171.0,10.0,2,1.0,0.89,0.0,0.06,0.0,0.06,4.0,9.39,1.0,0.89,1.0,0.89,12.17
9298.0,10.0,21,6.0,4.3,10.0,8.68,37.0,78.11,75.0,293.44,2.0,1.44,-9.0,1.44,387.4
9301.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
9302.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
9303.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
9319.0,10.0,43,14.0,10.42,4.0,2.9,73.0,149.46,125.0,406.23,28.0,28.76,-34.0,16.74,614.52
9320.0,10.0,50,11.0,7.48,13.0,9.1,75.0,138.89,94.0,209.44,14.0,9.98,-5.0,0.22,375.11
9323.0,10.0,3,0.0,0.08,0.0,0.08,0.0,0.08,0.0,0.08,0.0,0.08,0.0,0.08,0.5
9326.0,10.0,2,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.33
9331.0,10.0,5,3.0,2.94,0.0,0.14,21.0,95.34,18.0,70.94,0.0,0.14,-8.0,10.27,179.77
9333.0,10.0,6,9.0,16.67,7.0,10.67,14.0,37.5,21.0,80.67,1.0,0.67,13.0,32.67,178.83
9334.0,10.0,28,7.0,4.86,6.0,4.06,49.0,102.86,70.0,199.11,12.0,9.92,-10.0,1.02,321.83
9339.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
9342.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
9343.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
9404.0,10.0,2,0.0,0.06,0.0,0.06,0.0,0.06,1.0,0.89,0.0,0.06,-3.0,3.56,4.67
9454.0,10.0,3,0.0,0.08,1.0,0.75,0.0,0.08,1.0,0.75,0.0,0.08,-1.0,0.08,1.83
9538.0,10.0,28,8.0,5.73,4.0,2.68,37.0,62.0,58.0,140.25,5.0,3.34,4.0,2.68,216.69
9605.0,10.0,33,13.0,10.37,6.0,4.01,61.0,134.01,85.0,248.19,16.0,14.01,-5.0,0.01,410.59
9609.0,10.0,8,1.0,0.68,2.0,1.39,13.0,25.68,13.0,25.68,2.0,1.39,-3.0,0.35,55.17
9610.0,10.0,23,16.0,17.1,9.0,7.16,49.0,121.36,89.0,374.7,6.0,4.2,18.0,20.73,545.25
9611.0,10.0,1,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.03,0.17
9612.0,10.0,37,12.0,8.92,5.0,3.37,50.0,85.26,72.0,165.14,23.0,22.99,-14.0,1.66,287.34
