ID player,amplua,games,goals,assists,assists_2,throws_by,shot_on_target,blocked_throws,p_m
6977,10.0,44,5.0,2.0,1.0,40.0,63.0,13.0,-32.0
6978,9.0,37,0.0,3.0,1.0,38.0,29.0,52.0,-3.0
6979,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6980,10.0,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0
6982,9.0,92,25.0,43.0,16.0,181.0,229.0,71.0,86.0
6983,9.0,24,2.0,4.0,2.0,39.0,33.0,14.0,18.0
6985,9.0,14,1.0,1.0,0.0,9.0,20.0,5.0,0.0
6986,10.0,93,20.0,26.0,7.0,92.0,188.0,31.0,21.0
6987,10.0,81,75.0,49.0,13.0,279.0,433.0,27.0,82.0
6988,10.0,43,13.0,12.0,2.0,55.0,105.0,19.0,40.0
6989,10.0,3,1.0,0.0,0.0,2.0,4.0,1.0,4.0
6990,10.0,93,30.0,20.0,14.0,178.0,235.0,86.0,51.0
6991,10.0,4,0.0,3.0,0.0,3.0,2.0,1.0,4.0
6992,10.0,4,2.0,1.0,0.0,9.0,17.0,1.0,0.0
6996,9.0,23,0.0,1.0,1.0,11.0,6.0,6.0,-8.0
6997,10.0,8,1.0,0.0,0.0,4.0,8.0,1.0,-6.0
7000,10.0,12,1.0,1.0,1.0,9.0,6.0,2.0,4.0
7001,9.0,1,0.0,0.0,0.0,0.0,1.0,1.0,-7.0
7002,9.0,58,1.0,1.0,1.0,24.0,29.0,38.0,20.0
7004,9.0,17,0.0,1.0,0.0,6.0,8.0,2.0,-4.0
7005,10.0,63,15.0,8.0,0.0,115.0,128.0,14.0,-1.0
7006,9.0,41,1.0,2.0,3.0,17.0,15.0,18.0,-14.0
7007,10.0,33,8.0,5.0,5.0,62.0,83.0,7.0,-5.0
7008,10.0,7,0.0,0.0,1.0,3.0,6.0,1.0,1.0
7011,10.0,3,1.0,0.0,0.0,3.0,5.0,0.0,4.0
7012,9.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7013,9.0,36,0.0,4.0,2.0,9.0,21.0,13.0,-36.0
7015,9.0,19,0.0,3.0,0.0,16.0,10.0,3.0,-2.0
7016,9.0,11,0.0,3.0,0.0,10.0,3.0,3.0,-2.0
7018,9.0,5,0.0,1.0,0.0,0.0,1.0,3.0,0.0
7020,10.0,25,2.0,4.0,1.0,13.0,18.0,6.0,-8.0
7021,10.0,66,16.0,16.0,3.0,125.0,122.0,42.0,27.0
7022,9.0,53,0.0,7.0,4.0,54.0,35.0,48.0,-2.0
7025,10.0,67,18.0,14.0,11.0,82.0,177.0,10.0,0.0
7026,10.0,47,27.0,23.0,4.0,74.0,139.0,21.0,36.0
7028,9.0,19,1.0,2.0,2.0,13.0,10.0,11.0,2.0
7029,10.0,13,2.0,1.0,0.0,5.0,13.0,1.0,-10.0
7030,10.0,81,30.0,10.0,4.0,92.0,165.0,4.0,22.0
7031,10.0,38,3.0,2.0,0.0,18.0,25.0,6.0,0.0
7032,9.0,45,3.0,2.0,2.0,33.0,32.0,17.0,13.0
7033,10.0,102,24.0,31.0,12.0,148.0,183.0,28.0,87.0
7034,9.0,19,0.0,1.0,1.0,16.0,13.0,6.0,9.0
7035,9.0,14,0.0,0.0,0.0,18.0,11.0,4.0,-11.0
7036,10.0,4,0.0,0.0,0.0,0.0,2.0,0.0,1.0
7037,10.0,38,0.0,1.0,0.0,7.0,11.0,3.0,6.0
7039,10.0,56,15.0,8.0,4.0,59.0,109.0,28.0,-7.0
7040,9.0,15,0.0,0.0,2.0,6.0,3.0,5.0,-21.0
7042,9.0,4,0.0,1.0,0.0,0.0,4.0,1.0,-1.0
7043,10.0,28,6.0,0.0,0.0,25.0,35.0,13.0,-23.0
7045,10.0,22,23.0,4.0,3.0,43.0,91.0,7.0,-1.0
7046,9.0,10,1.0,0.0,0.0,10.0,16.0,3.0,-13.0
7048,9.0,50,0.0,1.0,1.0,48.0,18.0,22.0,11.0
7049,10.0,100,57.0,36.0,9.0,187.0,289.0,36.0,45.0
7050,10.0,101,52.0,21.0,6.0,137.0,254.0,11.0,39.0
7051,10.0,75,15.0,10.0,0.0,73.0,119.0,20.0,9.0
7053,10.0,41,16.0,5.0,0.0,66.0,69.0,7.0,3.0
7054,9.0,32,4.0,2.0,2.0,50.0,61.0,21.0,4.0
7055,9.0,70,6.0,7.0,1.0,89.0,56.0,68.0,20.0
7056,10.0,95,63.0,28.0,8.0,235.0,409.0,76.0,37.0
7057,10.0,10,3.0,2.0,0.0,11.0,19.0,4.0,1.0
7058,9.0,67,2.0,7.0,3.0,73.0,36.0,35.0,21.0
7059,10.0,102,27.0,35.0,12.0,87.0,151.0,27.0,51.0
7060,10.0,26,1.0,5.0,2.0,13.0,14.0,10.0,-3.0
7061,10.0,84,28.0,14.0,4.0,151.0,198.0,22.0,8.0
7062,9.0,54,7.0,4.0,1.0,30.0,63.0,14.0,-15.0
7073,10.0,95,38.0,29.0,6.0,148.0,227.0,33.0,14.0
7074,10.0,18,6.0,6.0,1.0,30.0,55.0,2.0,12.0
7076,10.0,72,18.0,10.0,1.0,98.0,152.0,10.0,-15.0
7077,9.0,10,0.0,2.0,1.0,12.0,2.0,3.0,3.0
7078,10.0,66,41.0,18.0,5.0,149.0,225.0,7.0,18.0
7079,9.0,34,5.0,8.0,4.0,61.0,72.0,20.0,8.0
7080,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7081,10.0,51,1.0,4.0,2.0,28.0,33.0,20.0,-24.0
7082,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7083,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7084,10.0,100,6.0,11.0,3.0,102.0,75.0,59.0,-9.0
7085,10.0,81,39.0,11.0,7.0,123.0,203.0,41.0,-29.0
7086,9.0,25,0.0,3.0,0.0,14.0,5.0,14.0,9.0
7087,9.0,5,0.0,0.0,0.0,1.0,1.0,2.0,2.0
7088,10.0,71,5.0,7.0,1.0,55.0,73.0,64.0,1.0
7090,10.0,23,5.0,8.0,5.0,27.0,34.0,13.0,16.0
7094,9.0,46,2.0,4.0,2.0,51.0,31.0,45.0,4.0
7095,10.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7096,10.0,36,2.0,4.0,0.0,42.0,30.0,27.0,-29.0
7097,10.0,104,68.0,25.0,13.0,125.0,297.0,44.0,38.0
7098,10.0,72,31.0,31.0,8.0,81.0,163.0,8.0,32.0
7102,10.0,32,10.0,13.0,4.0,56.0,72.0,2.0,17.0
7103,10.0,3,0.0,0.0,0.0,5.0,3.0,1.0,-3.0
7104,10.0,39,5.0,6.0,0.0,30.0,42.0,20.0,-16.0
7105,10.0,54,19.0,8.0,6.0,111.0,151.0,22.0,-16.0
7106,10.0,20,19.0,10.0,1.0,50.0,88.0,3.0,24.0
7108,9.0,54,4.0,5.0,4.0,68.0,50.0,71.0,-11.0
7110,10.0,73,22.0,13.0,4.0,96.0,123.0,21.0,3.0
7111,9.0,85,17.0,13.0,2.0,194.0,148.0,95.0,20.0
7114,10.0,66,22.0,12.0,2.0,97.0,128.0,19.0,-20.0
7116,10.0,98,48.0,26.0,8.0,164.0,292.0,17.0,3.0
7117,9.0,65,6.0,3.0,2.0,80.0,53.0,35.0,-33.0
7118,10.0,104,103.0,26.0,15.0,235.0,519.0,69.0,7.0
7119,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7122,9.0,2,0.0,0.0,0.0,1.0,1.0,0.0,-2.0
7123,10.0,34,15.0,12.0,2.0,61.0,90.0,7.0,10.0
7124,10.0,38,15.0,16.0,3.0,83.0,121.0,6.0,10.0
7125,9.0,6,0.0,1.0,0.0,10.0,10.0,3.0,-1.0
7126,9.0,25,9.0,5.0,1.0,27.0,49.0,2.0,-20.0
7127,9.0,3,0.0,1.0,0.0,1.0,1.0,0.0,5.0
7131,10.0,77,15.0,29.0,10.0,128.0,206.0,39.0,-16.0
7132,9.0,52,11.0,13.0,1.0,120.0,117.0,45.0,-10.0
7133,10.0,1,0.0,1.0,0.0,2.0,1.0,1.0,-2.0
7134,9.0,50,7.0,5.0,1.0,79.0,60.0,23.0,-10.0
7136,9.0,80,11.0,14.0,3.0,158.0,124.0,126.0,10.0
7137,9.0,24,1.0,4.0,0.0,20.0,23.0,11.0,-4.0
7138,10.0,59,12.0,11.0,0.0,69.0,99.0,38.0,9.0
7140,10.0,16,8.0,4.0,1.0,13.0,32.0,4.0,-13.0
7141,9.0,33,1.0,3.0,0.0,13.0,19.0,17.0,-7.0
7143,9.0,5,0.0,0.0,0.0,1.0,4.0,0.0,1.0
7145,10.0,42,7.0,4.0,2.0,50.0,61.0,8.0,-10.0
7146,10.0,79,12.0,9.0,0.0,127.0,142.0,11.0,-25.0
7148,9.0,14,1.0,1.0,1.0,24.0,23.0,29.0,0.0
7150,9.0,2,0.0,0.0,0.0,2.0,1.0,1.0,-3.0
7151,9.0,18,3.0,2.0,0.0,21.0,25.0,17.0,-11.0
7153,10.0,54,42.0,25.0,10.0,109.0,220.0,44.0,26.0
7154,9.0,47,20.0,26.0,16.0,171.0,211.0,17.0,41.0
7159,10.0,49,5.0,1.0,2.0,21.0,45.0,15.0,-29.0
7162,9.0,5,0.0,0.0,0.0,3.0,1.0,0.0,-1.0
7163,9.0,58,2.0,5.0,2.0,64.0,61.0,20.0,-24.0
7164,10.0,67,5.0,2.0,0.0,58.0,71.0,43.0,-43.0
7165,10.0,57,14.0,5.0,1.0,41.0,110.0,20.0,-19.0
7167,10.0,69,3.0,0.0,0.0,40.0,68.0,17.0,-62.0
7168,9.0,8,0.0,0.0,0.0,3.0,5.0,3.0,-4.0
7169,10.0,63,17.0,6.0,3.0,77.0,161.0,38.0,-51.0
7170,9.0,39,0.0,2.0,0.0,19.0,23.0,15.0,-25.0
7171,10.0,37,5.0,2.0,0.0,34.0,44.0,8.0,-16.0
7172,9.0,11,1.0,1.0,0.0,1.0,4.0,0.0,-5.0
7173,10.0,71,14.0,7.0,1.0,71.0,177.0,26.0,-65.0
7174,10.0,19,2.0,4.0,1.0,4.0,21.0,1.0,0.0
7177,10.0,82,27.0,26.0,4.0,77.0,159.0,21.0,47.0
7178,10.0,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
7179,9.0,60,1.0,10.0,3.0,35.0,49.0,53.0,-20.0
7180,10.0,2,0.0,0.0,0.0,1.0,2.0,1.0,-2.0
7182,10.0,48,3.0,12.0,7.0,83.0,93.0,43.0,11.0
7183,10.0,10,10.0,6.0,1.0,24.0,46.0,3.0,13.0
7184,10.0,24,2.0,4.0,1.0,44.0,55.0,7.0,-20.0
7186,9.0,45,2.0,1.0,2.0,47.0,42.0,22.0,-5.0
7187,9.0,33,1.0,2.0,1.0,32.0,24.0,39.0,-3.0
7188,10.0,17,3.0,2.0,0.0,3.0,21.0,2.0,3.0
7190,10.0,62,14.0,7.0,2.0,92.0,126.0,9.0,-54.0
7192,9.0,11,0.0,1.0,2.0,7.0,7.0,0.0,4.0
7196,10.0,34,24.0,11.0,2.0,47.0,103.0,4.0,18.0
7199,10.0,73,22.0,11.0,3.0,48.0,124.0,20.0,-27.0
7200,9.0,65,20.0,16.0,7.0,162.0,244.0,70.0,18.0
7201,10.0,92,81.0,34.0,10.0,273.0,400.0,11.0,59.0
7202,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7203,10.0,21,11.0,2.0,4.0,35.0,48.0,3.0,-1.0
7204,10.0,43,10.0,11.0,3.0,63.0,112.0,13.0,0.0
7205,10.0,24,13.0,5.0,3.0,35.0,57.0,2.0,4.0
7206,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7207,9.0,35,2.0,5.0,3.0,30.0,54.0,24.0,-16.0
7211,10.0,10,1.0,0.0,0.0,16.0,11.0,2.0,-3.0
7212,9.0,19,3.0,3.0,1.0,14.0,17.0,12.0,-8.0
7213,10.0,58,22.0,16.0,10.0,81.0,181.0,12.0,15.0
7215,10.0,90,34.0,25.0,8.0,176.0,266.0,64.0,-8.0
7216,10.0,12,0.0,0.0,0.0,8.0,11.0,5.0,4.0
7217,10.0,73,80.0,22.0,7.0,296.0,386.0,20.0,71.0
7220,10.0,82,20.0,12.0,7.0,85.0,114.0,28.0,32.0
7223,10.0,42,22.0,27.0,5.0,78.0,148.0,4.0,17.0
7224,10.0,6,8.0,2.0,1.0,8.0,28.0,2.0,1.0
7225,10.0,7,5.0,0.0,0.0,11.0,29.0,0.0,-6.0
7226,10.0,2,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
7230,9.0,22,5.0,7.0,5.0,36.0,47.0,13.0,0.0
7232,10.0,73,18.0,24.0,13.0,97.0,139.0,35.0,11.0
7233,9.0,77,12.0,23.0,8.0,175.0,105.0,80.0,41.0
7235,9.0,48,7.0,4.0,9.0,69.0,57.0,27.0,2.0
7236,10.0,81,24.0,32.0,10.0,127.0,202.0,46.0,33.0
7237,10.0,2,0.0,0.0,0.0,2.0,0.0,1.0,-1.0
7238,10.0,74,50.0,26.0,14.0,181.0,370.0,14.0,-26.0
7239,10.0,59,29.0,18.0,2.0,92.0,146.0,16.0,27.0
7255,10.0,5,9.0,1.0,0.0,12.0,19.0,0.0,7.0
7259,10.0,5,4.0,1.0,1.0,6.0,19.0,0.0,8.0
7290,10.0,5,0.0,0.0,1.0,5.0,4.0,0.0,-4.0
7291,10.0,11,0.0,1.0,0.0,6.0,14.0,3.0,-7.0
7292,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
7301,9.0,5,0.0,0.0,0.0,3.0,2.0,1.0,-3.0
7304,10.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7313,9.0,5,0.0,1.0,0.0,5.0,6.0,4.0,3.0
7314,10.0,5,3.0,2.0,0.0,13.0,30.0,0.0,2.0
7318,9.0,5,0.0,0.0,0.0,1.0,4.0,5.0,-2.0
7320,10.0,5,0.0,0.0,0.0,4.0,2.0,1.0,-5.0
7322,9.0,5,0.0,0.0,0.0,7.0,11.0,3.0,15.0
7325,10.0,5,2.0,1.0,0.0,1.0,5.0,0.0,-1.0
7327,10.0,5,0.0,0.0,0.0,3.0,5.0,0.0,-3.0
7328,10.0,5,10.0,4.0,0.0,17.0,31.0,2.0,14.0
7329,10.0,5,6.0,1.0,0.0,11.0,19.0,3.0,10.0
7331,10.0,5,3.0,1.0,3.0,4.0,13.0,1.0,2.0
7356,9.0,5,0.0,2.0,1.0,7.0,8.0,2.0,-6.0
7358,10.0,5,4.0,1.0,0.0,6.0,10.0,0.0,1.0
7360,9.0,5,0.0,0.0,0.0,5.0,1.0,2.0,-7.0
7364,9.0,5,0.0,0.0,0.0,2.0,1.0,7.0,-6.0
7365,9.0,5,0.0,1.0,0.0,2.0,0.0,3.0,0.0
7367,10.0,5,2.0,1.0,0.0,9.0,9.0,0.0,-3.0
7378,10.0,5,0.0,1.0,0.0,3.0,12.0,1.0,-4.0
7386,10.0,7,0.0,2.0,0.0,14.0,15.0,3.0,-13.0
7409,10.0,28,26.0,14.0,4.0,98.0,154.0,3.0,14.0
7441,9.0,5,0.0,0.0,1.0,5.0,1.0,8.0,-4.0
7444,9.0,16,4.0,4.0,0.0,35.0,34.0,9.0,2.0
7454,10.0,18,0.0,0.0,1.0,12.0,20.0,10.0,-3.0
7456,10.0,15,2.0,0.0,0.0,10.0,15.0,1.0,-2.0
7460,9.0,12,0.0,1.0,0.0,7.0,10.0,5.0,0.0
7461,10.0,19,3.0,1.0,0.0,7.0,13.0,6.0,2.0
7470,10.0,19,16.0,10.0,6.0,57.0,93.0,1.0,14.0
7471,10.0,2,0.0,0.0,0.0,1.0,1.0,1.0,-7.0
7474,9.0,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0
7475,9.0,14,1.0,3.0,1.0,22.0,20.0,8.0,2.0
7498,10.0,5,1.0,0.0,1.0,1.0,6.0,1.0,-6.0
7516,10.0,5,7.0,0.0,1.0,6.0,24.0,4.0,-5.0
7521,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7522,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7523,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7524,10.0,15,0.0,1.0,2.0,7.0,7.0,5.0,-14.0
7538,9.0,2,0.0,0.0,0.0,1.0,2.0,3.0,1.0
7543,9.0,53,2.0,3.0,4.0,56.0,30.0,31.0,17.0
7547,10.0,1,1.0,0.0,0.0,4.0,3.0,0.0,-2.0
7548,10.0,7,0.0,0.0,0.0,3.0,4.0,0.0,-20.0
7553,10.0,76,30.0,28.0,8.0,215.0,272.0,15.0,15.0
7554,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7555,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7556,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7557,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7558,10.0,7,3.0,1.0,0.0,15.0,13.0,4.0,3.0
7561,9.0,6,2.0,8.0,0.0,6.0,18.0,2.0,6.0
7564,10.0,73,64.0,35.0,11.0,174.0,353.0,37.0,-2.0
7565,10.0,4,0.0,0.0,2.0,2.0,9.0,0.0,0.0
7567,10.0,17,10.0,3.0,0.0,11.0,47.0,2.0,-15.0
7568,10.0,27,7.0,7.0,3.0,38.0,50.0,3.0,-10.0
7569,10.0,23,7.0,11.0,3.0,15.0,45.0,8.0,-8.0
7574,9.0,5,0.0,0.0,0.0,5.0,1.0,5.0,5.0
7575,10.0,5,0.0,0.0,0.0,0.0,1.0,0.0,-3.0
7576,10.0,5,1.0,0.0,0.0,6.0,10.0,0.0,-4.0
7577,10.0,5,0.0,1.0,0.0,2.0,5.0,1.0,-1.0
7578,10.0,4,8.0,4.0,1.0,19.0,35.0,2.0,-1.0
7582,10.0,5,1.0,4.0,0.0,7.0,7.0,0.0,7.0
7583,9.0,5,0.0,1.0,1.0,6.0,5.0,4.0,9.0
7584,9.0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
7586,10.0,50,18.0,8.0,2.0,126.0,153.0,8.0,4.0
7587,10.0,6,0.0,1.0,0.0,3.0,8.0,1.0,-7.0
7589,10.0,27,5.0,2.0,2.0,31.0,46.0,7.0,4.0
7591,10.0,18,0.0,2.0,1.0,15.0,20.0,6.0,4.0
7592,10.0,44,12.0,9.0,4.0,85.0,108.0,22.0,5.0
7593,10.0,12,0.0,1.0,0.0,6.0,6.0,4.0,-14.0
7594,9.0,67,8.0,12.0,5.0,94.0,73.0,58.0,-35.0
7598,9.0,53,37.0,32.0,16.0,197.0,274.0,45.0,29.0
7599,9.0,51,9.0,9.0,6.0,65.0,76.0,55.0,19.0
7601,10.0,70,29.0,19.0,4.0,89.0,168.0,35.0,2.0
7604,10.0,89,35.0,17.0,5.0,115.0,240.0,43.0,-17.0
7605,10.0,58,7.0,10.0,2.0,51.0,104.0,11.0,-12.0
7606,10.0,47,11.0,13.0,3.0,72.0,99.0,8.0,-22.0
7607,9.0,58,66.0,26.0,13.0,152.0,276.0,16.0,-11.0
7608,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7609,10.0,76,33.0,17.0,4.0,120.0,208.0,20.0,42.0
7611,9.0,23,1.0,2.0,2.0,26.0,15.0,13.0,15.0
7613,10.0,54,2.0,4.0,2.0,51.0,50.0,41.0,0.0
7614,9.0,8,7.0,3.0,5.0,22.0,36.0,8.0,18.0
7616,9.0,68,17.0,18.0,3.0,83.0,128.0,29.0,5.0
7617,9.0,10,0.0,2.0,0.0,7.0,4.0,7.0,-1.0
7620,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7624,10.0,69,36.0,7.0,3.0,113.0,182.0,18.0,14.0
7626,9.0,60,13.0,6.0,1.0,62.0,76.0,17.0,-29.0
7627,10.0,82,24.0,21.0,6.0,111.0,173.0,24.0,-10.0
7629,10.0,52,4.0,4.0,12.0,86.0,57.0,41.0,-15.0
7630,10.0,37,16.0,7.0,1.0,70.0,92.0,12.0,12.0
7660,9.0,5,0.0,2.0,0.0,6.0,18.0,0.0,8.0
7678,10.0,33,2.0,5.0,1.0,51.0,52.0,12.0,-26.0
7705,10.0,10,10.0,7.0,0.0,23.0,29.0,1.0,-1.0
7706,10.0,69,29.0,15.0,7.0,106.0,165.0,25.0,28.0
7707,9.0,10,0.0,0.0,2.0,14.0,17.0,5.0,5.0
7710,10.0,46,28.0,22.0,6.0,105.0,194.0,9.0,12.0
7711,10.0,1,0.0,0.0,0.0,0.0,0.0,2.0,-1.0
7712,10.0,42,16.0,13.0,2.0,41.0,87.0,9.0,15.0
7713,9.0,23,0.0,1.0,0.0,11.0,3.0,11.0,-4.0
7715,9.0,92,17.0,10.0,7.0,127.0,116.0,82.0,27.0
7716,10.0,76,28.0,5.0,4.0,160.0,204.0,46.0,-43.0
7717,9.0,15,0.0,1.0,1.0,18.0,9.0,22.0,-8.0
7719,10.0,39,39.0,11.0,1.0,94.0,205.0,9.0,17.0
7720,9.0,39,5.0,5.0,2.0,46.0,50.0,35.0,1.0
7721,10.0,22,8.0,2.0,0.0,47.0,50.0,7.0,-11.0
7723,10.0,5,2.0,1.0,0.0,6.0,12.0,0.0,-13.0
7726,10.0,102,45.0,24.0,8.0,120.0,221.0,22.0,19.0
7727,9.0,86,10.0,10.0,3.0,156.0,99.0,71.0,1.0
7728,10.0,42,34.0,18.0,3.0,97.0,205.0,15.0,5.0
7729,10.0,52,22.0,33.0,9.0,91.0,127.0,21.0,47.0
7735,10.0,36,18.0,11.0,5.0,54.0,106.0,7.0,-6.0
7736,10.0,5,3.0,0.0,0.0,4.0,15.0,2.0,2.0
7748,10.0,40,1.0,2.0,2.0,25.0,20.0,19.0,-10.0
7754,10.0,9,9.0,6.0,0.0,14.0,38.0,1.0,21.0
7756,10.0,61,14.0,5.0,0.0,73.0,94.0,18.0,13.0
7757,10.0,96,31.0,38.0,13.0,109.0,212.0,29.0,30.0
7758,10.0,11,2.0,2.0,0.0,5.0,9.0,5.0,-11.0
7759,9.0,37,0.0,2.0,2.0,21.0,23.0,9.0,9.0
7760,9.0,29,16.0,11.0,2.0,68.0,92.0,6.0,12.0
7761,9.0,44,1.0,2.0,0.0,26.0,12.0,20.0,-12.0
7762,10.0,61,20.0,8.0,5.0,114.0,159.0,8.0,4.0
7763,10.0,55,21.0,11.0,3.0,55.0,124.0,14.0,33.0
7766,10.0,34,7.0,2.0,0.0,50.0,66.0,8.0,-65.0
7767,10.0,54,3.0,9.0,1.0,34.0,75.0,27.0,-77.0
7768,10.0,66,45.0,9.0,1.0,198.0,259.0,46.0,-85.0
7769,10.0,95,22.0,16.0,2.0,99.0,190.0,17.0,-26.0
7770,9.0,36,0.0,0.0,1.0,16.0,14.0,19.0,-15.0
7771,9.0,92,10.0,5.0,1.0,141.0,133.0,57.0,23.0
7772,10.0,58,6.0,3.0,5.0,58.0,51.0,27.0,-61.0
7774,10.0,31,0.0,1.0,0.0,22.0,12.0,4.0,-10.0
7775,10.0,45,11.0,5.0,1.0,44.0,74.0,7.0,9.0
7776,9.0,34,1.0,1.0,0.0,22.0,8.0,19.0,7.0
7777,9.0,3,0.0,1.0,0.0,1.0,2.0,2.0,6.0
7780,10.0,77,26.0,22.0,13.0,125.0,175.0,16.0,3.0
7781,10.0,38,25.0,9.0,2.0,84.0,173.0,6.0,5.0
7782,9.0,28,1.0,0.0,0.0,18.0,14.0,13.0,11.0
7783,10.0,19,9.0,5.0,2.0,34.0,45.0,6.0,9.0
7788,10.0,57,47.0,32.0,12.0,137.0,278.0,16.0,-2.0
7789,10.0,9,0.0,0.0,0.0,3.0,3.0,2.0,0.0
7792,9.0,43,1.0,2.0,1.0,23.0,23.0,10.0,-10.0
7793,10.0,22,13.0,4.0,1.0,47.0,64.0,12.0,-9.0
7794,10.0,54,41.0,23.0,10.0,95.0,237.0,8.0,9.0
7795,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7796,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7797,10.0,24,0.0,4.0,1.0,14.0,24.0,26.0,3.0
7798,9.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7799,10.0,34,12.0,8.0,6.0,66.0,70.0,3.0,6.0
7800,9.0,93,8.0,12.0,5.0,104.0,92.0,59.0,-53.0
7802,10.0,100,103.0,73.0,22.0,256.0,479.0,19.0,96.0
7803,9.0,88,24.0,18.0,10.0,144.0,175.0,76.0,2.0
7804,10.0,13,3.0,5.0,3.0,25.0,26.0,7.0,19.0
7805,9.0,64,6.0,18.0,6.0,59.0,58.0,43.0,25.0
7807,9.0,22,6.0,12.0,4.0,24.0,52.0,8.0,9.0
7812,9.0,52,4.0,5.0,5.0,30.0,37.0,58.0,2.0
7813,10.0,103,47.0,21.0,6.0,237.0,346.0,15.0,14.0
7815,10.0,73,20.0,15.0,7.0,73.0,135.0,49.0,27.0
7817,9.0,4,1.0,0.0,0.0,4.0,3.0,0.0,2.0
7818,10.0,75,44.0,41.0,14.0,158.0,237.0,35.0,8.0
7819,10.0,10,0.0,0.0,0.0,4.0,3.0,3.0,-3.0
7820,9.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7822,10.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7823,10.0,35,10.0,4.0,1.0,40.0,58.0,4.0,-12.0
7824,10.0,21,1.0,0.0,0.0,12.0,8.0,3.0,-29.0
7825,10.0,13,21.0,9.0,2.0,38.0,63.0,3.0,12.0
7826,10.0,30,11.0,3.0,1.0,25.0,70.0,3.0,-22.0
7827,10.0,26,9.0,5.0,1.0,34.0,61.0,1.0,-4.0
7828,10.0,103,110.0,37.0,9.0,267.0,493.0,26.0,28.0
7829,9.0,7,1.0,0.0,0.0,4.0,10.0,2.0,0.0
7830,9.0,11,0.0,0.0,0.0,8.0,3.0,6.0,-8.0
7831,10.0,7,1.0,0.0,0.0,4.0,4.0,2.0,-3.0
7832,10.0,11,1.0,1.0,1.0,9.0,9.0,1.0,9.0
7833,9.0,22,1.0,4.0,2.0,22.0,14.0,22.0,2.0
7834,10.0,31,6.0,2.0,4.0,22.0,40.0,3.0,-11.0
7836,9.0,68,6.0,14.0,1.0,77.0,83.0,74.0,2.0
7838,10.0,84,118.0,39.0,10.0,267.0,528.0,21.0,69.0
7839,9.0,29,10.0,8.0,2.0,30.0,65.0,3.0,7.0
7840,10.0,43,40.0,25.0,5.0,85.0,197.0,8.0,-1.0
7841,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7842,10.0,3,1.0,1.0,0.0,4.0,4.0,1.0,-1.0
7844,10.0,2,2.0,0.0,1.0,4.0,4.0,0.0,1.0
7846,10.0,76,49.0,14.0,9.0,140.0,239.0,8.0,8.0
7847,10.0,88,44.0,26.0,8.0,135.0,280.0,16.0,27.0
7848,10.0,4,2.0,1.0,0.0,0.0,4.0,0.0,-7.0
7852,9.0,16,1.0,4.0,2.0,20.0,39.0,25.0,3.0
7853,10.0,10,1.0,1.0,0.0,6.0,15.0,3.0,-1.0
7854,10.0,70,39.0,55.0,17.0,176.0,304.0,23.0,-2.0
7855,10.0,47,49.0,26.0,6.0,142.0,251.0,18.0,67.0
7856,10.0,21,1.0,2.0,2.0,22.0,46.0,1.0,-13.0
7857,10.0,97,44.0,30.0,9.0,160.0,318.0,16.0,16.0
7858,10.0,19,3.0,1.0,2.0,18.0,45.0,14.0,4.0
7859,10.0,18,1.0,7.0,1.0,15.0,39.0,9.0,-4.0
7860,9.0,41,5.0,3.0,7.0,74.0,79.0,30.0,-20.0
7861,10.0,71,40.0,29.0,12.0,127.0,260.0,22.0,-8.0
