ID team,ID player,division
555,3076.0,0
555,5074.0,0
555,3473.0,0
555,953.0,0
555,4398.0,0
555,898.0,0
555,9871.0,0
555,3688.0,0
555,2267.0,0
555,3949.0,0
555,1008.0,0
555,9870.0,0
555,3684.0,0
556,3077.0,0
556,543.0,0
556,4737.0,0
556,9845.0,0
556,107.0,0
556,1018.0,0
556,1488.0,0
556,442.0,0
556,5151.0,0
556,9851.0,0
556,429.0,0
556,418.0,0
556,193.0,0
556,1027.0,0
556,9847.0,0
556,1021.0,0
556,1024.0,0
564,6891.0,0
564,10521.0,0
564,83.0,0
564,813.0,0
564,4546.0,0
564,1470.0,0
564,174.0,0
564,6502.0,0
564,5150.0,0
564,4389.0,0
564,7235.0,0
564,399.0,0
564,2890.0,0
564,738.0,0
564,2478.0,0
564,2209.0,0
565,5161.0,3
565,5030.0,3
565,10079.0,3
565,4331.0,3
565,5616.0,3
565,7781.0,3
565,4332.0,3
565,5767.0,3
565,10081.0,3
565,5520.0,3
565,5829.0,3
565,964.0,3
565,10083.0,3
565,10086.0,3
565,6739.0,3
565,10085.0,3
565,4105.0,3
565,10080.0,3
566,1912.0,4
566,10456.0,4
566,10143.0,4
566,10234.0,4
566,929.0,4
566,10455.0,4
566,1911.0,4
566,1517.0,4
566,10458.0,4
566,2827.0,4
566,1922.0,4
566,1926.0,4
566,925.0,4
566,10145.0,4
566,1910.0,4
567,10207.0,2
567,10218.0,2
567,10213.0,2
567,8674.0,2
567,10222.0,2
567,9665.0,2
567,10212.0,2
567,10210.0,2
567,10211.0,2
567,8671.0,2
567,10219.0,2
567,10206.0,2
567,3165.0,2
567,10217.0,2
568,10390.0,4
568,8581.0,4
568,5467.0,4
568,10389.0,4
568,2769.0,4
568,8486.0,4
568,10165.0,4
568,10167.0,4
568,5775.0,4
568,2916.0,4
568,10170.0,4
568,10394.0,4
568,10404.0,4
568,8642.0,4
568,8702.0,4
568,6703.0,4
569,3722.0,3
569,8617.0,3
569,1148.0,3
569,2221.0,3
569,7748.0,3
569,850.0,3
569,10313.0,3
569,2448.0,3
569,5547.0,3
569,8576.0,3
569,3680.0,3
569,8811.0,3
569,7616.0,3
569,587.0,3
569,854.0,3
569,7923.0,3
570,6311.0,4
570,10110.0,4
570,8798.0,4
570,9790.0,4
570,2236.0,4
570,6640.0,4
570,2512.0,4
570,7950.0,4
570,8149.0,4
570,1441.0,4
570,8727.0,4
570,5613.0,4
570,8714.0,4
570,1537.0,4
570,6202.0,4
570,7081.0,4
573,10468.0,0
573,10483.0,0
573,10466.0,0
573,10470.0,0
573,10480.0,0
573,10237.0,0
573,10463.0,0
573,8681.0,0
573,10469.0,0
573,10478.0,0
573,10476.0,0
573,10473.0,0
573,10416.0,0
573,10481.0,0
573,10484.0,0
573,10475.0,0
574,10119.0,5
574,1505.0,5
574,10407.0,5
574,4357.0,5
574,4850.0,5
574,10409.0,5
574,7780.0,5
574,10087.0,5
574,7006.0,5
574,10410.0,5
574,10412.0,5
574,1312.0,5
574,7592.0,5
574,10524.0,5
574,10411.0,5
577,4583.0,4
577,1582.0,4
577,657.0,4
577,406.0,4
577,4281.0,4
577,6844.0,4
577,155.0,4
577,452.0,4
577,1348.0,4
577,5606.0,4
577,908.0,4
578,10364.0,0
578,1306.0,0
578,973.0,0
578,5464.0,0
578,10367.0,0
578,10368.0,0
578,2757.0,0
578,10371.0,0
578,10382.0,0
578,10370.0,0
578,3403.0,0
578,10369.0,0
579,3403.0,1
579,10380.0,1
579,6719.0,1
579,10387.0,1
579,360.0,1
579,10377.0,1
579,5441.0,1
579,5221.0,1
579,10378.0,1
579,10381.0,1
579,10382.0,1
579,10383.0,1
579,10379.0,1
579,6519.0,1
579,10375.0,1
579,5464.0,1
580,6677.0,0
580,937.0,0
580,7223.0,0
580,314.0,0
580,967.0,0
580,801.0,0
580,10432.0,0
580,6435.0,0
580,10428.0,0
580,252.0,0
580,5079.0,0
580,6686.0,0
580,10191.0,0
580,3489.0,0
580,4372.0,0
581,594.0,3
581,10451.0,3
581,10450.0,3
581,10448.0,3
581,724.0,3
581,701.0,3
581,536.0,3
581,10445.0,3
581,7728.0,3
581,10442.0,3
581,10440.0,3
581,10438.0,3
581,215.0,3
581,10435.0,3
582,10512.0,4
582,10511.0,4
582,9537.0,4
582,8935.0,4
582,10510.0,4
582,2556.0,4
582,10513.0,4
582,10558.0,4
582,769.0,4
582,10515.0,4
582,5237.0,4
582,8437.0,4
