ID player,amplua,time,G,As,As_2,TB,Shot,BT,pm
9870,10.00,12.44,0.00,0.33,0.00,0.50,1.33,0.00,0.17
9871,10.00,12.14,0.00,0.00,0.25,1.75,2.25,0.00,-0.67
9873,10.00,14.22,0.00,0.00,0.00,0.00,1.00,0.00,1.00
9874,10.00,19.62,1.00,0.00,0.00,2.00,2.00,1.00,1.00
10004,10.00,19.17,0.50,0.25,0.00,0.75,2.25,0.25,-2.25
10036,10.00,17.28,0.00,1.00,0.00,3.00,7.00,0.00,1.00
10050,9.00,14.83,0.02,0.12,0.00,0.73,0.49,1.15,-0.79
10051,9.00,15.29,0.06,0.15,0.00,1.45,0.70,0.21,-0.20
10052,10.00,11.39,0.08,0.00,0.00,1.23,0.73,0.27,-0.33
10053,9.00,14.91,0.03,0.06,0.03,0.55,0.30,0.61,-0.75
10054,10.00,14.13,0.30,0.07,0.00,1.96,2.44,0.41,-0.85
10055,9.00,13.64,0.04,0.04,0.00,0.61,0.29,0.61,-0.43
10056,10.00,14.08,0.22,0.22,0.03,0.89,1.24,0.27,-0.37
10057,10.00,14.16,1.60,0.00,0.00,2.40,5.60,0.20,1.00
10058,10.00,14.36,0.19,0.12,0.00,1.31,1.50,0.31,-1.27
10059,9.00,15.60,0.00,0.00,0.00,0.67,0.17,0.33,-0.75
10060,10.00,9.93,0.08,0.00,0.00,0.08,0.46,0.23,-1.30
10061,10.00,13.27,0.11,0.07,0.04,1.04,0.89,0.57,-0.35
10062,9.00,12.25,0.08,0.17,0.00,1.25,0.83,0.25,-0.78
10064,10.00,15.99,0.15,0.38,0.15,0.92,1.69,0.54,0.64
10065,10.00,17.21,0.56,0.25,0.12,1.50,2.88,0.50,1.21
10066,10.00,15.17,0.50,0.50,0.00,2.00,2.33,0.00,0.80
10067,10.00,18.33,0.00,0.00,0.00,1.25,1.25,0.25,-0.25
10068,10.00,12.93,0.16,0.08,0.00,0.92,1.16,0.12,-1.15
10069,10.00,14.48,0.00,0.12,0.04,0.96,0.92,0.83,-0.41
10070,10.00,8.55,0.00,0.00,0.00,0.60,0.20,0.20,-1.00
10073,10.00,4.13,0.00,0.00,0.00,0.33,0.67,0.00,0.00
10074,9.00,12.62,0.22,0.06,0.09,0.81,1.56,0.34,0.04
10075,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
10076,10.00,12.50,0.00,0.00,0.00,2.00,1.00,0.00,0.00
10077,9.00,7.70,0.00,0.00,0.00,0.00,0.00,0.40,-2.00
10078,9.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,
10079,10.00,10.36,0.08,0.08,0.00,0.75,1.33,0.00,0.20
10080,9.00,14.60,0.00,0.20,0.20,1.00,0.50,0.00,0.75
10081,10.00,7.48,0.22,0.11,0.00,0.89,1.22,0.22,0.75
10083,9.00,8.07,0.00,0.09,0.00,0.27,0.00,0.36,0.71
10084,10.00,12.46,0.38,0.50,0.25,2.25,2.25,0.12,1.75
10085,9.00,19.08,0.33,0.33,0.00,2.25,2.33,1.33,0.80
10086,10.00,9.68,0.08,0.00,0.00,0.31,0.77,0.15,-0.11
10087,9.00,19.03,0.48,0.17,0.14,2.48,2.83,1.59,0.38
10088,9.00,14.98,0.00,0.00,0.14,1.00,1.00,0.29,0.17
10089,10.00,16.70,0.29,0.33,0.04,0.88,1.58,0.50,0.32
10090,10.00,17.57,0.27,0.45,0.11,1.73,2.14,0.50,0.64
10091,10.00,11.17,0.00,0.00,0.00,0.91,0.82,0.27,-0.14
10092,10.00,16.49,0.49,0.28,0.12,1.21,2.65,0.30,0.68
10094,10.00,12.37,0.19,0.44,0.00,0.81,1.44,0.19,-0.57
10095,10.00,14.37,0.00,0.11,0.00,1.16,0.68,0.58,-0.75
10096,10.00,11.43,0.18,0.15,0.12,0.48,0.97,0.42,0.11
10097,10.00,10.01,0.00,0.00,0.05,0.26,0.11,0.95,-1.38
10098,10.00,13.49,0.18,0.23,0.09,1.09,1.36,0.41,0.76
10099,10.00,14.25,0.35,0.35,0.00,0.76,1.82,0.29,0.54
10100,10.00,11.24,0.06,0.06,0.00,0.72,0.78,0.44,-0.64
10102,10.00,13.62,0.38,0.08,0.08,2.04,2.46,0.12,0.24
10103,10.00,14.33,0.08,0.15,0.00,1.04,1.27,0.54,-0.38
10104,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
10105,9.00,13.42,0.31,0.14,0.03,1.77,2.20,0.31,-0.27
10106,9.00,13.18,0.00,0.07,0.00,1.21,1.21,0.57,0.31
10109,10.00,14.57,0.10,0.10,0.05,2.48,1.71,0.43,0.00
10110,10.00,14.72,0.00,0.00,0.00,0.50,1.50,0.50,-1.25
10111,10.00,16.36,0.67,0.17,0.03,1.93,3.23,0.33,0.40
10112,10.00,16.00,0.11,0.33,0.00,0.89,2.89,0.33,-1.00
10113,10.00,11.16,0.12,0.00,0.00,0.82,1.27,0.24,-0.91
10114,10.00,13.46,0.29,0.14,0.00,1.86,1.67,0.67,0.00
10115,10.00,17.62,0.00,0.00,0.00,2.50,0.00,0.00,-1.00
10117,9.00,15.32,0.04,0.00,0.12,0.83,0.50,1.21,-0.73
10119,10.00,15.32,0.25,0.08,0.06,1.08,1.75,0.08,-0.67
10120,10.00,13.97,0.24,0.07,0.14,1.90,1.48,0.34,0.13
10121,10.00,8.23,0.00,0.08,0.00,0.50,1.00,0.08,0.17
10122,10.00,12.55,0.04,0.08,0.00,1.20,0.96,0.76,0.00
10123,10.00,12.30,0.23,0.23,0.07,0.80,1.80,0.10,0.28
10124,10.00,15.18,0.65,0.38,0.06,2.18,3.18,0.12,1.14
10126,10.00,12.20,0.55,0.10,0.00,1.75,3.45,0.30,0.00
10128,10.00,15.98,0.00,0.00,0.00,2.00,3.00,0.00,-1.00
10131,9.00,19.51,0.00,0.20,0.20,1.40,0.60,1.40,0.50
10133,9.00,9.31,0.04,0.04,0.00,0.50,0.21,0.38,-1.00
10134,10.00,14.12,0.00,0.12,0.00,0.38,1.50,0.12,-1.75
10135,9.00,9.72,0.00,0.00,0.00,0.54,0.15,0.62,-0.75
10136,9.00,18.01,0.17,0.33,0.00,2.33,2.67,0.83,0.00
10137,10.00,11.69,0.29,0.43,0.00,1.00,2.43,0.29,1.00
10138,9.00,18.39,0.20,0.30,0.30,2.00,0.90,0.70,0.60
10139,9.00,9.03,0.00,0.50,0.00,0.50,1.00,0.00,-1.00
10141,9.00,6.68,0.00,0.00,0.00,0.00,0.25,0.25,0.33
10142,10.00,13.22,0.04,0.19,0.12,0.50,1.12,0.15,-0.57
10143,10.00,13.56,0.41,0.18,0.18,1.41,2.18,0.12,0.29
10145,9.00,11.43,0.11,0.15,0.04,0.67,0.81,0.22,0.35
10146,9.00,12.96,0.00,0.00,0.00,1.00,0.50,0.70,0.00
10147,10.00,15.77,1.18,0.36,0.00,2.91,4.82,0.00,1.40
10149,10.00,17.30,0.67,0.50,0.17,1.67,4.00,0.00,1.50
10150,10.00,18.58,1.00,0.11,0.22,2.11,3.67,0.00,0.00
10152,10.00,10.57,0.17,0.00,0.00,0.50,0.33,0.17,-0.60
10153,9.00,14.05,0.04,0.04,0.00,0.78,1.00,0.48,-0.60
10155,10.00,13.22,0.00,0.06,0.00,0.22,0.11,0.61,-0.40
10156,9.00,12.78,0.03,0.22,0.03,0.95,0.62,0.51,0.62
10157,10.00,14.48,0.64,0.36,0.03,1.86,3.61,0.39,0.84
10158,9.00,15.28,0.20,0.17,0.11,0.91,1.06,0.89,0.97
10159,9.00,16.19,0.00,0.12,0.04,1.19,1.04,1.35,0.47
10160,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
10161,10.00,9.90,0.06,0.10,0.03,0.65,0.94,0.26,0.04
10162,10.00,14.49,0.00,0.17,0.17,0.67,0.83,0.33,-1.00
10163,10.00,10.24,0.11,0.00,0.00,0.68,0.68,0.16,-0.31
10164,9.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,
10165,10.00,15.54,0.64,0.62,0.17,2.29,4.05,0.05,0.78
10167,10.00,14.47,0.50,0.25,0.10,1.40,3.05,0.45,0.18
10169,10.00,13.20,0.86,0.57,0.00,3.57,4.14,0.29,1.43
10170,10.00,12.32,0.29,0.14,0.14,1.11,1.49,0.17,0.41
10171,10.00,11.37,0.00,0.33,0.33,1.33,2.00,0.33,1.33
10172,10.00,17.30,0.29,0.23,0.06,1.39,3.00,0.71,-0.86
10173,10.00,13.78,0.29,0.11,0.00,1.29,1.96,0.29,-0.50
10175,9.00,14.36,0.08,0.08,0.04,0.88,0.92,0.79,0.53
10176,10.00,13.44,0.12,0.24,0.12,1.00,1.36,0.28,0.40
10177,10.00,16.37,0.50,0.50,0.10,2.53,3.73,0.17,0.31
10178,10.00,16.17,0.50,0.54,0.38,2.25,4.25,0.25,1.00
10181,10.00,11.81,0.29,0.00,0.00,0.71,1.43,0.29,0.00
10182,10.00,17.49,0.43,0.00,0.29,2.57,2.57,0.14,-0.86
10183,10.00,14.87,0.00,0.50,0.00,2.00,2.00,0.50,0.00
10184,10.00,16.22,0.54,0.15,0.00,2.69,4.00,0.23,-0.08
10185,10.00,12.54,0.47,0.06,0.03,1.38,1.72,0.53,-0.36
10186,10.00,13.94,0.33,0.11,0.00,1.11,2.33,0.22,-1.14
10187,10.00,15.03,1.03,0.40,0.17,2.26,4.46,0.17,1.52
10188,9.00,10.48,0.04,0.17,0.00,0.61,0.52,1.00,0.08
10189,10.00,7.80,0.00,0.00,0.12,0.50,0.75,0.25,-0.20
10190,9.00,13.92,0.00,0.00,0.00,0.29,0.43,1.00,1.00
10191,9.00,17.77,0.33,0.07,0.20,2.20,3.67,0.67,0.14
10192,10.00,18.64,1.40,1.40,0.40,2.60,3.60,0.00,2.40
10195,10.00,11.50,0.00,0.25,0.00,0.25,0.75,0.50,-0.50
10196,10.00,15.46,0.52,0.18,0.09,1.32,2.77,0.68,-0.68
10197,10.00,9.00,0.00,0.00,0.00,0.40,0.60,0.40,0.00
10198,10.00,11.87,0.23,0.23,0.08,0.92,1.15,0.23,-0.60
10199,10.00,16.53,1.09,0.26,0.15,1.59,4.62,0.21,0.85
10200,9.00,19.45,0.00,0.23,0.23,1.38,0.92,1.23,1.08
10201,9.00,15.10,0.00,0.00,0.08,0.33,0.67,0.92,0.00
10202,10.00,14.41,0.00,0.08,0.12,1.12,1.38,0.31,-0.45
10203,10.00,17.22,0.88,0.48,0.20,2.20,3.20,0.24,1.58
10204,10.00,12.79,0.00,0.00,0.14,1.29,2.00,0.57,-0.17
10205,10.00,15.17,0.20,0.60,0.00,2.20,2.40,0.00,0.80
10206,9.00,17.87,0.20,0.20,0.20,1.00,0.20,1.00,0.80
10207,10.00,17.72,1.25,0.33,0.08,3.75,7.12,0.04,1.29
10208,10.00,10.35,0.25,0.00,0.25,0.50,0.75,0.00,-0.25
10209,10.00,20.77,0.00,0.00,0.00,5.00,6.00,0.00,2.00
10210,10.00,11.77,0.00,0.50,0.00,2.50,0.50,0.00,-0.50
10211,10.00,7.38,0.33,0.00,0.00,1.00,1.00,0.33,-0.50
10212,10.00,18.67,0.60,0.52,0.04,2.48,2.92,0.24,1.00
10213,10.00,12.65,0.40,0.20,0.00,1.00,1.80,0.00,-0.40
10215,9.00,15.54,0.11,0.11,0.00,0.78,1.00,0.44,0.50
10216,9.00,14.44,0.00,0.00,0.00,0.67,0.67,0.33,-0.67
10217,10.00,21.27,0.81,0.44,0.19,2.70,4.67,0.41,1.37
10218,10.00,15.32,0.11,0.41,0.19,1.11,2.00,0.35,1.09
10219,9.00,15.86,0.00,0.50,0.10,2.10,1.10,0.80,1.12
10222,10.00,19.52,0.83,0.58,0.17,3.42,4.83,0.17,-0.33
10223,9.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,
10224,9.00,19.88,0.00,0.50,0.00,3.00,1.50,0.50,3.00
10225,10.00,15.44,0.00,0.00,0.00,2.50,1.50,0.00,-1.00
10226,10.00,17.84,1.75,1.33,0.58,2.92,6.00,0.08,3.27
10227,10.00,16.45,0.69,0.36,0.14,1.50,3.47,0.33,0.64
10228,10.00,14.61,0.61,0.45,0.03,3.73,3.67,0.52,0.45
10229,9.00,12.55,0.12,0.21,0.03,0.70,1.36,0.61,-0.23
10230,10.00,18.85,0.57,0.67,0.24,1.14,2.71,0.19,-0.63
10232,9.00,15.75,0.15,0.15,0.00,1.69,2.15,1.00,1.09
10233,10.00,25.39,1.00,1.00,1.33,2.00,4.33,0.33,4.33
10234,10.00,12.92,0.00,0.12,0.00,0.75,1.38,0.00,-1.17
10235,9.00,14.29,0.11,0.00,0.00,1.00,0.33,0.33,0.71
10236,10.00,17.67,0.67,0.83,0.33,1.00,2.83,0.17,1.67
10237,10.00,14.90,0.96,0.48,0.20,3.04,5.48,0.24,1.00
10240,9.00,27.27,1.00,0.56,0.22,2.22,2.78,0.67,1.22
10241,10.00,23.19,1.20,1.60,0.60,3.40,4.20,0.20,1.20
10243,9.00,16.10,0.50,0.17,0.67,1.67,2.17,1.00,2.33
10246,10.00,26.95,0.00,1.00,0.00,5.00,4.00,0.00,0.00
10248,10.00,16.20,2.57,1.00,0.29,1.86,6.57,0.14,2.67
10249,9.00,20.56,0.38,0.44,0.06,1.94,2.31,0.94,1.25
10276,10.00,15.49,1.00,0.67,0.00,5.00,6.67,0.67,2.00
10285,10.00,18.52,1.00,0.00,0.00,5.00,6.00,0.00,-1.00
10290,9.00,12.70,0.00,0.00,0.00,1.00,0.00,2.00,-1.00
10291,9.00,13.40,0.00,0.00,0.00,1.25,0.00,1.25,-1.67
10293,10.00,13.74,0.33,0.00,0.00,1.00,2.22,0.11,-1.71
10295,10.00,13.87,0.00,0.00,0.00,6.00,4.00,1.00,2.00
10296,10.00,11.46,0.08,0.17,0.08,1.83,1.75,0.17,-0.14
10297,10.00,12.49,0.28,0.09,0.00,0.75,1.31,0.16,0.68
10298,9.00,13.43,0.00,0.05,0.00,1.43,0.38,0.43,1.00
10299,9.00,17.22,0.38,0.12,0.06,3.00,3.00,1.00,0.75
10300,10.00,18.17,0.79,0.65,0.12,2.97,4.15,0.21,1.97
10301,10.00,19.51,0.39,0.48,0.13,4.26,4.16,0.94,1.50
10302,10.00,10.99,0.29,0.14,0.00,0.43,1.43,0.14,-0.50
10303,9.00,12.28,0.00,0.06,0.00,1.61,0.67,0.94,-0.15
10304,10.00,11.04,0.00,0.08,0.08,0.69,0.69,1.23,-1.14
10305,9.00,15.10,0.06,0.00,0.06,1.00,1.12,0.44,-0.54
10306,10.00,17.52,0.40,0.27,0.20,3.07,4.60,0.20,-0.77
10307,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
10310,10.00,17.07,0.84,0.62,0.03,2.53,4.03,0.38,1.03
10311,10.00,11.37,0.18,0.18,0.00,0.18,0.47,0.29,-0.80
10313,10.00,12.10,0.00,0.00,0.00,1.00,1.33,0.67,-0.57
10314,10.00,12.53,0.10,0.10,0.00,1.00,0.70,0.90,-1.50
10315,10.00,16.37,0.67,0.26,0.00,2.48,3.15,0.15,0.28
10316,10.00,16.40,0.58,0.25,0.17,2.17,3.62,0.29,0.35
10317,10.00,15.20,0.91,0.32,0.00,2.95,4.05,0.36,0.10
10318,9.00,15.26,0.00,0.00,0.09,1.36,0.36,0.82,0.62
10319,9.00,11.70,0.11,0.15,0.04,0.67,0.48,0.59,0.12
10320,9.00,12.94,0.00,1.00,0.00,0.50,2.50,0.00,1.00
10321,10.00,10.52,0.00,0.00,0.00,1.43,0.29,0.86,-0.83
10323,10.00,8.55,0.00,0.17,0.00,0.50,0.83,0.17,0.00
10324,10.00,5.05,0.00,0.04,0.00,0.13,0.26,0.09,-0.56
10326,9.00,16.00,0.06,0.14,0.06,1.20,1.34,0.74,0.73
10329,10.00,16.98,0.58,0.39,0.15,2.67,3.58,0.45,0.77
10331,10.00,16.41,0.00,0.00,0.00,2.00,3.00,0.50,-1.00
10332,10.00,18.98,0.59,0.18,0.06,2.29,2.53,0.53,-0.76
10333,9.00,22.36,0.14,0.14,0.33,1.71,2.38,1.05,0.19
10334,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
10335,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
10336,10.00,11.58,0.06,0.24,0.06,1.18,0.88,0.18,-0.57
10338,10.00,14.51,0.42,0.11,0.05,1.42,1.89,0.32,0.23
10339,9.00,13.93,0.00,0.00,0.00,0.31,0.46,1.23,-1.75
10340,10.00,15.78,0.46,0.62,0.25,3.08,3.71,0.17,1.17
10341,9.00,9.25,0.00,0.00,0.00,0.20,0.00,1.00,-0.25
10344,9.00,15.53,0.06,0.06,0.00,1.00,0.88,1.88,0.15
10345,9.00,16.04,0.04,0.09,0.09,1.96,0.74,1.43,1.18
10346,10.00,16.27,0.47,0.24,0.18,1.18,2.35,0.82,0.86
10348,10.00,13.47,0.22,0.16,0.09,0.75,1.12,0.81,0.35
10349,10.00,12.65,0.00,0.00,0.00,1.33,0.83,0.33,-0.45
10350,10.00,6.56,0.00,0.00,0.00,2.00,0.67,0.00,-1.00
10351,10.00,11.53,0.10,0.10,0.00,0.80,1.10,0.60,-0.12
10352,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
10353,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
10355,9.00,15.22,0.00,0.10,0.00,0.52,0.62,0.81,-0.39
10356,10.00,17.37,0.24,0.35,0.05,1.84,2.76,0.70,0.29
10357,10.00,12.10,0.29,0.36,0.07,1.79,1.96,0.18,0.41
10358,10.00,15.68,0.72,0.44,0.08,2.80,4.08,0.60,0.05
10361,9.00,8.66,0.00,0.00,0.08,0.69,0.23,0.23,-0.22
10363,9.00,2.10,0.00,0.00,0.00,0.00,0.00,0.00,1.00
10364,9.00,22.86,0.38,0.23,0.15,1.54,2.31,0.85,0.62
10365,9.00,19.48,0.00,0.00,0.00,0.50,0.75,2.25,0.00
10366,10.00,19.27,1.00,0.27,0.27,2.36,4.36,0.27,-0.20
10367,10.00,19.40,0.57,1.43,0.43,3.57,7.57,0.00,0.00
10368,10.00,18.17,0.64,0.68,0.32,1.27,3.91,0.14,0.55
10369,10.00,16.77,0.11,0.47,0.11,1.63,2.53,0.58,-0.12
10370,10.00,13.87,1.00,0.42,0.08,1.67,2.92,0.08,0.70
10371,10.00,14.80,0.29,0.24,0.19,1.24,2.95,0.19,0.18
10373,10.00,15.42,0.00,0.00,0.00,2.00,2.00,0.00,0.00
10375,9.00,12.33,0.12,0.00,0.18,0.59,0.82,0.94,-0.07
10376,9.00,21.15,0.00,0.00,0.00,1.00,2.00,0.00,-1.00
10377,10.00,12.88,0.14,0.19,0.10,0.62,2.52,0.43,0.59
10378,10.00,11.27,0.12,0.19,0.06,0.31,0.81,0.25,-0.50
10379,10.00,12.29,0.12,0.04,0.00,0.80,1.24,1.04,-0.37
10380,9.00,9.32,0.00,0.00,0.00,1.00,0.00,0.50,1.50
10381,10.00,14.75,0.73,0.09,0.00,0.91,2.41,0.32,0.59
10382,10.00,17.83,0.57,0.14,0.29,1.29,4.43,0.00,0.71
10383,10.00,13.91,0.41,0.18,0.05,1.09,2.55,0.05,-0.41
10384,10.00,9.67,0.13,0.27,0.07,0.93,2.07,0.00,-0.27
10385,10.00,19.18,0.00,0.50,0.00,1.00,2.50,1.50,0.00
10386,9.00,16.01,0.00,0.00,0.06,1.75,2.25,0.62,0.47
10387,10.00,11.08,0.00,0.25,0.00,1.00,0.50,0.00,-1.00
10388,9.00,16.88,0.00,0.12,0.06,0.59,0.94,0.47,0.69
10390,9.00,15.04,0.03,0.07,0.03,0.93,0.59,0.76,0.71
10394,10.00,11.79,0.33,0.20,0.10,0.87,1.77,0.07,-0.17
10397,9.00,15.06,0.07,0.00,0.07,0.47,0.53,1.27,-1.82
10398,9.00,11.82,0.07,0.00,0.07,1.29,1.00,0.21,-0.90
10399,9.00,8.62,0.00,0.00,0.00,0.00,0.00,0.00,
10400,10.00,9.78,0.00,0.33,0.00,0.67,0.33,0.50,-1.17
10402,10.00,18.14,0.78,0.50,0.06,3.33,4.44,0.06,1.00
10404,10.00,15.25,0.41,0.37,0.27,1.68,2.39,0.17,0.73
10407,10.00,19.56,0.52,0.34,0.21,2.38,3.79,0.21,-0.22
10408,10.00,12.22,0.00,1.00,0.00,0.00,2.00,0.00,-2.00
10409,10.00,15.76,0.38,0.25,0.08,1.79,2.50,0.04,-0.64
10410,9.00,16.79,0.03,0.20,0.03,1.13,0.93,0.57,-0.89
10411,9.00,13.03,0.04,0.07,0.04,0.82,0.57,0.57,-0.48
10412,9.00,15.31,0.00,0.00,0.00,1.11,0.61,0.61,-0.88
10418,9.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,
10420,10.00,14.50,0.32,0.28,0.00,1.44,2.04,0.24,0.21
10428,10.00,13.84,0.26,0.30,0.22,1.74,2.61,0.13,0.32
10430,10.00,13.50,0.35,0.30,0.30,1.48,2.96,0.30,0.42
10431,10.00,13.74,0.86,0.14,0.00,2.57,3.00,0.29,-0.86
10432,10.00,12.61,0.32,0.16,0.05,1.74,1.79,0.11,0.86
10433,10.00,11.75,0.11,0.11,0.11,0.89,1.44,0.39,-0.62
10434,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
10437,9.00,8.12,0.00,0.12,0.00,0.25,0.62,0.25,-0.60
10438,9.00,12.72,0.00,0.09,0.09,0.50,0.18,1.41,-0.25
10439,9.00,13.78,0.00,0.08,0.17,0.67,0.83,0.50,0.09
10440,9.00,14.40,0.05,0.00,0.05,0.71,0.33,1.57,-0.35
10441,9.00,5.58,0.00,0.00,0.00,0.00,0.00,0.25,0.50
10442,9.00,9.20,0.00,0.00,0.00,0.30,0.40,0.45,-0.27
10443,10.00,11.11,0.09,0.18,0.18,0.45,1.36,0.55,-0.78
10444,10.00,9.34,0.00,0.07,0.00,0.33,0.33,0.13,-0.80
10445,10.00,9.48,0.05,0.05,0.05,0.36,0.82,0.23,-0.79
10446,10.00,8.70,0.00,0.00,0.00,1.00,1.00,0.00,-3.00
10447,10.00,7.11,0.11,0.22,0.00,0.89,0.89,0.11,1.20
10448,10.00,10.99,0.07,0.13,0.07,0.47,0.40,0.47,-0.08
10450,10.00,13.40,0.18,0.18,0.09,0.64,1.32,0.45,0.05
10451,10.00,9.40,0.05,0.05,0.00,0.35,0.10,0.65,0.29
10453,10.00,17.88,0.55,0.55,0.09,3.00,4.55,0.36,0.80
10454,9.00,16.75,0.14,0.29,0.21,1.29,2.14,0.79,1.00
10455,10.00,14.17,0.42,0.46,0.12,2.33,3.21,0.42,1.00
10456,10.00,20.87,1.55,0.68,0.23,4.41,7.45,0.32,1.59
10457,9.00,15.77,0.00,0.20,0.00,0.80,1.10,0.30,0.22
10458,10.00,15.20,0.73,0.50,0.09,1.32,2.68,0.32,1.55
10461,10.00,12.99,0.44,0.16,0.03,1.53,2.78,0.38,0.90
10462,10.00,5.25,0.00,0.15,0.00,0.15,0.15,0.00,0.00
10463,10.00,12.90,0.00,0.25,0.25,0.25,2.75,0.50,0.00
10464,10.00,16.00,0.56,0.62,0.12,3.19,4.69,0.25,0.69
10465,9.00,17.36,0.00,0.22,0.22,1.22,1.33,1.00,0.38
10466,10.00,15.12,0.63,0.26,0.11,0.74,2.37,0.21,1.00
10468,10.00,14.35,0.26,0.47,0.11,1.84,3.21,0.26,0.50
10469,10.00,14.40,0.20,0.05,0.10,1.35,1.80,0.40,1.26
10470,10.00,16.09,0.69,0.50,0.27,3.54,5.19,0.15,0.86
10471,10.00,13.43,0.33,0.33,0.00,1.67,4.00,0.33,1.00
10473,9.00,12.63,0.07,0.11,0.04,0.75,0.82,0.64,0.95
10475,10.00,15.13,0.71,0.64,0.43,1.71,3.64,0.07,1.54
10476,9.00,12.73,0.00,0.05,0.16,0.89,1.26,0.58,0.88
10477,10.00,13.85,0.50,0.42,0.25,2.58,3.00,0.17,1.30
10478,9.00,17.15,0.15,0.35,0.15,1.88,2.73,0.65,1.39
10480,10.00,13.58,0.25,0.25,0.00,0.25,2.50,0.00,0.33
10481,10.00,14.83,0.68,0.32,0.00,2.00,3.00,0.11,0.75
10483,10.00,15.10,0.38,0.46,0.17,1.33,2.38,0.54,0.50
10484,10.00,16.00,0.50,0.62,0.38,1.25,2.75,0.12,1.12
10485,10.00,12.22,0.11,0.44,0.00,1.56,1.22,1.00,1.38
10486,10.00,16.30,1.00,1.00,0.43,3.57,9.43,0.14,3.00
10490,10.00,14.00,1.00,0.00,0.00,1.00,1.00,1.00,-1.00
10491,10.00,8.67,0.12,0.31,0.12,0.62,0.94,0.00,0.73
10493,10.00,16.90,0.14,0.14,0.00,1.81,1.00,0.33,1.53
10494,10.00,16.20,0.73,0.12,0.08,1.54,3.35,0.38,1.18
10495,9.00,11.70,0.00,0.00,0.00,1.00,1.00,0.00,
10496,10.00,14.05,0.18,0.18,0.00,1.09,1.00,0.55,1.71
10497,10.00,13.20,0.82,0.27,0.27,1.64,3.73,0.00,1.70
10498,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
10499,10.00,18.11,0.29,0.07,0.00,2.57,3.29,0.29,-0.46
10500,10.00,14.19,0.00,0.10,0.05,1.43,1.00,1.57,0.28
10502,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
10503,10.00,14.24,0.48,0.35,0.06,1.29,2.94,0.35,0.18
10504,10.00,13.33,0.17,0.04,0.00,1.22,0.74,0.30,-0.78
10505,9.00,18.11,0.09,0.09,0.00,0.73,0.64,1.09,-1.30
10506,10.00,6.17,0.00,0.00,0.00,0.33,0.33,0.33,-1.00
10507,10.00,3.86,0.00,0.25,0.00,0.25,0.00,0.00,-3.00
10508,10.00,13.51,0.28,0.03,0.10,0.79,0.93,0.34,-0.32
10510,9.00,14.18,0.16,0.09,0.06,0.72,1.38,0.22,-0.38
10511,10.00,11.88,0.18,0.23,0.00,0.68,1.45,0.45,-0.20
10512,10.00,17.44,0.42,0.26,0.00,0.65,2.06,0.77,-1.07
10513,10.00,15.64,0.41,0.11,0.11,2.14,2.84,0.65,-0.50
10514,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
10515,10.00,15.14,0.52,0.22,0.00,1.17,2.39,0.04,-0.25
10516,9.00,9.67,0.00,0.00,0.00,0.67,0.42,0.75,0.29
10519,9.00,11.58,0.00,0.00,1.00,1.00,2.00,0.00,2.00
10521,10.00,14.55,0.29,0.24,0.06,2.00,2.94,0.12,-1.18
10522,10.00,11.86,0.00,0.25,0.00,1.25,1.12,0.12,0.17
10524,9.00,10.58,0.00,0.08,0.00,0.75,1.17,0.33,-1.14
10525,9.00,16.81,0.13,0.17,0.04,2.57,2.35,0.61,0.10
10526,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
10527,9.00,2.77,0.00,0.00,0.00,0.00,0.50,0.00,-1.00
10528,10.00,14.89,0.00,0.25,0.00,2.50,4.50,0.00,-1.75
10530,10.00,9.02,0.30,0.25,0.10,0.80,1.10,0.00,0.92
10533,10.00,11.99,0.38,0.31,0.15,0.92,2.00,0.15,0.67
10534,10.00,13.77,0.38,0.12,0.00,0.81,1.97,0.41,-0.50
10536,10.00,8.56,0.00,0.00,0.00,0.67,0.00,0.33,2.00
10537,10.00,8.30,0.00,0.00,0.00,0.57,0.86,0.50,-1.33
10538,10.00,14.51,0.67,0.00,0.17,2.67,4.17,0.33,-1.00
10539,10.00,15.67,0.75,0.50,0.00,4.75,4.50,0.00,0.67
10540,10.00,6.17,0.00,0.00,0.00,0.50,0.50,0.50,-2.00
10541,10.00,7.67,0.21,0.05,0.05,1.16,1.37,0.16,-0.20
10542,9.00,20.34,0.17,0.22,0.26,1.48,2.00,0.39,0.90
10543,10.00,9.39,0.05,0.10,0.05,0.52,0.81,0.33,0.42
