ID player,integral_dev
6208.00,11.66
6209.00,34.90
6213.00,61.34
6214.00,-46.12
6215.00,-78.76
6216.00,111.46
6217.00,55.32
6219.00,56.75
6230.00,58.39
6233.00,-14.22
6234.00,177.05
6235.00,152.82
6237.00,180.40
6244.00,-86.68
6246.00,33.69
6251.00,-38.78
6252.00,12.97
6254.00,10.80
6256.00,-186.45
6262.00,53.79
6263.00,18.05
6266.00,278.72
6272.00,5.44
6273.00,81.73
6279.00,-42.47
6280.00,33.14
6280.00,53.06
6281.00,-23.93
6284.00,-71.68
6285.00,-201.26
6287.00,58.08
6289.00,64.33
6291.00,-23.26
6297.00,-30.20
6299.00,-8.12
6300.00,18.98
6303.00,7.97
6304.00,35.53
6305.00,10.64
6306.00,84.55
6307.00,459.59
6308.00,-8.90
6311.00,-65.93
6312.00,24.84
6317.00,23.33
6320.00,-35.99
6327.00,62.76
6328.00,45.95
6331.00,48.58
6333.00,50.79
6336.00,-11.27
6402.00,30.62
6422.00,-24.21
6423.00,91.03
6424.00,-76.85
6425.00,-114.65
6426.00,-98.58
6431.00,89.96
6432.00,23.25
6435.00,-40.99
6436.00,-44.99
6439.00,-20.68
6441.00,22.13
6442.00,-56.76
6443.00,-37.17
6444.00,53.89
6457.00,-71.84
6458.00,14.92
6476.00,47.43
6479.00,25.28
6480.00,19.70
6483.00,159.15
6487.00,-33.33
6489.00,-6.78
6490.00,53.51
6495.00,-0.76
6496.00,79.11
6501.00,56.10
6502.00,-38.77
6507.00,-116.95
6508.00,147.41
6512.00,-17.11
6513.00,82.21
6514.00,51.80
6518.00,-7.52
6519.00,27.99
6523.00,141.50
6524.00,-21.25
6531.00,-62.46
6532.00,65.11
6533.00,-7.95
6534.00,-30.62
6535.00,21.25
6537.00,-18.29
6538.00,1.27
6541.00,-102.67
6548.00,-53.53
6550.00,221.38
6551.00,110.31
6555.00,-59.05
6556.00,-158.48
6557.00,-119.15
6558.00,-24.46
6559.00,-90.18
6561.00,-140.52
6562.00,-161.60
6563.00,21.11
6568.00,-5.40
6569.00,61.84
6585.00,40.94
6586.00,-31.08
6587.00,-61.87
6588.00,-52.53
6589.00,-78.30
6590.00,-85.60
6591.00,124.62
6592.00,-39.85
6593.00,8.62
6595.00,-49.71
6596.00,-45.58
6597.00,-2.10
6598.00,-96.06
6602.00,25.63
6603.00,50.88
6604.00,99.13
6606.00,42.53
6607.00,40.72
6608.00,-11.18
6611.00,36.50
6612.00,76.32
6613.00,34.67
6614.00,32.68
6619.00,-65.79
6620.00,-30.80
6621.00,34.06
6622.00,22.34
6623.00,54.36
6626.00,-1.22
6627.00,40.12
6629.00,-45.69
6630.00,-26.35
6631.00,-23.81
6633.00,-83.66
6635.00,33.74
6636.00,-63.03
6639.00,-18.79
6643.00,-39.23
6651.00,-71.23
6655.00,-59.78
6656.00,105.26
6661.00,-13.51
6665.00,147.91
6666.00,86.12
6668.00,-166.70
6669.00,85.41
6677.00,64.22
6686.00,95.61
6703.00,-67.99
6709.00,6.01
6717.00,-131.47
6719.00,104.09
6720.00,-35.13
6739.00,31.27
6744.00,87.16
6756.00,-97.83
6760.00,-167.06
6764.00,-6.79
6765.00,-20.00
6766.00,-30.37
6772.00,33.65
6784.00,69.67
6794.00,31.76
6811.00,-41.07
6813.00,137.37
6820.00,-264.94
6830.00,-38.67
6835.00,-61.99
6839.00,-56.85
6841.00,99.78
6844.00,70.77
6850.00,9.70
6851.00,17.70
6860.00,-13.43
6878.00,-61.88
6879.00,-5.73
6885.00,30.12
6888.00,10.31
6889.00,-5.32
6890.00,3.33
6891.00,-4.80
6892.00,-66.17
6893.00,13.83
6896.00,5.29
6897.00,21.51
6899.00,-10.14
6900.00,10.05
6901.00,-55.34
6902.00,16.68
6903.00,-0.08
6904.00,9.42
6906.00,-87.89
6907.00,61.99
6909.00,19.34
6911.00,-14.29
6913.00,-76.98
6915.00,-73.99
6917.00,-108.06
6920.00,-8.77
6921.00,-79.32
6925.00,-34.21
6926.00,-35.98
6927.00,-64.54
6928.00,-30.76
6929.00,-171.22
6930.00,-46.99
6931.00,-22.72
6932.00,-37.96
6933.00,16.68
6935.00,50.66
6936.00,-0.19
6937.00,14.98
6938.00,-62.16
6939.00,-1.22
6940.00,7.63
6941.00,122.31
6942.00,-142.48
6943.00,65.56
6945.00,37.33
6946.00,-90.85
6947.00,-71.77
6948.00,-82.77
6949.00,-162.00
6951.00,-31.60
6952.00,-174.86
6954.00,-136.36
6955.00,-264.05
6956.00,27.45
6958.00,2.05
6959.00,307.60
6960.00,-143.23
6962.00,-102.23
6963.00,-39.82
6965.00,-54.30
6966.00,-73.32
6967.00,-350.14
6968.00,86.63
6970.00,12.13
6971.00,5.14
6972.00,-62.07
6974.00,-55.19
6975.00,-3.37
6976.00,-11.31
6977.00,-55.35
6978.00,33.91
6980.00,87.76
6982.00,138.91
6983.00,63.95
6985.00,-2.31
6986.00,63.26
6987.00,152.85
6988.00,93.96
6989.00,102.73
6990.00,111.91
6991.00,92.77
6992.00,30.87
6996.00,-17.61
6997.00,-89.23
7001.00,-388.99
7002.00,-15.02
7004.00,-45.78
7005.00,0.21
7006.00,-51.51
7007.00,-6.05
7008.00,-14.49
7011.00,311.26
7012.00,-22.99
7013.00,-45.43
7015.00,-16.17
7016.00,-41.49
7018.00,2.74
7020.00,-60.89
7021.00,19.54
7022.00,-14.62
7025.00,30.18
7026.00,98.07
7028.00,11.29
7029.00,-118.41
7030.00,12.18
7031.00,-34.12
7032.00,38.36
7033.00,109.28
7034.00,40.93
7035.00,-49.27
7036.00,59.46
7037.00,29.58
7039.00,11.21
7040.00,-87.10
7042.00,-13.69
7043.00,-105.58
7044.00,-93.69
7045.00,67.01
7046.00,-74.73
7048.00,1.47
7049.00,103.96
7050.00,97.51
7051.00,13.73
7053.00,8.64
7054.00,9.72
7055.00,15.67
7056.00,59.64
7057.00,19.24
7058.00,24.13
7059.00,93.24
7060.00,-64.02
7061.00,15.40
7062.00,0.30
7073.00,78.52
7074.00,76.70
7076.00,-59.30
7077.00,21.76
7078.00,49.24
7079.00,37.25
7080.00,-25.71
7081.00,-43.65
7082.00,-25.71
7083.00,-25.71
7084.00,-12.54
7085.00,22.98
7086.00,26.76
7087.00,9.82
7088.00,15.75
7090.00,55.19
7094.00,19.06
7095.00,-31.26
7096.00,-55.19
7097.00,113.90
7098.00,63.11
7102.00,83.17
7103.00,-96.39
7104.00,-69.63
7105.00,-10.51
7108.00,30.03
7110.00,10.12
7111.00,49.88
7114.00,-12.06
7116.00,42.56
7117.00,-40.54
7118.00,56.92
7119.00,-25.71
7122.00,-123.26
7123.00,49.31
7124.00,69.58
7126.00,-1.44
7127.00,180.05
7131.00,-17.40
7132.00,26.55
7133.00,-128.70
7134.00,-19.65
7136.00,-1.83
7137.00,-25.16
7138.00,-67.51
7140.00,-184.09
7141.00,-21.13
7143.00,12.17
7145.00,-0.55
7146.00,-25.55
7150.00,-174.66
7151.00,-79.02
7153.00,52.55
7154.00,140.47
7159.00,-114.41
7162.00,-117.98
7163.00,-0.18
7164.00,-63.10
7165.00,15.50
7167.00,-105.60
7168.00,-96.26
7169.00,-68.60
7170.00,-62.65
7171.00,-93.73
7172.00,-83.81
7173.00,-100.51
7174.00,-10.34
7177.00,71.80
7178.00,56.33
7179.00,-72.12
7182.00,-150.94
7183.00,180.45
7184.00,-7.84
7186.00,-33.91
7187.00,-0.66
7188.00,9.60
7190.00,-0.50
7192.00,22.86
7196.00,67.04
7199.00,5.63
7200.00,65.04
7201.00,84.05
7202.00,-20.00
7203.00,25.50
7204.00,14.46
7205.00,-25.71
7206.00,-30.07
7207.00,-97.88
7211.00,-48.97
7212.00,-92.48
7213.00,3.01
7215.00,31.27
7216.00,17.78
7217.00,159.56
7220.00,11.30
7223.00,-40.45
7224.00,93.48
7225.00,-48.00
7226.00,-60.46
7232.00,37.91
7233.00,71.06
7235.00,22.34
7236.00,52.26
7237.00,-101.73
7238.00,-15.43
7239.00,70.56
7444.00,31.72
7470.00,130.57
7471.00,-312.30
7521.00,-20.00
7522.00,-25.71
7523.00,-25.71
7524.00,-99.64
7543.00,-14.01
7548.00,-425.84
7553.00,-26.62
7554.00,-20.00
7555.00,-20.00
7556.00,-20.00
7557.00,-25.71
7558.00,-25.71
7564.00,125.74
7567.00,-81.74
7568.00,-25.96
7569.00,15.06
7586.00,76.75
7587.00,-105.77
7589.00,-92.03
7592.00,-106.85
7593.00,-135.23
7594.00,-33.53
7598.00,165.30
7599.00,62.99
7601.00,34.41
7604.00,46.15
7605.00,-36.56
7606.00,-22.08
7607.00,91.43
7609.00,27.45
7611.00,42.98
7613.00,-55.20
7614.00,193.97
7616.00,62.90
7617.00,-11.42
7620.00,-30.53
7624.00,-23.91
7626.00,-38.75
7627.00,-4.97
7629.00,-47.95
7630.00,61.99
7678.00,-82.56
7706.00,66.97
7710.00,53.36
7711.00,-95.50
7712.00,46.47
7713.00,-136.16
7715.00,30.92
7716.00,-55.09
7717.00,-0.27
7719.00,34.57
7720.00,14.80
7721.00,-59.88
7723.00,-199.50
7726.00,15.03
7727.00,-7.72
7728.00,257.82
7729.00,120.55
7735.00,19.12
7748.00,-8.33
7754.00,296.59
7756.00,-53.92
7757.00,65.06
7758.00,-153.82
7759.00,9.65
7760.00,64.97
7761.00,-7.77
7762.00,35.01
7763.00,23.22
7766.00,-150.47
7767.00,-169.52
7768.00,-40.76
7769.00,-61.55
7770.00,-72.19
7771.00,7.06
7772.00,-119.36
7774.00,-29.24
7775.00,19.28
7776.00,12.11
7777.00,128.35
7780.00,43.51
7781.00,34.91
7782.00,17.52
7788.00,80.09
7789.00,-10.02
7792.00,-25.42
7793.00,14.89
7794.00,92.64
7795.00,-20.00
7796.00,-20.00
7797.00,18.79
7798.00,-12.76
7799.00,21.48
7800.00,8.28
7802.00,192.76
7803.00,26.09
7804.00,228.59
7805.00,82.36
7807.00,68.93
7812.00,21.02
7813.00,29.51
7815.00,52.49
7817.00,66.80
7818.00,104.97
7819.00,-106.99
7820.00,-20.00
7822.00,-25.71
7823.00,-58.08
7824.00,-149.68
7825.00,9.32
7826.00,-70.05
7827.00,4.33
7828.00,154.89
7829.00,0.66
7830.00,-101.55
7831.00,-57.30
7832.00,145.64
7833.00,73.14
7834.00,-1.53
7836.00,57.41
7838.00,149.10
7839.00,58.73
7840.00,27.19
7841.00,-20.00
7842.00,-31.56
7844.00,60.55
7846.00,-46.04
7847.00,47.15
7848.00,-130.57
7852.00,53.76
7853.00,-15.61
7854.00,105.47
7855.00,55.58
7856.00,-80.30
7857.00,66.85
7858.00,26.70
7859.00,2.06
7860.00,-18.90
7861.00,62.44
7862.00,-20.00
7863.00,-72.77
7865.00,-45.94
7866.00,8.95
7868.00,-341.49
7869.00,-190.92
7871.00,-104.04
7872.00,-20.00
7873.00,-146.75
7874.00,40.40
7875.00,-134.84
7876.00,-183.17
7877.00,-104.95
7878.00,-159.38
7879.00,-52.59
7880.00,-140.11
7882.00,-134.58
7886.00,-64.57
7887.00,106.53
7888.00,-96.76
7889.00,-40.99
7891.00,-61.80
7892.00,12.06
7893.00,13.96
7895.00,52.82
7896.00,-127.39
7897.00,121.60
7899.00,-35.54
7900.00,22.92
7901.00,-41.51
7902.00,150.15
7903.00,47.68
7904.00,-66.25
7906.00,-66.60
7907.00,237.27
7909.00,57.38
7910.00,1.73
7911.00,-15.25
7912.00,-33.39
7914.00,-78.24
7915.00,-21.17
7916.00,-48.71
7917.00,60.43
7918.00,4.71
7919.00,99.75
7920.00,27.95
7921.00,9.57
7930.00,20.40
7932.00,-56.75
7935.00,-85.04
7936.00,5.02
7938.00,-51.86
7939.00,132.67
7940.00,-140.02
7941.00,-67.82
7943.00,23.09
7944.00,-43.88
7945.00,-168.11
7946.00,-28.97
7947.00,53.22
7948.00,-81.68
7949.00,17.56
7950.00,0.83
7951.00,68.90
7952.00,91.41
7953.00,-10.92
7956.00,-39.48
7957.00,-56.08
7958.00,48.42
7959.00,-32.60
7960.00,-104.48
7961.00,-0.47
7963.00,7.66
7964.00,-10.13
7965.00,14.53
7967.00,-46.95
7968.00,-40.12
7971.00,-85.64
7972.00,34.74
7973.00,-49.43
7974.00,-56.72
7975.00,-34.67
7976.00,-25.71
7977.00,-64.97
7980.00,42.90
7983.00,6.67
7985.00,-110.66
7986.00,-231.03
7987.00,-50.56
7988.00,-196.46
7989.00,106.52
7990.00,-142.77
7991.00,-31.95
7992.00,-124.17
7993.00,-177.05
7994.00,8.08
7995.00,13.11
7996.00,27.70
7997.00,-29.27
7998.00,-179.86
7999.00,-33.83
8000.00,111.41
8003.00,-221.88
8004.00,82.62
8005.00,-5.58
8006.00,87.85
8007.00,-26.32
8008.00,1.99
8009.00,-102.20
8014.00,44.54
8016.00,-22.45
8018.00,194.68
8019.00,22.43
8021.00,-68.65
8023.00,6.30
8024.00,113.47
8025.00,110.53
8027.00,-20.61
8028.00,-194.51
8029.00,-40.18
8032.00,21.57
8033.00,-25.71
8034.00,-69.62
8035.00,13.34
8036.00,-25.71
8037.00,-19.43
8038.00,-24.75
8039.00,38.35
8041.00,85.76
8042.00,-73.47
8046.00,40.62
8047.00,-136.22
8049.00,-32.41
8050.00,137.50
8051.00,-25.71
8052.00,-188.21
8053.00,53.87
8054.00,-53.55
8055.00,-30.94
8056.00,0.26
8057.00,-25.17
8058.00,-57.37
8060.00,-34.97
8061.00,1.58
8062.00,-23.63
8063.00,-10.02
8064.00,-67.48
8065.00,-108.58
8066.00,-65.67
8067.00,-89.65
8069.00,27.14
8074.00,-3.24
8075.00,-51.64
8076.00,-27.20
8077.00,65.06
8078.00,-3.09
8079.00,1.85
8081.00,307.05
8082.00,-8.20
8083.00,98.33
8084.00,111.84
8085.00,-65.80
8087.00,-64.31
8089.00,-163.59
8090.00,47.22
8091.00,108.43
8092.00,86.19
8093.00,69.13
8094.00,-49.84
8095.00,39.73
8096.00,63.15
8097.00,114.52
8098.00,-27.57
8099.00,156.56
8100.00,-37.08
8101.00,-20.08
8102.00,9.54
8103.00,-103.31
8105.00,104.39
8106.00,104.12
8107.00,53.56
8108.00,100.68
8109.00,-141.42
8110.00,90.81
8112.00,-59.46
8113.00,98.32
8118.00,35.23
8123.00,115.74
8124.00,-25.71
8125.00,-25.71
8126.00,-25.71
8127.00,-20.00
8146.00,112.92
8147.00,11.45
8148.00,-19.55
8149.00,-86.44
8150.00,65.98
8152.00,55.05
8153.00,108.70
8154.00,95.83
8155.00,19.20
8156.00,92.18
8157.00,-22.33
8158.00,-25.71
8159.00,-25.71
8160.00,-25.71
8161.00,-25.71
8162.00,-25.71
8177.00,245.14
8178.00,48.37
8179.00,-164.87
8180.00,138.64
8182.00,37.84
8256.00,-109.64
8257.00,39.07
8259.00,-39.57
8262.00,-150.01
8266.00,-39.21
8268.00,-25.04
8270.00,0.64
8294.00,110.17
8311.00,96.11
8317.00,-22.18
8319.00,-63.33
8344.00,88.91
8353.00,-174.31
8354.00,-72.05
8358.00,-25.71
8361.00,-86.32
8364.00,-7.46
8365.00,-20.00
8368.00,6.98
8373.00,-68.12
8374.00,88.12
8375.00,43.12
8376.00,-37.22
8377.00,-291.56
8378.00,14.64
8379.00,201.02
8381.00,-144.38
8382.00,-88.85
8404.00,181.41
8405.00,-106.54
8406.00,161.34
8408.00,-78.89
8409.00,-107.41
8415.00,135.16
8416.00,15.16
8433.00,-22.17
8437.00,2.35
8445.00,74.66
8446.00,115.63
8478.00,19.10
8479.00,-21.84
8480.00,-20.00
8481.00,52.07
8482.00,8.96
8484.00,-20.00
8486.00,50.22
8519.00,-26.05
8541.00,67.52
8542.00,50.63
8561.00,-90.90
8563.00,-111.61
8565.00,-156.68
8572.00,-5.66
8573.00,80.79
8575.00,-13.37
8576.00,47.95
8577.00,-181.98
8578.00,9.86
8580.00,11.71
8581.00,13.15
8582.00,-92.14
8583.00,55.58
8585.00,-18.57
8586.00,-69.55
8588.00,-67.40
8595.00,-62.11
8597.00,14.75
8600.00,117.13
8602.00,-25.71
8603.00,-20.00
8617.00,53.99
8618.00,-227.52
8619.00,-114.05
8620.00,-199.97
8621.00,96.51
8625.00,-102.50
8626.00,134.41
8628.00,35.66
8631.00,393.40
8632.00,198.17
8633.00,36.49
8635.00,-115.67
8638.00,-121.32
8639.00,246.18
8640.00,46.86
8641.00,-180.90
8642.00,107.61
8643.00,-18.92
8644.00,-182.04
8645.00,66.08
8646.00,-62.57
8647.00,-172.06
8648.00,-32.71
8649.00,-36.73
8651.00,59.23
8652.00,62.92
8654.00,-125.48
8655.00,-105.60
8656.00,-2.08
8657.00,-87.81
8658.00,-95.52
8659.00,-19.68
8660.00,6.29
8661.00,-93.85
8662.00,63.32
8664.00,-86.84
8665.00,10.45
8666.00,-118.57
8667.00,-7.38
8670.00,2.46
8671.00,16.56
8672.00,-107.66
8673.00,47.68
8674.00,22.88
8675.00,-69.14
8676.00,-48.95
8678.00,-66.80
8679.00,168.06
8680.00,12.99
8681.00,-20.84
8682.00,-66.53
8683.00,-89.55
8684.00,-27.25
8685.00,-109.97
8686.00,55.67
8687.00,51.10
8688.00,100.77
8689.00,42.13
8690.00,18.07
8691.00,34.40
8693.00,-26.59
8695.00,-50.16
8696.00,-26.91
8697.00,54.97
8698.00,-30.92
8699.00,174.51
8700.00,19.36
8701.00,-25.81
8702.00,36.05
8703.00,-34.55
8704.00,-110.04
8705.00,-119.72
8706.00,61.63
8707.00,-52.74
8708.00,54.87
8709.00,-24.90
8710.00,137.35
8711.00,-21.77
8713.00,-25.71
8714.00,-170.55
8715.00,-340.57
8716.00,-19.82
8717.00,-142.77
8719.00,-204.88
8720.00,-25.71
8721.00,-330.78
8722.00,-69.03
8723.00,-107.64
8724.00,-257.80
8727.00,-62.97
8729.00,77.60
8730.00,95.78
8731.00,124.82
8733.00,-4.68
8734.00,62.07
8736.00,-113.36
8737.00,-75.96
8739.00,-126.98
8740.00,-25.28
8742.00,61.56
8743.00,-62.99
8744.00,-108.73
8745.00,77.98
8746.00,240.54
8747.00,-181.94
8748.00,-116.48
8750.00,-25.71
8752.00,103.23
8753.00,-22.05
8754.00,-2.81
8755.00,-97.98
8758.00,7.83
8759.00,-91.49
8761.00,1.37
8762.00,30.52
8763.00,3.29
8765.00,-25.62
8765.00,-37.95
8767.00,39.52
8768.00,62.68
8769.00,62.00
8770.00,47.75
8771.00,139.81
8772.00,-1.22
8773.00,11.77
8774.00,19.82
8775.00,-124.76
8776.00,-42.75
8777.00,-9.54
8778.00,-25.39
8779.00,-33.84
8780.00,-22.67
8782.00,-8.99
8784.00,-72.20
8787.00,-53.62
8788.00,-85.92
8789.00,-33.70
8790.00,-23.60
8791.00,-38.61
8793.00,-57.09
8794.00,26.47
8795.00,-104.21
8796.00,-62.15
8797.00,-77.09
8798.00,-101.11
8799.00,-48.19
8800.00,-51.25
8801.00,-117.44
8802.00,-100.71
8804.00,347.55
8805.00,32.76
8806.00,44.85
8807.00,-135.90
8808.00,-61.25
8809.00,-10.98
8810.00,98.39
8811.00,8.95
8813.00,-40.00
8814.00,-130.47
8815.00,-20.00
8816.00,-45.15
8817.00,-8.52
8820.00,-124.32
8821.00,66.89
8822.00,-40.54
8823.00,-106.82
8824.00,-93.57
8825.00,-36.67
8826.00,2.46
8827.00,18.71
8828.00,57.48
8839.00,-52.08
8840.00,-22.88
8841.00,-102.21
8842.00,-29.66
8844.00,-30.50
8845.00,-25.71
8864.00,-4.91
8867.00,30.93
8868.00,-55.70
8869.00,-20.95
8870.00,78.57
8871.00,-20.00
8872.00,-37.53
8875.00,-11.78
8878.00,18.63
8879.00,115.65
8880.00,-81.53
8882.00,-1.30
8883.00,-22.21
8884.00,-33.34
8888.00,-91.62
8889.00,-20.06
8890.00,-3.45
8891.00,-20.00
8892.00,18.84
8893.00,130.58
8894.00,22.15
8897.00,-1.74
8898.00,-26.01
8899.00,47.38
8900.00,-25.71
8901.00,-20.00
8903.00,-42.40
8904.00,-139.84
8908.00,-30.20
8909.00,-101.53
8911.00,-124.64
8913.00,56.68
8914.00,-6.40
8915.00,-96.55
8916.00,-29.03
8917.00,-24.99
8918.00,-27.52
8919.00,-25.71
8922.00,91.77
8923.00,15.05
8924.00,72.00
8925.00,-5.25
8926.00,265.36
8927.00,60.97
8928.00,19.67
8931.00,-108.01
8933.00,-31.15
8934.00,-14.83
8935.00,-23.53
8936.00,15.48
8937.00,98.49
8938.00,38.93
8939.00,-25.71
8940.00,-25.71
8941.00,8.05
8942.00,57.88
8943.00,-124.96
8944.00,-36.13
8947.00,42.84
8948.00,6.31
8949.00,-22.89
8950.00,-30.57
8951.00,-25.71
8953.00,-62.69
8954.00,-14.25
8956.00,18.29
8957.00,-30.97
8960.00,143.56
8980.00,-151.46
9007.00,-97.21
9008.00,-20.00
9009.00,-20.00
9010.00,-25.71
9011.00,-25.71
9012.00,-20.00
9030.00,-8.15
9087.00,-20.84
9088.00,206.98
9089.00,-106.67
9132.00,-6.20
9298.00,-83.54
9300.00,68.49
9301.00,-25.71
9302.00,-25.71
9303.00,-25.71
9319.00,-69.39
9320.00,-6.72
9321.00,-14.97
9322.00,-25.35
9323.00,-25.71
9324.00,-20.00
9325.00,-20.00
9326.00,-25.71
9331.00,-142.73
9332.00,10.38
9333.00,245.67
9334.00,6.75
9336.00,-20.00
9337.00,-20.00
9338.00,-20.00
9339.00,-25.71
9340.00,-11.40
9342.00,-29.87
9343.00,-25.71
9489.00,5.00
9505.00,-36.32
9507.00,-6.24
9537.00,14.56
9538.00,29.28
9560.00,28.96
9605.00,103.33
9609.00,-37.50
9610.00,65.00
9611.00,-25.71
9612.00,-51.35
9614.00,-58.05
9617.00,2.63
9618.00,-31.26
9619.00,65.26
9620.00,-261.57
9621.00,-25.71
9622.00,-25.71
9629.00,94.32
9630.00,195.84
9631.00,96.36
9636.00,-102.63
9637.00,-35.53
9641.00,-85.81
9642.00,35.23
9643.00,-34.45
9646.00,72.42
9648.00,26.15
9649.00,37.18
9652.00,-1.71
9653.00,85.66
9654.00,38.98
9655.00,5.08
9656.00,-94.60
9657.00,-25.71
9658.00,-20.00
9659.00,25.20
9660.00,194.13
9661.00,70.00
9662.00,-24.32
9665.00,155.58
9666.00,-20.15
9667.00,-17.63
9669.00,-25.71
9670.00,-20.00
9671.00,116.08
9672.00,-19.81
9674.00,165.76
9676.00,-2.58
9679.00,-56.11
9680.00,-118.41
9681.00,-22.10
9682.00,-0.93
9683.00,69.06
9684.00,-25.71
9685.00,62.66
9686.00,178.62
9688.00,-18.51
9690.00,82.90
9691.00,69.22
9693.00,-97.12
9694.00,-20.00
9696.00,-25.71
9788.00,-21.47
9790.00,-83.49
9791.00,-91.69
9792.00,-176.79
9793.00,-139.28
9794.00,-207.74
9795.00,-275.45
9796.00,-96.55
9797.00,-113.08
9798.00,-92.25
9799.00,-49.78
9800.00,-66.88
9839.00,-13.33
9845.00,-45.80
9847.00,-29.61
9849.00,-98.80
9850.00,86.07
9851.00,126.14
9852.00,136.09
9854.00,-30.15
9859.00,-169.81
9860.00,97.30
9861.00,-63.78
9862.00,-25.71
9863.00,-25.71
9867.00,232.12
9868.00,42.59
9870.00,-16.14
9871.00,-70.91
9873.00,54.94
9874.00,101.41
10036.00,139.25
10050.00,-42.20
10051.00,-47.50
10052.00,-102.16
10053.00,-65.00
10054.00,-195.81
10055.00,-52.09
10056.00,-5.02
10057.00,136.33
10058.00,-80.46
10059.00,-58.25
10060.00,-18.85
10061.00,-29.85
10062.00,-25.07
10064.00,-52.25
10065.00,171.29
10066.00,-20.74
10067.00,-41.44
10068.00,-103.38
10069.00,14.10
10070.00,-112.14
10073.00,-25.71
10074.00,-62.24
10075.00,-25.71
10077.00,-123.05
10078.00,-25.62
10079.00,16.74
10080.00,21.43
10081.00,21.82
10083.00,62.28
10084.00,152.66
10085.00,6.54
10086.00,-5.34
10087.00,64.74
10088.00,9.65
10089.00,22.30
10090.00,3.89
10091.00,16.32
10092.00,12.19
10094.00,-27.87
10095.00,-100.27
10096.00,-38.16
10097.00,-104.87
10098.00,58.46
10099.00,-40.24
10100.00,-112.08
10102.00,-287.41
10103.00,58.52
10104.00,-25.71
10105.00,62.59
10106.00,2.55
10109.00,34.72
10110.00,-105.94
10111.00,3.05
10112.00,-121.17
10113.00,-114.44
10114.00,-19.16
10115.00,-96.14
10117.00,-134.02
10119.00,-79.61
10120.00,-104.20
10121.00,-14.85
10122.00,-10.30
10123.00,7.22
10124.00,56.38
10126.00,33.52
10128.00,-97.17
10131.00,40.53
10133.00,-83.93
10134.00,-149.01
10135.00,-200.47
10136.00,-26.38
10137.00,116.70
10138.00,81.73
10142.00,-130.86
10143.00,48.72
10145.00,-8.41
10146.00,-14.87
10147.00,183.22
10149.00,118.09
10150.00,28.74
10152.00,-55.63
10153.00,-70.81
10155.00,-27.84
10156.00,-19.88
10157.00,25.21
10158.00,26.55
10159.00,45.23
10160.00,-20.00
10161.00,-12.99
10162.00,-97.03
10163.00,-85.34
10165.00,62.70
10167.00,-25.91
10169.00,252.63
10170.00,164.45
10171.00,101.72
10172.00,-69.94
10173.00,-24.24
10175.00,111.13
10176.00,16.85
10177.00,86.84
10178.00,151.93
10182.00,-36.72
10183.00,5.19
10184.00,209.99
10185.00,-120.19
10186.00,-11.68
10187.00,126.38
10188.00,133.59
10189.00,-24.58
10191.00,-15.62
10192.00,197.92
10195.00,-103.10
10196.00,-59.15
10197.00,-23.56
10198.00,-52.34
10199.00,131.51
10200.00,43.47
10201.00,-51.51
10202.00,-111.97
10203.00,-254.79
10204.00,-160.24
10205.00,79.56
10206.00,64.33
10207.00,5.69
10208.00,-37.29
10209.00,167.10
10210.00,-37.50
10211.00,-47.47
10212.00,194.11
10213.00,-26.21
10215.00,9.80
10216.00,-55.25
10217.00,178.72
10218.00,30.11
10219.00,66.55
10222.00,73.41
10224.00,197.35
10225.00,-95.91
10226.00,433.45
10227.00,201.22
10228.00,173.70
10229.00,-11.38
10230.00,259.67
10232.00,166.26
10233.00,592.46
10234.00,-136.81
10235.00,25.58
10236.00,336.61
10237.00,95.10
10240.00,66.52
10241.00,231.30
10243.00,189.70
10246.00,55.12
10248.00,318.56
10249.00,-40.84
10293.00,58.45
10295.00,158.04
10296.00,-191.41
10297.00,64.80
10298.00,-28.10
10299.00,69.64
10300.00,78.98
10301.00,57.19
10302.00,-113.12
10303.00,36.41
10304.00,-107.93
10305.00,-22.87
10306.00,-124.09
10311.00,-111.71
10313.00,-49.15
10314.00,-153.15
10315.00,-169.90
10319.00,53.28
10320.00,124.97
10321.00,92.63
10323.00,-23.26
10324.00,-9.90
10326.00,-98.99
10328.00,94.08
10329.00,-17.05
10331.00,-80.21
10332.00,38.18
10333.00,53.67
10336.00,-77.28
10338.00,-30.14
10339.00,-122.33
10340.00,377.01
10341.00,18.74
10344.00,91.13
10345.00,37.67
10346.00,58.94
10348.00,54.61
10349.00,134.77
10351.00,-27.76
10355.00,-46.48
10356.00,23.11
10357.00,-61.26
10358.00,43.22
10361.00,34.32
10363.00,39.44
10364.00,168.83
10366.00,190.31
10367.00,253.80
10368.00,182.66
10369.00,169.01
10370.00,285.02
10371.00,41.48
10375.00,63.22
10377.00,4.27
10378.00,-76.23
10379.00,0.82
10380.00,62.48
10381.00,181.45
10382.00,167.31
10383.00,-35.64
10386.00,28.67
10387.00,-176.69
10388.00,-0.78
10390.00,8.42
10394.00,-46.36
10397.00,-73.64
10398.00,-23.38
10402.00,88.82
10404.00,80.57
10407.00,74.76
10409.00,-117.02
10410.00,10.09
10411.00,-126.42
10412.00,-33.34
10420.00,-8.01
10428.00,143.70
10430.00,-8.02
10432.00,72.24
10433.00,-14.92
10438.00,-68.72
10440.00,19.16
10441.00,11.76
10442.00,-73.29
10443.00,-27.11
10444.00,-76.99
