ID;ID game;ID player;ID team;None;total time on ice;pucks;throws by;a shot on target;accurate transmission;interception;The face-off is won;face-off lost;blocked throws;ice exits
733;6779;364;403;;1159;;3;3;;;9;6;;17
734;6779;3377;403;;809;;6;6;;;1;;;16
735;6779;4484;403;;1088;;4;2;;;;;1;18
736;6779;5534;403;;756;;1;;;;;;;12
737;6779;7211;403;;1149;;3;3;;;;;;18
738;6779;5537;403;;1162;;3;;;;;;1;21
739;6779;2459;26;;;;;;;;;;;
740;6779;4495;26;;1259;;;2;;;;;1;22
741;6779;2464;26;;1182;;2;;;;;;4;22
742;6779;1036;26;;543;;;;;;;;;12
743;6779;2800;26;;614;;;3;;;;;;10
744;6779;2549;26;;1326;;2;2;;;4;2;1;19
745;6779;1356;26;;1224;;1;2;;;1;1;2;21
746;6779;5951;26;;518;;;4;;;1;;;9
747;6779;2460;26;;800;;1;2;;;;;;17
748;6779;7524;26;;407;;1;1;;;;;;7
749;6779;5641;26;;690;;2;2;;;7;3;;12
750;6779;2466;26;;380;;;;;;;;;6
751;6779;2461;26;;1042;;;3;;;7;8;;20
752;6779;4500;26;;700;;;4;;;;;;15
753;6779;4499;26;;956;;;1;;;;;1;16
754;6779;3631;26;;891;;1;2;;;;;;17
755;6785;5123;138;;;;;;;;;;;
756;6785;4279;138;;1219;;1;2;;;;;1;24
757;6785;5215;138;;1341;;3;1;;;;;;21
758;6785;6333;138;;1250;;;3;;;;;;21
759;6785;6146;138;;1406;;3;2;;;;;1;27
760;6785;1024;138;;1433;;1;2;;;;;;24
761;6785;6508;138;;1207;;3;2;;;;1;1;21
762;6785;6519;138;;1376;;1;4;;;;;;24
763;6785;6512;138;;1341;;2;4;;;4;10;1;22
764;6785;288;138;;1283;;4;3;;;6;5;;23
765;6785;7204;138;;1208;;2;7;;;;;1;24
766;6785;5516;104;;;;;;;;;;;
767;6785;2215;104;;1350;;;2;;;;;2;19
768;6785;4232;104;;1430;;4;;;;;;1;19
769;6785;7190;104;;1260;;2;;;;;;;20
770;6785;4445;104;;1170;;;2;;;;;;21
771;6785;570;104;;810;;1;2;;;;;;14
772;6785;2225;104;;959;;2;2;;;;;;14
773;6785;4561;104;;973;;;3;;;1;1;;16
774;6785;2231;104;;760;;2;1;;;4;5;;12
775;6785;2227;104;;860;;2;5;;;1;;;13
776;6785;4859;104;;722;;;1;;;1;4;;14
777;6785;2221;104;;745;;;;;;;2;;14
778;6785;3722;104;;809;;;4;;;;1;;11
779;6785;5612;104;;1046;;1;6;;;5;4;;15
780;6791;7222;406;;;;;;;;;;;
781;6791;5561;406;;;;;;;;;;;
782;6791;7760;406;;1684;;1;7;;;;;1;21
783;6791;7759;406;;1320;;1;;;;;;;18
784;6791;6927;406;;1009;;1;;;;;;;17
785;6791;104;406;;1352;;1;3;;;;;1;20
786;6791;2203;406;;930;;3;3;;;;1;;18
787;6791;6935;406;;816;;;1;;;;;;16
788;6791;7567;406;;1094;;4;6;;;1;1;;17
789;6791;6932;406;;818;;1;;;;1;5;1;12
790;6791;7626;406;;872;;1;;;;;2;;16
791;6791;6938;406;;820;;;;;;5;6;;15
792;6791;7757;406;;979;;;1;;;6;8;1;14
793;6791;7076;406;;639;;1;;;;;;;9
794;6791;7758;406;;678;;;;;;;;1;10
795;6791;217;331;;;;;;;;;;;
796;6791;6281;331;;1316;;2;;;;;;3;18
797;6791;17;331;;1302;;3;2;;;;;1;20
798;6791;7721;331;;1233;;2;2;;;;;;22
799;6791;5585;331;;1213;;;;;;;1;;18
800;6791;4311;331;;875;;;3;;;1;;;14
801;6791;2218;331;;821;;2;3;;;;1;;15
802;6791;7716;331;;709;;1;4;;;1;1;;15
803;6791;5582;331;;919;;5;4;;;2;1;1;15
804;6791;6533;331;;880;;2;7;;;5;2;;12
805;6791;806;331;;746;;2;8;;;9;3;;16
806;6791;6901;331;;759;;;;;;1;1;;14
807;6791;5587;331;;844;;;1;;;7;7;1;14
808;6791;4529;331;;708;;3;3;;;;;;16
809;6790;7816;439;;;;;;;;;;;
810;6790;7809;439;;;;;;;;;;;
811;6790;7143;439;;981;;1;;;;;;;15
812;6790;7812;439;;659;;1;;;;;;1;12
813;6790;1232;439;;978;;1;;;;;;2;16
814;6790;7803;439;;977;;2;;;;;;2;16
815;6790;2900;439;;1065;;2;1;;;;;1;16
816;6790;7817;439;;583;;3;;;;;;;11
817;6790;7808;439;;830;;;1;;;;;1;14
818;6790;4331;439;;1014;;2;3;;;;1;2;16
